Выборы Президента Российской Федерации																																														
Дата голосования: 02.03.2008																																														
																																														
Наименование Избирательной комиссии:    Пресненский район																																														
																																														
Сводная таблица результатов выборов																																														
																																														
	Число участковых избирательных комиссий	39																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	39																																												
																																														
		Сумма	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №3116	УИК №3117					
1	"Число избирателей, включенных в списки избирателей"	80341	663	1297	1834	1503	1443	1540	1694	2241	2575	2612	2048	1502	2107	2059	2214	2064	2615	2701	1761	2556	1271	2689	2551	2551	2504	2174	2540	1798	2352	2455	2273	2517	2764	2605	2440	2967	2481	286	94					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	69850	650	1050	1450	1200	1400	1500	1550	2050	2050	2150	1950	1450	2050	1950	1800	1700	2050	2150	1350	2400	1200	2150	1950	2000	2000	2100	2400	1450	2250	1900	2200	2050	2250	2050	2400	2750	2400	300	150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	49890	592	501	707	628	1252	1343	954	1057	1035	2045	1879	1238	1710	1254	907	1269	1334	1128	1068	2171	995	1128	1086	1235	1763	1616	2382	760	2004	1045	1546	1030	1306	1086	2278	2566	1612	286	94					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2959	28	23	34	26	129	152	36	84	64	59	26	135	228	128	31	126	29	46	29	219	168	46	53	43	77	123	14	34	235	39	46	49	36	39	47	158	120	0	0					
6	Число погашенных избирательных бюллетеней	17001	30	526	709	546	19	5	560	909	951	46	45	77	112	568	862	305	687	976	253	10	37	976	811	722	160	361	4	656	11	816	608	971	908	925	75	26	668	14	56					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2959	28	23	34	26	129	152	36	84	64	59	26	135	228	128	31	126	29	46	29	219	168	46	53	43	77	123	14	34	235	39	46	49	36	39	47	158	120	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	49249	592	498	697	623	1252	1343	826	1056	1029	2042	1879	1238	1710	1223	907	974	1328	1082	1056	2171	995	1128	1071	1185	1763	1615	2382	760	2004	1045	1546	1022	1306	1069	2278	2566	1608	286	94					
9	Число недействительных избирательных бюллетеней	1038	12	22	50	23	0	0	30	44	40	29	33	3	11	26	28	12	34	46	29	26	19	30	36	41	45	40	30	16	23	40	28	26	40	36	20	33	35	0	2					
10	Число действительных избирательных бюллетеней	51170	608	499	681	626	1381	1495	832	1096	1053	2072	1872	1370	1927	1325	910	1088	1323	1082	1056	2364	1144	1144	1088	1187	1795	1698	2366	778	2216	1044	1564	1045	1302	1072	2305	2691	1693	286	92					
11	Число полученных открепительных  удостоверений	2525	50	30	40	40	40	60	40	500	70	60	50	40	50	50	50	60	100	70	40	75	30	60	60	60	60	50	60	40	60	60	60	70	60	60	90	70	60	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2203	41	20	23	27	38	51	35	465	35	60	33	37	47	39	47	60	88	69	39	75	27	56	44	48	56	48	34	31	55	47	51	65	57	44	90	69	52	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1644	46	48	44	26	28	37	69	43	54	29	39	20	28	49	23	30	64	25	25	66	36	102	30	59	65	45	89	22	79	74	31	15	29	33	8	44	39	18	33					
14	Число неиспользованных открепительных удостоверений	322	9	10	17	13	2	9	5	35	35	0	17	3	3	11	3	0	12	1	1	0	3	4	16	12	4	2	26	9	5	13	9	5	3	16	0	1	8	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	27	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	1	1	3	0	0	1	1	1	1	0	3	2	0	1	2	1	0	0	1	3	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																														
18	Богданов Андрей Владимирович	859	3	23	32	19	1	5	20	43	39	50	5	31	8	20	29	25	27	46	28	5	7	33	40	34	32	30	15	20	5	34	26	24	32	28	5	3	19	11	2					
		1.65%	0.48%	4.41%	4.38%	2.93%	0.07%	0.33%	2.32%	3.77%	3.57%	2.38%	0.26%	2.26%	0.41%	1.48%	3.09%	2.27%	1.99%	4.08%	2.58%	0.21%	0.60%	2.81%	3.56%	2.77%	1.74%	1.73%	0.63%	2.52%	0.22%	3.14%	1.63%	2.24%	2.38%	2.53%	0.22%	0.11%	1.10%	3.85%	2.13%					
19	Жириновский Владимир Вольфович	2528	5	38	47	46	13	18	41	126	83	73	37	38	19	62	89	48	203	115	64	31	15	105	100	118	105	69	27	67	37	138	75	87	120	90	25	18	114	21	1					
		4.84%	0.81%	7.29%	6.43%	7.09%	0.94%	1.20%	4.76%	11.05%	7.59%	3.47%	1.94%	2.77%	0.98%	4.59%	9.49%	4.36%	14.96%	10.20%	5.90%	1.30%	1.29%	8.94%	8.90%	9.61%	5.71%	3.97%	1.13%	8.44%	1.65%	12.73%	4.71%	8.12%	8.94%	8.12%	1.08%	0.66%	6.60%	7.34%	1.06%					
20	Зюганов Геннадий Андреевич	6897	23	121	218	193	72	21	176	237	259	308	192	152	59	122	203	232	256	245	215	193	27	255	300	272	205	140	38	184	53	237	243	227	324	246	277	35	283	54	0					
		13.21%	3.71%	23.22%	29.82%	29.74%	5.21%	1.40%	20.42%	20.79%	23.70%	14.66%	10.08%	11.07%	3.04%	9.03%	21.64%	21.09%	18.87%	21.72%	19.82%	8.08%	2.32%	21.72%	26.69%	22.15%	11.14%	8.06%	1.59%	23.17%	2.37%	21.86%	15.26%	21.20%	24.14%	22.20%	11.91%	1.28%	16.38%	18.88%	0.00%					
21	Медведев Дмитрий Анатольевич	40886	577	317	384	368	1295	1451	595	690	672	1641	1638	1149	1841	1121	589	783	837	676	749	2135	1095	751	648	763	1453	1459	2286	507	2121	635	1220	707	826	708	1998	2635	1277	200	89					
		78.31%	93.06%	60.84%	52.53%	56.70%	93.77%	97.06%	69.03%	60.53%	61.48%	78.11%	85.98%	83.69%	94.99%	82.98%	62.79%	71.18%	61.68%	59.93%	69.03%	89.33%	94.15%	63.97%	57.65%	62.13%	78.97%	83.95%	95.41%	63.85%	94.73%	58.58%	76.63%	66.01%	61.55%	63.90%	85.94%	96.73%	73.90%	69.93%	94.68%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
