Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Ковернинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002					
1	"Число избирателей, внесенных в списки избирателей"	16561	2592	2425	881	798	268	270	1200	377	413	387	1611	929	826	299	679	474	174	518	679	220	541					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	13340	1800	1650	600	600	250	250	900	350	400	350	1350	800	700	300	600	450	170	450	600	220	550					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8163	1327	1208	457	342	62	70	637	161	199	232	818	402	394	160	279	267	109	262	399	131	247					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2303	56	97	72	94	112	83	174	132	140	80	106	180	166	73	165	93	20	160	88	52	160					
6	Число погашенных избирательных бюллетеней	2874	417	345	71	164	76	97	89	57	61	38	426	218	140	67	156	90	41	28	113	37	143					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2303	56	97	72	94	112	83	174	132	140	80	106	180	166	73	165	93	20	160	88	52	160					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8162	1326	1208	457	342	62	70	637	161	199	232	818	402	394	160	279	267	109	262	399	131	247					
9	Число недействительных избирательных бюллетеней	69	17	10	3	5	0	0	4	0	3	4	10	1	1	0	0	4	0	1	6	0	0					
10	Число действительных избирательных бюллетеней	10396	1365	1295	526	431	174	153	807	293	336	308	914	581	559	233	444	356	129	421	481	183	407					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	385	34	40	30	20	10	10	25	15	21	10	30	20	20	10	5	10	10	20	20	10	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	172	22	17	5	11	4	1	10	2	21	10	7	8	15	10	2	9	2	1	0	0	15					
