Выборы Президента Российской Федерации																																																													
Дата голосования: 18.03.2018																																																													
																																																													
Наименование Избирательной комиссии:    Уфимская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																											
																																																													
		Сумма	УИК №3046	УИК №3047	УИК №3048	УИК №3049	УИК №3050	УИК №3051	УИК №3052	УИК №3053	УИК №3054	УИК №3055	УИК №3056	УИК №3057	УИК №3058	УИК №3059	УИК №3060	УИК №3061	УИК №3062	УИК №3063	УИК №3064	УИК №3065	УИК №3066	УИК №3067	УИК №3068	УИК №3069	УИК №3070	УИК №3071	УИК №3072	УИК №3073	УИК №3074	УИК №3075	УИК №3076	УИК №3077	УИК №3078	УИК №3079	УИК №3080	УИК №3081	УИК №3082	УИК №3083	УИК №3084	УИК №3085	УИК №3086	УИК №3087	УИК №3088	УИК №3089	УИК №3090	УИК №3493	УИК №3494	УИК №3505	УИК №3506	УИК №3507									
1	"Число избирателей, включенных в список избирателей"	67567	2755	1283	3039	876	3057	821	811	1778	1891	751	1284	543	2784	374	413	1639	2506	836	1405	1252	1865	659	1024	2196	2430	2178	2385	1758	742	1156	1571	1139	1503	546	321	2998	436	1079	105	149	196	311	830	837	1152	1226	1475	2396	824	1982									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	64340	2700	1200	3000	750	2900	800	800	1700	1800	750	1200	500	2750	300	400	1500	2500	800	1300	1200	1800	600	1000	2150	2300	2100	2400	1700	700	1100	1500	1000	1400	500	300	2900	400	1000	100	150	190	300	700	700	1100	1100	1300	2300	800	1900									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	46926	1587	913	2030	681	1783	673	614	1423	1270	494	1033	438	1620	288	335	1028	1281	690	1215	895	1635	516	593	1296	2031	1311	2147	998	573	802	1027	614	1218	466	267	1658	354	853	84	115	168	251	600	424	810	915	1281	1321	481	1826									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1828	25	22	60	25	40	24	35	43	37	44	47	15	50	12	16	17	125	59	11	73	60	33	27	57	39	21	43	120	39	65	7	23	88	18	16	29	17	80	7	15	15	26	21	36	29	24	9	11	16	57									
6	Число погашенных избирательных бюллетеней	15586	1088	265	910	44	1077	103	151	234	493	212	120	47	1080	0	49	455	1094	51	74	232	105	51	380	797	230	768	210	582	88	233	466	363	94	16	17	1213	29	67	9	20	7	23	79	240	261	161	10	968	303	17									
