Выборы Президента Российской Федерации																																																							
Дата голосования: 04.03.2012																																																							
																																																							
Наименование Избирательной комиссии:    Уфимская																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	44																																																					
																																																							
		Сумма	УИК №3079	УИК №3080	УИК №3081	УИК №3082	УИК №3083	УИК №3084	УИК №3085	УИК №3086	УИК №3087	УИК №3088	УИК №3089	УИК №3090	УИК №3091	УИК №3092	УИК №3093	УИК №3094	УИК №3095	УИК №3096	УИК №3097	УИК №3098	УИК №3099	УИК №3100	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122									
1	Число избирателей, включенных в список избирателей	49727	2070	2015	1685	1536	2729	699	708	1590	1729	359	1096	502	1555	173	352	2048	1761	496	324	1052	1647	643	932	2190	2294	2501	2223	1617	703	957	570	985	498	294	2281	543	1088	107	154	172	303	693	724	1129									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	49350	2050	2000	1650	1550	2650	700	700	1700	1800	350	1150	500	1550	175	350	2000	1800	500	300	1000	1650	634	900	2150	2200	2500	2200	1600	700	950	550	1000	500	290	2200	500	1100	117	172	200	312	650	700	1100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	32984	1488	1535	1155	1102	1780	428	414	1099	1221	264	742	377	1146	114	191	1264	1057	364	268	650	1036	525	522	1558	1221	1413	1399	966	526	585	290	614	408	167	1933	355	859	93	127	133	235	425	368	567									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2740	23	30	41	40	87	126	131	61	58	30	89	26	118	12	60	49	104	40	29	83	96	60	52	116	45	46	160	108	54	72	62	116	21	27	116	27	88	7	17	22	42	41	44	64									
6	Число погашенных избирательных бюллетеней	13626	539	435	454	408	783	146	155	540	521	56	319	97	286	49	99	687	639	96	3	267	518	49	326	476	934	1041	641	526	120	293	198	270	71	96	151	118	153	17	28	45	35	184	288	469									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2740	23	30	41	40	87	126	131	61	58	30	89	26	118	12	60	49	104	40	29	83	96	60	52	116	45	46	160	108	54	72	62	116	21	27	116	27	88	7	17	22	42	41	44	64									
8	Число бюллетеней в стационарных ящиках для голосования	32984	1488	1535	1155	1102	1780	428	414	1099	1221	264	742	377	1146	114	191	1264	1057	364	268	650	1036	525	522	1558	1221	1413	1399	966	526	585	290	614	408	167	1933	355	859	93	127	133	235	425	368	567									
9	Число недействительных избирательных бюллетеней	396	17	24	15	22	16	9	3	4	13	5	8	3	0	3	5	27	8	12	12	11	9	4	7	22	0	14	28	21	7	7	0	0	2	3	15	10	19	0	0	0	1	6	3	1									
10	Число действительных избирательных бюллетеней	35328	1494	1541	1181	1120	1851	545	542	1156	1266	289	823	400	1264	123	246	1286	1153	392	285	722	1123	581	567	1652	1266	1445	1531	1053	573	650	352	730	427	191	2034	372	928	100	144	155	276	460	409	630									
11	Число полученных открепительных  удостоверений	833	22	33	30	30	40	9	7	30	30	11	20	20	20	2	4	30	30	30	20	15	15	13	32	33	24	20	20	9	35	40	20	20	9	4	30	6	15	7	2	11	4	8	10	13									
