Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Тамалинская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152					
1	"Число избирателей, внесенных в списки избирателей"	14059	1867	1922	1536	668	414	465	417	715	418	386	418	778	266	384	177	308	379	391	467	418	398	588	279					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14163	1840	1875	1533	683	411	478	437	708	440	391	443	800	275	397	175	289	387	399	482	415	393	593	319					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8906	1167	1222	1095	433	338	239	264	383	251	265	216	553	182	201	122	220	234	254	310	237	225	288	207					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2389	154	119	113	72	17	154	116	149	69	92	131	188	72	115	41	50	59	84	79	130	120	210	55					
6	Число погашенных избирательных бюллетеней	2868	519	534	325	178	56	85	57	176	120	34	96	59	21	81	12	19	94	61	93	48	48	95	57					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2389	154	119	113	72	17	154	116	149	69	92	131	188	72	115	41	50	59	84	79	130	120	210	55					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8906	1167	1222	1095	433	338	239	264	383	251	265	216	553	182	201	122	220	234	254	310	237	225	288	207					
9	Число недействительных избирательных бюллетеней	124	19	14	12	1	7	2	1	13	12	0	4	2	0	3	3	2	1	6	13	6	1	1	1					
10	Число действительных избирательных бюллетеней	11171	1302	1327	1196	504	348	391	379	519	308	357	343	739	254	313	160	268	292	332	376	361	344	497	261					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	296	15	30	22	14	2	9	9	10	22	4	23	16	14	8	1	1	8	8	15	8	8	12	37					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	262	15	25	12	14	2	9	9	9	22	4	23	16	14	8	1	0	4	8	14	1	4	12	36					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	34	6	3	3	2	1	1	0	3	2	0	0	2	3	0	1	2	2	1	0	0	1	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	34	0	5	10	0	0	0	0	1	0	0	0	0	0	0	0	1	4	0	1	7	4	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
