Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Cараевская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525									
1	"Число избирателей, включенных в список избирателей"	14413	278	159	214	369	259	227	148	158	289	138	133	123	444	311	891	450	657	300	539	259	600	330	151	468	314	303	212	140	246	189	905	1810	1537	862									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	13730	267	141	204	360	251	215	136	151	277	132	127	128	445	298	863	435	615	276	486	241	569	363	140	429	279	288	196	137	235	175	868	1715	1470	818									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	7985	200	99	128	245	167	99	73	85	156	80	74	47	219	194	453	201	266	134	336	151	250	192	96	289	177	200	153	97	132	83	680	976	722	531									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2616	52	34	33	91	36	51	25	37	36	27	40	44	182	55	122	156	240	109	103	46	121	57	41	136	65	88	43	33	35	30	90	117	168	73									
6	Число погашенных избирательных бюллетеней	3129	15	8	43	24	48	65	38	29	85	25	13	37	44	49	288	78	109	33	47	44	198	114	3	4	37	0	0	7	68	62	98	622	580	214									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2616	52	34	33	91	36	51	25	37	36	27	40	44	182	55	122	156	240	109	103	46	121	57	41	136	65	88	43	33	35	30	90	117	168	73									
8	Число бюллетеней в стационарных ящиках для голосования	7985	200	99	128	245	167	99	73	85	156	80	74	47	219	194	453	201	266	134	336	151	250	192	96	289	177	200	153	97	132	83	680	976	722	531									
9	Число недействительных избирательных бюллетеней	66	1	0	1	3	2	0	0	0	3	0	0	1	0	0	1	0	4	0	2	2	4	0	0	3	1	1	0	0	3	0	0	16	8	10									
