Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Целинная																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909					
1	"Число избирателей, внесенных в списки избирателей"	15561	1199	980	1148	1260	345	505	260	261	494	215	497	84	149	221	678	158	131	547	102	44	818	101	111	61	76	53	141	47	599	179	333	314	827	131	216	242	584	99	137	109	737	164	88	116					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	15100	1200	950	1100	1250	340	450	250	250	450	200	500	80	150	200	650	150	130	600	100	40	800	110	100	60	70	50	130	50	600	180	300	300	800	130	200	240	600	90	130	100	700	140	80	100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	10143	689	551	678	722	235	346	216	216	328	145	316	59	130	176	426	116	125	391	74	37	481	81	87	48	54	50	118	33	358	115	252	223	574	107	170	118	329	63	87	79	459	134	68	79					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	847	55	61	50	46	35	52	8	8	54	13	65	1	7	13	32	8	0	30	10	0	51	3	0	2	0	0	0	0	31	11	0	15	44	4	19	42	32	3	10	0	24	0	0	8					
6	Число погашенных избирательных бюллетеней	4110	456	338	372	482	70	52	26	26	68	42	119	20	13	11	192	26	5	179	16	3	268	26	13	10	16	0	12	17	211	54	48	62	182	19	11	80	239	24	33	21	217	6	12	13					
7	Число избирательных бюллетеней в переносных ящиках для голосования	847	55	61	50	46	35	52	8	8	54	13	65	1	7	13	32	8	0	30	10	0	51	3	0	2	0	0	0	0	31	11	0	15	44	4	19	42	32	3	10	0	24	0	0	8					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10142	689	551	678	722	235	346	216	216	328	145	316	59	130	176	425	116	125	391	74	37	481	81	87	48	54	50	118	33	358	115	252	223	574	107	170	118	329	63	87	79	459	134	68	79					
9	Число недействительных избирательных бюллетеней	62	11	0	8	0	2	3	1	0	0	4	1	0	0	0	3	0	1	0	1	0	4	0	0	0	1	0	0	0	5	0	2	3	5	0	0	3	1	0	0	0	3	0	0	0					
10	Число действительных избирательных бюллетеней	10927	733	612	720	768	268	395	223	224	382	154	380	60	137	189	454	124	124	421	83	37	528	84	87	50	53	50	118	33	384	126	250	235	613	111	189	157	360	66	97	79	480	134	68	87					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	349	20	19	22	29	10	10	7	10	12	4	7	2	3	4	9	3	3	44	2	2	21	2	2	2	2	2	3	2	12	4	5	5	14	2	5	12	9	2	2	2	10	3	2	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	240	19	16	14	25	10	7	7	10	6	3	4	2	3	4	3	0	1	44	2	2	12	0	0	0	0	0	0	0	9	0	2	4	10	0	0	12	2	0	0	0	5	1	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	88	9	5	10	12	0	3	1	3	8	2	2	1	2	3	0	1	0	2	0	2	3	2	1	2	1	0	1	1	2	0	0	1	2	0	1	0	1	1	0	0	1	1	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	109	1	3	8	4	0	3	0	0	6	1	3	0	0	0	6	3	2	0	0	0	9	2	2	2	2	2	3	2	3	4	3	1	4	2	5	0	7	2	2	2	5	2	2	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	570	27	23	21	55	8	19	29	6	22	16	40	14	3	12	24	6	2	6	4	1	22	2	3	0	1	0	0	2	23	22	16	15	20	3	11	6	35	4	1	2	34	8	2	0					
		5.19%	3.63%	3.76%	2.88%	7.16%	2.96%	4.77%	12.95%	2.68%	5.76%	10.13%	10.50%	23.33%	2.19%	6.35%	5.25%	4.84%	1.60%	1.43%	4.76%	2.70%	4.14%	2.38%	3.45%	0.00%	1.85%	0.00%	0.00%	6.06%	5.91%	17.46%	6.35%	6.30%	3.24%	2.70%	5.82%	3.75%	9.70%	6.06%	1.03%	2.53%	7.04%	5.97%	2.94%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	31	1	0	4	4	1	1	1	0	2	1	3	2	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	2	0	0	0					
		0.28%	0.13%	0.00%	0.55%	0.52%	0.37%	0.25%	0.45%	0.00%	0.52%	0.63%	0.79%	3.33%	0.73%	0.00%	0.22%	0.00%	0.00%	0.24%	0.00%	0.00%	0.19%	0.00%	0.00%	2.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.40%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.03%	0.00%	0.41%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	17	0	0	0	1	1	0	0	1	1	1	1	0	0	1	0	1	0	0	2	0	0	0	0	0	1	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0					
		0.15%	0.00%	0.00%	0.00%	0.13%	0.37%	0.00%	0.00%	0.45%	0.26%	0.63%	0.26%	0.00%	0.00%	0.53%	0.00%	0.81%	0.00%	0.00%	2.38%	0.00%	0.00%	0.00%	0.00%	0.00%	1.85%	0.00%	1.69%	0.00%	0.51%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1595	81	73	95	99	35	31	22	58	91	23	75	6	16	30	70	34	5	82	7	1	103	19	9	3	9	4	25	1	109	30	39	12	64	17	19	18	44	16	12	18	64	15	10	1					
		14.51%	10.89%	11.93%	13.05%	12.89%	12.96%	7.79%	9.82%	25.89%	23.82%	14.56%	19.69%	10.00%	11.68%	15.87%	15.32%	27.42%	4.00%	19.48%	8.33%	2.70%	19.36%	22.62%	10.34%	6.00%	16.67%	8.00%	21.19%	3.03%	28.02%	23.81%	15.48%	5.04%	10.36%	15.32%	10.05%	11.25%	12.19%	24.24%	12.37%	22.78%	13.25%	11.19%	14.71%	1.15%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	24	5	7	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0					
		0.22%	0.67%	1.14%	0.69%	0.26%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.85%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	25	0	1	2	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	4	0	1	0	0	1	1	1	1	0	0	0	3	0	0	0					
		0.23%	0.00%	0.16%	0.27%	0.13%	0.00%	0.25%	0.00%	0.00%	0.00%	1.27%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	4.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	1.03%	0.00%	0.40%	0.00%	0.00%	0.90%	0.53%	0.63%	0.28%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	941	79	51	72	85	29	23	24	12	24	12	22	13	3	11	51	12	6	36	10	3	20	6	5	5	1	3	8	3	39	7	30	27	82	12	7	3	29	11	6	2	33	13	5	6					
		8.56%	10.62%	8.33%	9.89%	11.07%	10.74%	5.78%	10.71%	5.36%	6.28%	7.59%	5.77%	21.67%	2.19%	5.82%	11.16%	9.68%	4.80%	8.55%	11.90%	8.11%	3.76%	7.14%	5.75%	10.00%	1.85%	6.00%	6.78%	9.09%	10.03%	5.56%	11.90%	11.34%	13.27%	10.81%	3.70%	1.88%	8.03%	16.67%	6.19%	2.53%	6.83%	9.70%	7.35%	6.90%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	398	35	30	31	49	3	14	14	4	15	0	14	0	1	3	24	3	3	14	0	1	22	5	5	1	0	0	4	3	7	5	8	13	21	4	3	1	13	0	5	0	15	3	2	0					
		3.62%	4.70%	4.90%	4.26%	6.38%	1.11%	3.52%	6.25%	1.79%	3.93%	0.00%	3.67%	0.00%	0.73%	1.59%	5.25%	2.42%	2.40%	3.33%	0.00%	2.70%	4.14%	5.95%	5.75%	2.00%	0.00%	0.00%	3.39%	9.09%	1.80%	3.97%	3.17%	5.46%	3.40%	3.60%	1.59%	0.63%	3.60%	0.00%	5.15%	0.00%	3.11%	2.24%	2.94%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	75	6	5	5	7	3	1	0	0	1	0	18	1	0	0	1	1	0	2	0	0	3	2	0	0	1	1	0	0	3	1	2	0	0	2	0	0	1	1	1	1	4	1	0	0					
		0.68%	0.81%	0.82%	0.69%	0.91%	1.11%	0.25%	0.00%	0.00%	0.26%	0.00%	4.72%	1.67%	0.00%	0.00%	0.22%	0.81%	0.00%	0.48%	0.00%	0.00%	0.56%	2.38%	0.00%	0.00%	1.85%	2.00%	0.00%	0.00%	0.77%	0.79%	0.79%	0.00%	0.00%	1.80%	0.00%	0.00%	0.28%	1.52%	1.03%	1.27%	0.83%	0.75%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7223	497	422	482	462	187	305	133	142	226	96	205	24	113	131	282	66	108	279	56	31	356	50	65	40	39	42	78	24	192	60	152	165	425	72	147	128	237	34	71	56	320	94	49	80					
		65.73%	66.80%	68.95%	66.21%	60.16%	69.26%	76.63%	59.38%	63.39%	59.16%	60.76%	53.81%	40.00%	82.48%	69.31%	61.71%	53.23%	86.40%	66.27%	66.67%	83.78%	66.92%	59.52%	74.71%	80.00%	72.22%	84.00%	66.10%	72.73%	49.36%	47.62%	60.32%	69.33%	68.77%	64.86%	77.78%	80.00%	65.65%	51.52%	73.20%	70.89%	66.25%	70.15%	72.06%	91.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	2	0	3	3	0	0	0	1	0	3	1	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	4	0	1	1	0	0	1	0	0	0	0	0	3	0	0	0					
		0.25%	0.27%	0.00%	0.41%	0.39%	0.00%	0.00%	0.00%	0.45%	0.00%	1.90%	0.26%	0.00%	0.00%	0.53%	0.22%	0.81%	0.00%	0.24%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.03%	0.00%	0.40%	0.42%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
