Выборы Президента Российской Федерации																																																											
Дата голосования: 18.03.2018																																																											
																																																											
Наименование Избирательной комиссии:    Богородская																																																											
																																																											
Сводная таблица итогов голосования																																																											
																																																											
	Число участковых избирательных комиссий	48																																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	48																																																									
																																																											
		Сумма	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255									
1	"Число избирателей, включенных в список избирателей"	57372	1394	2596	2549	2560	1035	1459	1493	1302	1499	1339	1537	1616	1469	1436	1656	1436	1465	924	346	488	513	486	433	593	2296	1141	2487	1253	1505	364	454	1752	333	593	2397	1221	2124	2526	358	527	937	831	360	386	232	881	365	425									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	56250	1400	2600	2450	2650	1500	1500	1450	1250	1400	1350	1500	1550	1450	1500	1650	1400	1450	900	300	450	500	500	350	550	2300	1100	2500	1200	1450	350	400	1700	250	550	2100	1200	2100	2400	300	500	900	800	350	350	200	900	350	400									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	37449	995	1395	1411	1787	869	915	1046	900	1006	666	1034	1094	1003	1005	1148	1045	1007	571	231	317	293	305	258	294	1478	787	1839	731	1071	216	265	1170	106	259	1645	970	1421	1570	185	299	549	572	155	229	150	667	247	273									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3701	30	168	122	88	166	117	23	34	92	42	46	41	44	26	19	27	32	103	56	42	58	62	63	99	178	80	27	271	56	61	77	69	134	125	102	76	66	12	83	98	149	40	131	67	29	102	26	42									
6	Число погашенных избирательных бюллетеней	15100	375	1037	917	775	465	468	381	316	302	642	420	415	403	469	483	328	411	226	13	91	149	133	29	157	644	233	634	198	323	73	58	461	10	166	353	154	613	818	32	103	202	188	64	54	21	131	77	85									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3701	30	168	122	88	166	117	23	34	92	42	46	41	44	26	19	27	32	103	56	42	58	62	63	99	178	80	27	271	56	61	77	69	134	125	102	76	66	12	83	98	149	40	131	67	29	102	26	42									
8	Число бюллетеней в стационарных ящиках для голосования	37449	995	1395	1411	1787	869	915	1046	900	1006	666	1034	1094	1003	1005	1148	1045	1007	571	231	317	293	305	258	294	1478	787	1839	731	1071	216	265	1170	106	259	1645	970	1421	1570	185	299	549	572	155	229	150	667	247	273									
9	Число недействительных избирательных бюллетеней	238	3	15	9	11	10	8	5	7	3	3	10	4	9	5	7	8	6	1	0	1	0	3	3	0	11	3	16	8	11	2	2	6	0	3	12	4	4	9	1	1	2	3	1	0	2	4	0	2									
10	Число действительных избирательных бюллетеней	40912	1022	1548	1524	1864	1025	1024	1064	927	1095	705	1070	1131	1038	1026	1160	1064	1033	673	287	358	351	364	318	393	1645	864	1850	994	1116	275	340	1233	240	381	1735	1042	1483	1573	267	396	696	609	285	296	177	765	273	313									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																											
13	Бабурин Сергей Николаевич	216	6	11	13	15	2	9	10	3	3	2	5	6	5	1	4	2	6	2	0	0	1	2	4	5	10	5	1	4	10	2	1	6	2	0	8	6	4	16	3	1	2	3	0	3	2	3	2	5									
		0.52%	0.59%	0.70%	0.85%	0.80%	0.19%	0.87%	0.94%	0.32%	0.27%	0.28%	0.46%	0.53%	0.48%	0.10%	0.34%	0.19%	0.58%	0.30%	0.00%	0.00%	0.28%	0.54%	1.25%	1.27%	0.60%	0.58%	0.05%	0.40%	0.89%	0.72%	0.29%	0.48%	0.83%	0.00%	0.46%	0.57%	0.27%	1.01%	1.12%	0.25%	0.29%	0.49%	0.00%	1.01%	1.12%	0.39%	0.73%	1.59%									
14	Грудинин Павел Николаевич	3500	90	157	162	158	86	111	92	82	74	71	98	90	78	80	200	98	88	54	17	50	28	24	14	55	90	50	120	69	110	16	19	102	8	43	188	69	120	197	15	21	59	27	7	21	11	27	28	26									
		8.51%	8.78%	10.04%	10.57%	8.43%	8.31%	10.76%	8.61%	8.78%	6.74%	10.03%	9.07%	7.93%	7.45%	7.76%	17.14%	9.14%	8.47%	8.01%	5.92%	13.93%	7.98%	6.54%	4.36%	13.99%	5.43%	5.77%	6.43%	6.89%	9.76%	5.78%	5.56%	8.23%	3.33%	11.20%	10.76%	6.60%	8.07%	12.45%	5.60%	5.29%	8.45%	4.41%	2.45%	7.09%	6.15%	3.51%	10.26%	8.25%									
15	Жириновский Владимир Вольфович	2217	63	78	90	104	53	52	52	54	65	51	52	70	52	49	112	52	72	24	15	15	29	23	24	19	98	33	85	43	72	18	19	55	18	28	89	40	79	106	16	22	29	29	12	11	11	12	8	14									
		5.39%	6.15%	4.99%	5.87%	5.55%	5.12%	5.04%	4.86%	5.78%	5.92%	7.20%	4.81%	6.17%	4.97%	4.75%	9.60%	4.85%	6.93%	3.56%	5.23%	4.18%	8.26%	6.27%	7.48%	4.83%	5.92%	3.81%	4.56%	4.29%	6.39%	6.50%	5.56%	4.44%	7.50%	7.29%	5.09%	3.82%	5.31%	6.70%	5.97%	5.54%	4.15%	4.74%	4.20%	3.72%	6.15%	1.56%	2.93%	4.44%									
16	Путин Владимир Владимирович	33823	827	1259	1210	1534	855	829	884	765	929	562	885	932	875	874	817	879	844	576	249	284	289	310	261	303	1364	746	1601	859	894	224	295	1032	211	293	1399	904	1236	1167	228	344	591	538	259	256	150	708	229	263									
		82.19%	80.68%	80.55%	78.93%	81.81%	82.61%	80.33%	82.69%	81.91%	84.61%	79.38%	81.94%	82.11%	83.57%	84.77%	70.01%	81.99%	81.23%	85.46%	86.76%	79.11%	82.34%	84.47%	81.31%	77.10%	82.37%	86.04%	85.80%	85.73%	79.33%	80.87%	86.26%	83.29%	87.92%	76.30%	80.08%	86.42%	83.12%	73.77%	85.07%	86.65%	84.67%	87.91%	90.56%	86.49%	83.80%	92.07%	83.88%	83.49%									
17	Собчак Ксения Анатольевна	468	17	12	20	19	17	8	7	9	8	9	5	11	9	5	12	11	12	4	3	4	1	3	2	6	50	13	15	7	10	10	3	20	1	6	21	10	17	39	2	3	7	5	2	3	2	2	4	2									
		1.14%	1.66%	0.77%	1.30%	1.01%	1.64%	0.78%	0.65%	0.96%	0.73%	1.27%	0.46%	0.97%	0.86%	0.48%	1.03%	1.03%	1.15%	0.59%	1.05%	1.11%	0.28%	0.82%	0.62%	1.53%	3.02%	1.50%	0.80%	0.70%	0.89%	3.61%	0.88%	1.61%	0.42%	1.56%	1.20%	0.96%	1.14%	2.47%	0.75%	0.76%	1.00%	0.82%	0.70%	1.01%	1.12%	0.26%	1.47%	0.63%									
18	Сурайкин Максим Александрович	244	6	10	11	8	5	5	7	7	7	4	8	8	10	8	6	8	1	8	1	3	3	1	6	3	11	5	11	7	8	0	2	3	0	3	7	2	13	8	0	4	4	2	3	0	1	4	0	2									
		0.59%	0.59%	0.64%	0.72%	0.43%	0.48%	0.48%	0.65%	0.75%	0.64%	0.56%	0.74%	0.70%	0.96%	0.78%	0.51%	0.75%	0.10%	1.19%	0.35%	0.84%	0.85%	0.27%	1.87%	0.76%	0.66%	0.58%	0.59%	0.70%	0.71%	0.00%	0.58%	0.24%	0.00%	0.78%	0.40%	0.19%	0.87%	0.51%	0.00%	1.01%	0.57%	0.33%	1.05%	0.00%	0.56%	0.52%	0.00%	0.63%									
19	Титов Борис Юрьевич	234	9	6	6	8	2	5	10	4	6	3	4	9	5	6	3	8	6	5	2	2	0	0	2	1	17	7	8	2	7	3	0	10	0	1	12	9	8	22	2	0	3	1	1	0	0	7	2	0									
		0.57%	0.88%	0.38%	0.39%	0.43%	0.19%	0.48%	0.94%	0.43%	0.55%	0.42%	0.37%	0.79%	0.48%	0.58%	0.26%	0.75%	0.58%	0.74%	0.70%	0.56%	0.00%	0.00%	0.62%	0.25%	1.03%	0.81%	0.43%	0.20%	0.62%	1.08%	0.00%	0.81%	0.00%	0.26%	0.69%	0.86%	0.54%	1.39%	0.75%	0.00%	0.43%	0.16%	0.35%	0.00%	0.00%	0.91%	0.73%	0.00%									
20	Явлинский Григорий Алексеевич	210	4	15	12	18	5	5	2	3	3	3	13	5	4	3	6	6	4	0	0	0	0	1	5	1	5	5	9	3	5	2	1	5	0	7	11	2	6	18	1	1	1	4	1	2	0	2	0	1									
		0.51%	0.39%	0.96%	0.78%	0.96%	0.48%	0.48%	0.19%	0.32%	0.27%	0.42%	1.20%	0.44%	0.38%	0.29%	0.51%	0.56%	0.38%	0.00%	0.00%	0.00%	0.00%	0.27%	1.56%	0.25%	0.30%	0.58%	0.48%	0.30%	0.44%	0.72%	0.29%	0.40%	0.00%	1.82%	0.63%	0.19%	0.40%	1.14%	0.37%	0.25%	0.14%	0.65%	0.35%	0.68%	0.00%	0.26%	0.00%	0.32%									
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
