Выборы Президента Российской Федерации																																																											
Дата голосования: 02.03.2008																																																											
																																																											
Наименование Избирательной комиссии:    Богородская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
	Число участковых избирательных комиссий	52																																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	52																																																									
																																																											
		Сумма	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245					
1	"Число избирателей, включенных в списки избирателей"	52433	907	1548	1249	1083	2432	834	1564	920	1122	1529	644	1921	889	1940	2067	1522	1973	1912	2036	1014	627	847	370	512	550	437	943	2388	1438	1173	1349	179	358	1249	223	434	314	779	320	1666	564	1838	500	790	347	163	880	266	403	486	364	570					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	53920	910	1600	1250	1070	2400	800	1570	910	1130	1550	640	1940	800	1950	2130	1510	2000	1920	2070	1020	620	880	370	500	590	580	1070	2630	1400	1270	1450	190	440	1330	230	460	360	840	350	1670	550	1850	550	910	380	190	910	260	430	520	380	590					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	33527	574	1044	733	655	1529	550	993	521	658	860	403	1291	493	1010	1355	810	1215	1237	1248	618	367	617	214	325	339	251	594	1737	1066	612	1001	119	250	843	97	199	221	526	142	1247	445	1343	303	519	243	131	563	215	301	345	215	340					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4420	39	71	40	72	202	62	56	54	39	62	52	69	70	181	139	132	78	61	74	20	40	74	47	54	99	109	63	87	91	211	84	23	84	129	93	172	75	108	92	214	52	174	104	143	59	13	70	22	36	55	54	116					
6	Число погашенных избирательных бюллетеней	15973	297	485	477	343	669	188	521	335	433	628	185	580	237	759	636	568	707	622	748	382	213	189	109	121	152	220	413	806	243	447	365	48	106	358	40	89	64	206	116	209	53	333	143	248	78	46	277	23	93	120	111	134					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4420	39	71	40	72	202	62	56	54	39	62	52	69	70	181	139	132	78	61	74	20	40	74	47	54	99	109	63	87	91	211	84	23	84	129	93	172	75	108	92	214	52	174	104	143	59	13	70	22	36	55	54	116					
8	Число бюллетеней в стационарных ящиках для голосования	33525	574	1044	733	655	1529	550	993	521	658	860	403	1291	493	1010	1355	810	1214	1237	1248	618	367	617	214	325	339	251	594	1737	1066	611	1001	119	250	843	97	199	221	526	142	1247	445	1343	303	519	243	131	563	215	301	345	215	340					
9	Число недействительных избирательных бюллетеней	399	8	19	11	11	30	7	8	3	5	6	5	17	7	12	10	12	15	24	21	13	8	8	0	3	4	4	5	16	8	4	19	0	5	6	2	1	1	6	2	8	4	4	0	11	3	3	6	2	2	3	3	4					
10	Число действительных избирательных бюллетеней	37546	605	1096	762	716	1701	605	1041	572	692	916	450	1343	556	1179	1484	930	1277	1274	1301	625	399	683	261	376	434	356	652	1808	1149	818	1066	142	329	966	188	370	295	628	232	1453	493	1513	407	651	299	141	627	235	335	397	266	452					
11	Число полученных открепительных  удостоверений	1305	10	45	13	12	33	10	35	20	19	20	10	33	10	35	30	15	30	20	43	20	17	20	10	10	20	5	10	30	290	20	40	10	40	45	10	10	20	20	10	30	10	20	30	42	10	10	20	10	10	6	2	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1105	10	40	12	8	29	8	30	12	15	17	7	29	6	30	25	12	25	17	32	10	13	20	2	5	19	3	7	28	290	20	33	4	40	41	5	10	13	15	8	21	3	16	30	33	7	4	14	7	10	6	0	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	832	19	36	12	14	29	12	20	15	11	8	18	19	25	15	13	22	7	30	11	12	13	7	7	8	2	7	8	20	230	18	13	6	4	16	10	5	6	13	7	14	3	7	8	12	3	0	4	6	2	10	10	5					
14	Число неиспользованных открепительных удостоверений	200	0	5	1	4	4	2	5	8	4	3	3	4	4	5	5	3	5	3	11	10	4	0	8	5	1	2	3	2	0	0	7	6	0	4	5	0	7	5	2	9	7	4	0	9	3	6	6	3	0	0	2	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	6	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	Богданов Андрей Владимирович	390	8	17	11	12	23	6	7	2	9	3	3	13	8	15	15	8	19	19	19	9	5	6	1	3	3	4	7	11	11	7	5	0	3	10	1	3	3	5	2	13	6	9	5	2	7	1	10	2	3	7	3	6					
		1.03%	1.31%	1.52%	1.42%	1.65%	1.33%	0.98%	0.67%	0.35%	1.29%	0.33%	0.66%	0.96%	1.42%	1.26%	1.00%	0.85%	1.47%	1.46%	1.44%	1.41%	1.23%	0.87%	0.38%	0.79%	0.68%	1.11%	1.07%	0.60%	0.95%	0.85%	0.46%	0.00%	0.90%	1.03%	0.53%	0.81%	1.01%	0.79%	0.85%	0.89%	1.21%	0.59%	1.23%	0.30%	2.32%	0.69%	1.58%	0.84%	0.89%	1.75%	1.12%	1.32%					
19	Жириновский Владимир Вольфович	4426	80	124	95	99	209	65	113	59	92	111	46	166	67	152	159	88	124	156	176	74	62	60	39	39	47	32	83	234	257	67	163	20	33	116	24	35	38	73	23	124	38	90	29	100	21	21	82	22	50	55	29	65					
		11.66%	13.05%	11.12%	12.29%	13.62%	12.07%	10.62%	10.77%	10.26%	13.20%	12.04%	10.11%	12.21%	11.90%	12.76%	10.64%	9.34%	9.60%	12.02%	13.31%	11.60%	15.23%	8.68%	14.94%	10.29%	10.73%	8.89%	12.63%	12.83%	22.21%	8.15%	15.02%	14.08%	9.88%	11.93%	12.63%	9.43%	12.84%	11.51%	9.83%	8.49%	7.65%	5.93%	7.13%	15.11%	6.95%	14.58%	12.95%	9.28%	14.84%	13.75%	10.78%	14.25%					
20	Зюганов Геннадий Андреевич	8353	179	254	181	188	429	176	286	104	194	252	112	394	120	294	378	216	360	330	300	144	115	133	45	115	126	93	142	403	88	234	196	22	78	196	37	83	58	107	65	140	36	120	83	127	50	19	144	52	107	73	72	103					
		22.01%	29.20%	22.78%	23.42%	25.86%	24.78%	28.76%	27.26%	18.09%	27.83%	27.33%	24.62%	28.97%	21.31%	24.69%	25.30%	22.93%	27.86%	25.42%	22.69%	22.57%	28.26%	19.25%	17.24%	30.34%	28.77%	25.83%	21.61%	22.09%	7.61%	28.47%	18.06%	15.49%	23.35%	20.16%	19.47%	22.37%	19.59%	16.88%	27.78%	9.58%	7.24%	7.91%	20.39%	19.18%	16.56%	13.19%	22.75%	21.94%	31.75%	18.25%	26.77%	22.59%					
21	Медведев Дмитрий Анатольевич	24377	338	701	475	417	1040	358	635	407	397	550	289	770	361	718	932	618	774	769	806	398	217	484	176	219	258	227	420	1160	793	510	702	100	215	644	126	249	196	443	142	1176	413	1294	290	422	221	100	391	159	175	262	162	278					
		64.24%	55.14%	62.87%	61.45%	57.36%	60.08%	58.50%	60.53%	70.78%	56.96%	59.65%	63.52%	56.62%	64.12%	60.29%	62.38%	65.61%	59.91%	59.24%	60.97%	62.38%	53.32%	70.04%	67.43%	57.78%	58.90%	63.06%	63.93%	63.60%	68.54%	62.04%	64.70%	70.42%	64.37%	66.26%	66.32%	67.12%	66.22%	69.87%	60.68%	80.49%	83.10%	85.30%	71.25%	63.75%	73.18%	69.44%	61.77%	67.09%	51.93%	65.50%	60.22%	60.96%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
