Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Жуковская городская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601									
1	Число избирателей, включенных в список избирателей	82354	545	2434	3081	2724	2749	2706	2418	2379	2156	2552	2177	2552	2057	2486	2050	2426	2432	2664	2241	2162	2907	2792	2344	2856	3108	2386	2379	2375	1848	2851	2085	2061	2874	2497									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	67200	1000	2000	2100	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2100	2000	2000	2100	2100	2000	2000	2000	1800	2000	2000	2000	2000	2000									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	48910	421	1480	1887	1616	1702	1583	1472	1434	1143	1590	1425	1527	1184	1509	1177	1355	1316	1608	1302	1192	1719	1642	1421	1636	1986	1384	1396	1382	1016	1657	1279	1253	1762	1454									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	617	0	10	14	18	19	24	15	20	13	30	40	26	35	25	21	25	15	17	29	18	7	5	13	18	20	21	33	22	8	19	15	5	10	7									
6	Число погашенных избирательных бюллетеней	17620	579	510	199	366	279	393	513	546	844	380	535	447	781	466	802	620	669	375	669	790	374	352	566	446	42	595	571	596	776	324	706	742	228	539									
7	Число избирательных бюллетеней в переносных ящиках для голосования	617	0	10	14	18	19	24	15	20	13	30	40	26	35	25	21	25	15	17	29	18	7	5	13	18	20	21	33	22	8	19	15	5	10	7									
8	Число бюллетеней в стационарных ящиках для голосования	48352	421	1479	1734	1616	1653	1582	1411	1434	1143	1587	1395	1524	1184	1509	1176	1311	1313	1605	1301	1192	1718	1642	1347	1633	1884	1380	1392	1382	1007	1657	1279	1248	1759	1454									
