Выборы Президента Российской Федерации																																										
Дата голосования: 18.03.2018																																										
																																										
Наименование Избирательной комиссии:    Якшур-Бодьинская																																										
																																										
Сводная таблица итогов голосования																																										
																																										
	Число участковых избирательных комиссий	31																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	31																																								
																																										
		Сумма	УИК №3301	УИК №3302	УИК №3303	УИК №3304	УИК №3305	УИК №3306	УИК №3307	УИК №3308	УИК №3309	УИК №3310	УИК №3311	УИК №3312	УИК №3313	УИК №3314	УИК №3315	УИК №3316	УИК №3317	УИК №3318	УИК №3319	УИК №3320	УИК №3321	УИК №3322	УИК №3323	УИК №3324	УИК №3325	УИК №3326	УИК №3327	УИК №3328	УИК №3329	УИК №3330	УИК №3331									
1	"Число избирателей, включенных в список избирателей"	17435	1290	1120	705	608	916	378	421	347	979	143	198	322	980	157	590	596	1031	418	209	355	645	327	1479	539	178	207	132	257	788	332	788									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17385	1290	1120	705	610	900	385	425	350	1015	145	205	315	985	160	580	590	990	410	220	355	615	290	1520	520	170	200	130	265	790	330	800									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10723	747	601	394	382	541	225	288	237	620	89	122	204	497	86	409	406	618	273	140	257	436	223	967	294	125	145	80	154	455	196	512									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	638	27	33	14	5	39	14	27	17	71	9	8	29	31	14	13	15	39	22	8	16	24	10	16	11	13	21	10	32	28	9	13									
6	Число погашенных избирательных бюллетеней	6024	516	486	297	223	320	146	110	96	324	47	75	82	457	60	158	169	333	115	72	82	155	57	537	215	32	34	40	79	307	125	275									
7	Число избирательных бюллетеней в переносных ящиках для голосования	638	27	33	14	5	39	14	27	17	71	9	8	29	31	14	13	15	39	22	8	16	24	10	16	11	13	21	10	32	28	9	13									
8	Число бюллетеней в стационарных ящиках для голосования	10722	746	601	394	382	541	225	288	237	620	89	122	204	497	86	409	406	618	273	140	257	436	223	967	294	125	145	80	154	455	196	512									
9	Число недействительных избирательных бюллетеней	111	9	5	6	1	9	1	0	8	5	0	1	1	4	2	6	5	7	4	1	4	6	3	8	1	0	3	0	1	3	2	5									
10	Число действительных избирательных бюллетеней	11249	764	629	402	386	571	238	315	246	686	98	129	232	524	98	416	416	650	291	147	269	454	230	975	304	138	163	90	185	480	203	520									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																										
13	Бабурин Сергей Николаевич	58	3	1	0	2	2	1	4	1	3	0	1	1	6	0	5	2	7	0	0	0	1	2	6	1	0	0	1	1	4	2	1									
		0.51%	0.39%	0.16%	0.00%	0.52%	0.34%	0.42%	1.27%	0.39%	0.43%	0.00%	0.77%	0.43%	1.14%	0.00%	1.18%	0.48%	1.07%	0.00%	0.00%	0.00%	0.22%	0.86%	0.61%	0.33%	0.00%	0.00%	1.11%	0.54%	0.83%	0.98%	0.19%									
14	Грудинин Павел Николаевич	1131	74	64	45	40	35	24	32	11	51	3	42	32	64	8	37	81	71	16	10	15	42	23	127	26	10	19	5	9	44	20	51									
		9.96%	9.57%	10.09%	11.03%	10.34%	6.03%	10.04%	10.16%	4.33%	7.38%	3.06%	32.31%	13.73%	12.12%	8.00%	8.77%	19.24%	10.81%	5.42%	6.76%	5.49%	9.13%	9.87%	12.92%	8.52%	7.25%	11.45%	5.56%	4.84%	9.11%	9.76%	9.71%									
15	Жириновский Владимир Вольфович	845	38	50	28	27	46	11	23	18	69	2	7	18	42	10	21	44	48	30	5	10	47	15	59	17	12	11	7	11	53	17	49									
