Выборы Президента Российской Федерации																																																																												
Дата голосования: 04.03.2012																																																																												
																																																																												
Наименование Избирательной комиссии:    Красноармейская																																																																												
																																																																												
Сводная таблица итогов голосования																																																																												
																																																																												
	Число участковых избирательных комиссий	65																																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	65																																																																										
																																																																												
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965									
1	Число избирателей, включенных в список избирателей	79338	1687	2579	1804	1515	1430	1337	981	1243	823	796	1554	2051	1102	720	931	2141	2310	1780	1614	304	745	417	342	409	602	1476	1107	871	1114	428	104	172	1058	1141	2185	1628	1289	934	579	1189	1155	1063	1263	1423	1045	1141	1728	2062	1857	1360	1093	1852	1135	1762	569	1913	261	174	642	895	2241	1237	2124	1324	1527									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	78680	1700	2550	1800	1500	1400	1340	980	1220	780	800	1550	2050	1100	700	900	2100	2300	1740	1550	300	720	410	320	400	600	1450	1080	850	1100	420	100	160	1040	1120	2200	1600	1290	930	550	1170	1180	1070	1270	1420	1020	1130	1730	2070	1870	1360	1090	1840	1140	1770	560	1930	250	160	630	890	2230	1240	2110	1310	1540									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	49556	928	1764	1274	792	955	884	669	704	575	395	1087	1622	617	356	591	1509	1761	1194	1098	212	460	313	263	228	432	894	556	576	773	294	67	108	504	536	1167	787	656	456	312	471	600	678	722	835	531	668	1296	1310	1470	1153	788	1395	794	939	337	906	174	120	468	456	1201	589	1335	895	1056									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	13003	293	439	232	208	256	229	201	180	135	220	194	208	163	147	209	311	283	303	276	65	112	16	17	80	97	137	271	119	190	25	14	18	238	229	407	307	382	202	155	334	267	211	176	299	209	208	226	156	164	57	115	217	183	304	149	144	64	35	137	206	425	225	432	243	249									
6	Число погашенных избирательных бюллетеней	16121	479	347	294	500	189	227	110	336	70	185	269	220	320	197	100	280	256	243	176	23	148	81	40	92	71	419	253	155	137	101	19	34	298	355	626	506	252	272	83	365	313	181	372	286	280	254	208	604	236	150	187	228	163	527	74	880	12	5	25	228	604	426	343	172	235									
7	Число избирательных бюллетеней в переносных ящиках для голосования	13003	293	439	232	208	256	229	201	180	135	220	194	208	163	147	209	311	283	303	276	65	112	16	17	80	97	137	271	119	190	25	14	18	238	229	407	307	382	202	155	334	267	211	176	299	209	208	226	156	164	57	115	217	183	304	149	144	64	35	137	206	425	225	432	243	249									
8	Число бюллетеней в стационарных ящиках для голосования	49556	928	1764	1274	792	955	884	669	704	575	395	1087	1622	617	356	591	1509	1761	1194	1098	212	460	313	263	228	432	894	556	576	773	294	67	108	504	536	1167	787	656	456	312	471	600	678	722	835	531	668	1296	1310	1470	1153	788	1395	794	939	337	906	174	120	468	456	1201	589	1335	895	1056									
9	Число недействительных избирательных бюллетеней	711	11	15	23	9	21	9	12	8	8	3	17	12	8	58	10	26	27	27	11	0	9	4	1	2	1	19	8	6	26	3	0	3	7	12	24	63	13	7	3	5	10	0	7	11	5	1	0	15	19	9	6	10	2	13	2	11	1	0	5	8	10	11	2	8	14									
10	Число действительных избирательных бюллетеней	61848	1210	2188	1483	991	1190	1104	858	876	702	612	1264	1818	772	445	790	1794	2017	1470	1363	277	563	325	279	306	528	1012	819	689	937	316	81	123	735	753	1550	1031	1025	651	464	800	857	889	891	1123	735	875	1522	1451	1615	1201	897	1602	975	1230	484	1039	237	155	600	654	1616	803	1765	1130	1291									
11	Число полученных открепительных  удостоверений	1896	41	48	60	25	32	30	25	25	20	20	36	60	25	20	20	45	50	35	35	5	15	10	5	10	15	30	25	15	30	10	5	5	20	25	55	40	35	20	15	30	35	20	25	35	20	25	35	40	40	30	25	40	25	50	15	75	10	10	50	20	45	35	45	34	40									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1896	41	48	60	25	32	30	25	25	20	20	36	60	25	20	20	45	50	35	35	5	15	10	5	10	15	30	25	15	30	10	5	5	20	25	55	40	35	20	15	30	35	20	25	35	20	25	35	40	40	30	25	40	25	50	15	75	10	10	50	20	45	35	45	34	40									
13	Число избирателей, проголосовавших по открепительным удостоверениям	386	2	7	20	8	6	3	1	9	2	0	3	13	5	7	9	10	5	21	10	4	10	3	0	3	3	19	11	5	8	2	2	3	15	5	4	13	2	0	2	6	12	0	4	4	8	3	2	10	7	3	4	11	6	4	0	5	0	7	3	4	2	6	13	4	3									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	104	7	10	7	2	0	1	2	0	5	3	10	8	3	1	1	2	1	0	0	0	1	0	0	0	2	0	0	2	1	0	0	0	1	0	3	2	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	0	3	0	5	0	0	1	1	3	2	4	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																												
19	Жириновский Владимир Вольфович	3624	86	129	98	72	78	77	57	68	45	32	78	77	47	43	35	135	139	100	100	14	36	28	24	13	19	57	46	54	48	43	4	8	27	35	56	66	36	34	32	64	42	45	57	72	31	63	74	89	88	47	50	43	39	102	23	71	19	8	24	56	66	49	78	58	90									
		5.79%	7.04%	5.86%	6.51%	7.20%	6.44%	6.92%	6.55%	7.69%	6.34%	5.20%	6.09%	4.21%	6.03%	8.55%	4.38%	7.42%	6.80%	6.68%	7.28%	5.05%	6.29%	8.51%	8.57%	4.22%	3.59%	5.53%	5.56%	7.77%	4.98%	13.48%	4.94%	6.35%	3.64%	4.58%	3.56%	6.03%	3.47%	5.17%	6.85%	7.95%	4.84%	5.06%	6.35%	6.35%	4.19%	7.19%	4.86%	6.07%	5.39%	3.88%	5.54%	2.67%	3.99%	8.21%	4.73%	6.76%	7.98%	5.16%	3.97%	8.46%	4.06%	6.02%	4.41%	5.10%	6.90%									
20	Зюганов Геннадий Андреевич	10743	220	413	250	265	204	167	153	203	106	101	242	238	201	100	136	146	350	247	249	61	103	47	47	47	87	192	164	159	169	43	21	18	153	131	339	272	246	98	91	132	130	116	151	192	133	120	176	234	248	146	140	267	137	259	67	308	19	21	80	158	201	195	258	153	223									
		17.17%	18.02%	18.75%	16.60%	26.50%	16.85%	15.00%	17.59%	22.96%	14.93%	16.42%	18.89%	13.01%	25.77%	19.88%	17.00%	8.02%	17.12%	16.50%	18.12%	22.02%	18.01%	14.29%	16.79%	15.26%	16.45%	18.62%	19.83%	22.88%	17.55%	13.48%	25.93%	14.29%	20.62%	17.12%	21.54%	24.86%	23.70%	14.89%	19.49%	16.40%	14.99%	13.05%	16.82%	16.93%	17.97%	13.70%	11.56%	15.96%	15.18%	12.07%	15.50%	16.56%	14.02%	20.84%	13.79%	29.33%	7.98%	13.55%	13.22%	23.87%	12.36%	23.96%	14.60%	13.44%	17.09%									
21	Миронов Сергей Михайлович	1659	23	66	55	24	29	66	22	30	10	19	39	49	26	11	31	56	40	47	42	13	24	8	13	8	20	54	25	17	20	11	4	2	20	24	32	24	32	9	8	19	28	9	30	19	16	19	58	47	30	17	16	31	25	40	5	26	2	2	9	27	16	21	36	23	35									
		2.65%	1.88%	2.99%	3.65%	2.40%	2.39%	5.93%	2.53%	3.39%	1.41%	3.09%	3.04%	2.68%	3.33%	2.19%	3.88%	3.08%	1.96%	3.14%	3.06%	4.69%	4.20%	2.43%	4.64%	2.60%	3.78%	5.24%	3.02%	2.45%	2.08%	3.45%	4.94%	1.59%	2.70%	3.14%	2.03%	2.19%	3.08%	1.37%	1.71%	2.36%	3.23%	1.01%	3.34%	1.68%	2.16%	2.17%	3.81%	3.21%	1.84%	1.40%	1.77%	1.92%	2.56%	3.22%	1.03%	2.48%	0.84%	1.29%	1.49%	4.08%	0.98%	2.58%	2.04%	2.02%	2.68%									
22	Прохоров Михаил Дмитриевич	3096	61	143	97	74	55	58	40	52	51	31	70	95	56	20	31	111	159	75	74	4	27	11	10	3	22	90	52	33	42	13	5	9	51	47	100	64	70	15	24	11	34	17	50	42	28	31	51	82	66	40	44	11	24	44	5	48	3	0	20	34	139	48	91	41	47									
		4.95%	4.99%	6.49%	6.44%	7.40%	4.54%	5.21%	4.60%	5.88%	7.18%	5.04%	5.46%	5.19%	7.18%	3.98%	3.88%	6.10%	7.78%	5.01%	5.39%	1.44%	4.72%	3.34%	3.57%	0.97%	4.16%	8.73%	6.29%	4.75%	4.36%	4.08%	6.17%	7.14%	6.87%	6.14%	6.35%	5.85%	6.74%	2.28%	5.14%	1.37%	3.92%	1.91%	5.57%	3.70%	3.78%	3.54%	3.35%	5.59%	4.04%	3.31%	4.87%	0.68%	2.46%	3.54%	1.03%	4.57%	1.26%	0.00%	3.31%	5.14%	8.55%	5.90%	5.15%	3.60%	3.60%									
23	Путин Владимир Владимирович	42726	820	1437	983	556	824	736	586	523	490	429	835	1359	442	271	557	1346	1329	1001	898	185	373	231	185	235	380	619	532	426	658	206	47	86	484	516	1023	605	641	495	309	574	623	702	603	798	527	642	1163	999	1183	951	647	1250	750	785	384	586	194	124	467	379	1194	490	1302	855	896									
		68.30%	67.16%	65.23%	65.27%	55.60%	68.04%	66.13%	67.36%	59.16%	69.01%	69.76%	65.18%	74.26%	56.67%	53.88%	69.63%	73.96%	65.02%	66.87%	65.36%	66.79%	65.21%	70.21%	66.07%	76.30%	71.83%	60.04%	64.33%	61.29%	68.33%	64.58%	58.02%	68.25%	65.23%	67.45%	64.99%	55.30%	61.75%	75.23%	66.17%	71.30%	71.86%	78.97%	67.15%	70.37%	71.22%	73.29%	76.41%	68.14%	72.40%	78.60%	71.65%	77.54%	76.77%	63.15%	79.01%	55.81%	81.51%	80.00%	77.19%	57.25%	73.43%	60.20%	73.68%	75.13%	68.66%									
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
