Выборы Президента Российской Федерации																																																																								
Дата голосования: 02.03.2008																																																																								
																																																																								
Наименование Избирательной комиссии:    Красноармейская																																																																								
																																																																								
Сводная таблица результатов выборов																																																																								
																																																																								
	Число участковых избирательных комиссий	65																																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	65																																																																						
																																																																								
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965					
1	"Число избирателей, включенных в списки избирателей"	72401	1490	2517	1715	1384	1225	1135	967	1087	794	725	1392	1875	969	600	795	1965	1916	1634	1428	292	704	395	307	403	567	1357	1030	818	1025	355	91	169	965	979	2021	1488	1149	847	527	1044	1127	984	1187	1342	971	1075	1559	1845	1674	1277	941	1702	1026	1658	539	1770	217	164	626	775	2026	1184	1922	1206	1458					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	76610	1600	2550	1800	1500	1300	1300	1000	1150	800	750	1550	2050	1000	650	850	2000	2100	1700	1500	300	700	400	330	400	600	1450	1050	850	1050	380	100	190	1000	1040	2150	1550	1250	900	550	1100	1200	1050	1250	1400	1000	1100	1650	2000	1800	1350	950	1800	1100	1750	550	1900	230	170	650	870	2200	1250	2050	1300	1550					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	60056	1116	1959	1492	1212	937	885	748	907	599	608	1209	1619	820	451	556	1641	1782	1518	1268	274	627	340	267	366	533	988	733	744	908	338	80	140	719	687	1513	1128	930	593	380	732	950	740	961	852	723	888	1386	1756	1575	1194	758	1486	902	1488	467	1626	191	156	500	595	1812	1049	1472	948	1234					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	7966	172	288	126	93	115	197	148	106	116	60	101	131	130	114	147	246	134	101	155	15	40	11	35	32	18	167	242	38	97	17	3	24	132	185	465	177	111	130	124	227	160	190	148	353	149	103	102	29	12	24	146	165	81	137	62	76	23	6	102	111	98	51	353	198	117					
6	Число погашенных избирательных бюллетеней	8588	312	303	182	195	248	218	104	137	85	82	240	300	50	85	147	113	184	81	77	11	33	49	28	2	49	295	75	68	45	25	17	26	149	168	172	245	209	177	46	141	90	120	141	195	128	109	162	215	213	132	46	149	117	125	21	198	16	8	48	164	290	150	225	154	199					
7	Число избирательных бюллетеней в переносных ящиках для голосования	7966	172	288	126	93	115	197	148	106	116	60	101	131	130	114	147	246	134	101	155	15	40	11	35	32	18	167	242	38	97	17	3	24	132	185	465	177	111	130	124	227	160	190	148	353	149	103	102	29	12	24	146	165	81	137	62	76	23	6	102	111	98	51	353	198	117					
8	Число бюллетеней в стационарных ящиках для голосования	59919	1116	1959	1492	1212	937	885	734	907	599	608	1209	1619	820	451	556	1640	1782	1518	1268	274	627	340	267	366	533	988	733	744	908	338	80	140	719	687	1513	1128	930	593	380	732	950	740	961	852	723	888	1386	1756	1575	1072	758	1486	902	1488	467	1626	191	156	500	595	1812	1049	1472	948	1234					
9	Число недействительных избирательных бюллетеней	2253	83	93	21	104	13	9	88	41	7	4	112	49	20	44	5	192	172	173	197	3	2	9	1	0	15	12	19	4	49	4	6	0	9	11	118	18	18	3	4	13	3	0	4	0	0	0	15	24	159	16	132	8	10	21	12	31	0	2	6	13	12	9	9	5	17					
10	Число действительных избирательных бюллетеней	65632	1205	2154	1597	1201	1039	1073	794	972	708	664	1198	1701	930	521	698	1694	1744	1446	1226	286	665	342	301	398	536	1143	956	778	956	351	77	164	842	861	1860	1287	1023	720	500	946	1107	930	1105	1205	872	991	1473	1761	1428	1080	772	1643	973	1604	517	1671	214	160	596	693	1898	1091	1816	1141	1334					
11	Число полученных открепительных  удостоверений	1215	36	44	44	19	7	29	20	15	12	10	34	35	15	13	15	18	25	27	6	5	18	15	5	5	10	79	26	12	24	5	2	11	13	20	43	25	20	18	9	10	20	10	15	15	5	5	15	15	20	10	8	34	27	50	13	36	8	10	10	15	17	10	18	20	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1215	36	44	44	19	7	29	20	15	12	10	34	35	15	13	15	18	25	27	6	5	18	15	5	5	10	79	26	12	24	5	2	11	13	20	43	25	20	18	9	10	20	10	15	15	5	5	15	15	20	10	8	34	27	50	13	36	8	10	10	15	17	10	18	20	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	466	5	30	36	2	3	10	7	16	7	12	12	14	18	10	5	8	9	7	6	3	12	0	0	2	3	17	16	3	6	2	0	5	9	5	12	0	8	5	2	8	16	0	7	4	4	5	4	7	12	9	4	3	11	10	0	5	1	1	1	4	5	0	2	9	7					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	165	15	12	17	3	6	6	2	2	2	4	13	16	5	1	2	1	2	1	1	0	0	0	0	0	0	6	1	2	2	1	0	0	1	3	2	4	0	1	0	1	0	0	0	0	1	0	2	2	1	1	0	3	1	5	0	0	0	0	1	0	2	5	3	1	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																								
18	Богданов Андрей Владимирович	475	3	13	10	7	11	12	4	17	7	2	10	9	13	6	1	13	11	22	18	3	5	4	3	1	2	10	2	12	8	3	1	1	7	3	15	31	4	5	0	8	2	0	9	8	1	1	18	11	6	8	4	13	5	6	1	10	2	1	3	7	9	4	13	3	13					
		0.70%	0.23%	0.58%	0.62%	0.54%	1.05%	1.11%	0.45%	1.68%	0.98%	0.30%	0.76%	0.51%	1.37%	1.06%	0.14%	0.69%	0.57%	1.36%	1.26%	1.04%	0.75%	1.14%	0.99%	0.25%	0.36%	0.87%	0.21%	1.53%	0.80%	0.85%	1.20%	0.61%	0.82%	0.34%	0.76%	2.38%	0.38%	0.69%	0.00%	0.83%	0.18%	0.00%	0.81%	0.66%	0.11%	0.10%	1.21%	0.62%	0.38%	0.73%	0.44%	0.79%	0.51%	0.37%	0.19%	0.59%	0.93%	0.62%	0.50%	0.99%	0.47%	0.36%	0.71%	0.26%	0.96%					
19	Жириновский Владимир Вольфович	2661	55	52	25	42	13	36	34	43	14	13	12	26	41	18	12	158	103	78	86	24	42	17	5	13	38	18	25	42	66	29	4	8	39	79	110	52	76	39	38	45	30	7	51	35	13	53	76	113	71	66	10	41	21	19	7	17	10	3	20	13	41	50	71	62	91					
		3.92%	4.27%	2.31%	1.55%	3.22%	1.24%	3.33%	3.85%	4.24%	1.96%	1.95%	0.92%	1.49%	4.32%	3.19%	1.71%	8.38%	5.38%	4.82%	6.04%	8.30%	6.30%	4.84%	1.66%	3.27%	6.90%	1.56%	2.56%	5.37%	6.57%	8.17%	4.82%	4.88%	4.58%	9.06%	5.56%	3.98%	7.30%	5.39%	7.54%	4.69%	2.70%	0.75%	4.60%	2.90%	1.49%	5.35%	5.11%	6.33%	4.47%	6.02%	1.11%	2.48%	2.14%	1.17%	1.32%	0.99%	4.67%	1.85%	3.32%	1.84%	2.15%	4.55%	3.89%	5.41%	6.74%					
20	Зюганов Геннадий Андреевич	6813	215	382	106	193	140	98	73	140	78	53	334	418	72	117	86	163	157	123	114	17	81	34	31	61	49	160	115	47	71	13	14	14	97	34	243	87	42	46	95	83	105	77	85	134	97	45	94	194	169	110	103	84	90	84	23	109	12	5	45	74	224	69	153	79	53					
		10.04%	16.69%	17.00%	6.55%	14.79%	13.31%	9.06%	8.28%	13.82%	10.91%	7.93%	25.50%	23.89%	7.58%	20.71%	12.23%	8.64%	8.19%	7.60%	8.01%	5.88%	12.14%	9.69%	10.26%	15.33%	8.89%	13.85%	11.79%	6.01%	7.06%	3.66%	16.87%	8.54%	11.40%	3.90%	12.29%	6.67%	4.03%	6.36%	18.85%	8.65%	9.46%	8.28%	7.66%	11.12%	11.12%	4.54%	6.32%	10.87%	10.65%	10.04%	11.39%	5.09%	9.16%	5.17%	4.35%	6.40%	5.61%	3.09%	7.48%	10.48%	11.73%	6.27%	8.38%	6.89%	3.92%					
21	Медведев Дмитрий Анатольевич	55683	932	1707	1456	959	875	927	683	772	609	596	842	1248	804	380	599	1360	1473	1223	1008	242	537	287	262	323	447	955	814	677	811	306	58	141	699	745	1492	1117	901	630	367	810	970	846	960	1028	761	892	1285	1443	1182	896	655	1505	857	1495	486	1535	190	151	528	599	1624	968	1579	997	1177					
		82.03%	72.36%	75.97%	89.99%	73.49%	83.17%	85.67%	77.44%	76.21%	85.17%	89.22%	64.27%	71.31%	84.63%	67.26%	85.21%	72.11%	76.88%	75.54%	70.84%	83.74%	80.51%	81.77%	86.75%	81.16%	81.13%	82.68%	83.49%	86.57%	80.70%	86.20%	69.88%	85.98%	82.14%	85.44%	75.43%	85.59%	86.55%	87.14%	72.82%	84.46%	87.39%	90.97%	86.56%	85.31%	87.27%	90.01%	86.36%	80.84%	74.48%	81.75%	72.46%	91.16%	87.18%	92.00%	91.87%	90.19%	88.79%	93.21%	87.71%	84.84%	85.03%	88.00%	86.52%	86.99%	87.12%					
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
