Выборы Президента Российской Федерации																																																																					
Дата голосования: 02.03.2008																																																																					
																																																																					
Наименование Избирательной комиссии:    Копейская городская																																																																					
																																																																					
Сводная таблица результатов выборов																																																																					
																																																																					
	Число участковых избирательных комиссий	62																																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	62																																																																			
																																																																					
		Сумма	УИК №1888	УИК №1889	УИК №1890	УИК №1891	УИК №1892	УИК №1893	УИК №1894	УИК №1895	УИК №1896	УИК №1897	УИК №1898	УИК №1899	УИК №1900	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №2236					
1	"Число избирателей, включенных в списки избирателей"	104682	2182	1047	1118	1232	2704	2157	2385	734	1524	2068	2617	2040	1622	2442	2493	1814	1466	1129	1877	832	1348	1650	1312	639	1374	1065	2321	2494	2512	2332	1932	2462	1253	2674	1902	2177	2236	1262	699	1585	1046	1281	1084	1903	1267	2792	1722	1823	2095	938	1032	2172	1628	1319	2356	1932	1760	271	2732	231	1200	1386					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	98630	2200	1000	1000	1400	2600	2000	2300	700	1500	1900	2500	1900	1600	2300	2400	1700	1400	1000	1600	800	1300	1700	1000	500	1200	1000	2200	2300	2400	2300	1800	2300	1100	2500	1800	2100	2100	1200	600	1500	1000	1200	1000	1700	1200	2600	1700	1800	2000	900	1000	2100	1500	1200	2200	1800	1600	230	2600	200	1100	1300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	58612	1029	542	624	708	1481	1362	1255	323	598	1097	1538	1223	794	1285	1542	1030	780	589	921	440	718	937	519	340	839	594	1436	1386	1482	1363	1055	1407	632	1575	997	1221	1294	742	302	809	419	756	573	853	583	1989	1237	1233	1411	518	480	1185	1039	678	1349	1174	1112	130	1618	119	646	701					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	8954	271	129	148	242	228	241	279	116	285	98	261	201	236	118	90	90	131	84	230	93	79	152	389	85	90	91	119	92	117	129	109	193	102	102	130	143	70	79	76	153	191	125	79	117	94	199	98	137	178	89	115	169	180	120	151	188	59	75	104	47	175	193					
6	Число погашенных избирательных бюллетеней	31064	900	329	228	450	891	397	766	261	617	705	701	476	570	897	768	580	489	327	449	267	503	611	92	75	271	315	645	822	801	808	636	700	366	823	673	736	736	379	222	538	390	319	348	730	523	412	365	430	411	293	405	746	281	402	700	438	429	25	878	34	279	406					
7	Число избирательных бюллетеней в переносных ящиках для голосования	8954	271	129	148	242	228	241	279	116	285	98	261	201	236	118	90	90	131	84	230	93	79	152	389	85	90	91	119	92	117	129	109	193	102	102	130	143	70	79	76	153	191	125	79	117	94	199	98	137	178	89	115	169	180	120	151	188	59	75	104	47	175	193					
8	Число бюллетеней в стационарных ящиках для голосования	58600	1029	542	624	708	1481	1362	1255	323	598	1097	1538	1223	794	1285	1542	1029	780	589	920	440	718	937	519	340	838	593	1436	1386	1475	1363	1055	1407	632	1575	997	1221	1294	742	302	809	419	756	573	853	583	1989	1237	1233	1411	518	480	1185	1039	678	1349	1174	1112	130	1617	119	646	701					
9	Число недействительных избирательных бюллетеней	691	7	0	6	13	23	13	22	7	14	10	14	21	14	13	21	16	11	10	9	3	6	0	10	3	8	4	22	22	24	14	18	16	10	19	16	9	12	13	3	1	2	6	6	13	2	34	11	6	10	6	6	16	13	4	6	11	23	4	19	0	6	10					
10	Число действительных избирательных бюллетеней	66863	1293	671	766	937	1686	1590	1512	432	869	1185	1785	1403	1016	1390	1611	1103	900	663	1141	530	791	1089	898	422	920	680	1533	1456	1568	1478	1146	1584	724	1658	1111	1355	1352	808	375	961	608	875	646	957	675	2154	1324	1364	1579	601	589	1338	1206	794	1494	1351	1148	201	1702	166	815	884					
11	Число полученных открепительных  удостоверений	1327	87	20	16	11	34	43	25	4	13	28	41	17	19	19	37	20	17	14	27	7	14	23	8	7	22	9	30	30	43	21	11	25	11	26	20	16	27	17	12	8	18	41	11	17	12	21	27	14	16	3	12	36	28	13	43	26	19	7	37	9	18	20					
