Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
"Наименование Избирательной комиссии:    Орск, Советская"																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1852					
1	"Число избирателей, внесенных в список избирателей"	61729	242	249	539	1148	1307	1006	1218	1638	2050	1094	1712	642	1268	2209	2088	1877	1554	2287	2378	1253	1574	1080	2125	1312	1524	2334	1970	2412	2529	1169	1103	2101	1089	1740	244	2240	1438	2104	921	468	930	1563					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	60457	260	270	550	1100	1200	1000	1200	1600	2000	1000	1700	640	1200	2200	2100	1900	1500	2200	2400	1200	1500	1000	2100	1200	1500	2300	2000	2400	2500	1100	1100	2000	1000	1700	247	2200	1400	2000	1000	460	1030	1500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	22636	175	156	539	394	413	283	426	442	640	321	537	205	407	794	977	884	658	927	917	330	464	270	818	388	546	896	598	932	1017	416	337	838	343	597	113	795	486	455	581	167	598	556					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1943	18	21	0	11	40	65	37	72	56	47	73	23	48	45	32	12	31	47	24	29	27	79	65	49	45	29	35	75	35	60	36	42	67	52	131	77	18	35	66	26	127	36					
6	Число погашенных избирательных бюллетеней	35877	67	93	11	695	747	652	737	1086	1304	632	1090	412	745	1361	1091	1004	811	1226	1459	841	1009	651	1217	762	909	1375	1367	1393	1448	624	727	1120	590	1051	3	1328	896	1510	353	267	305	908					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1943	18	21	0	11	40	65	37	72	56	47	73	23	48	45	32	12	31	47	24	29	27	79	65	49	45	29	35	75	35	60	36	42	67	52	131	77	18	35	66	26	127	36					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	22624	175	156	539	394	413	283	426	442	640	321	537	205	407	794	977	872	658	927	917	330	464	270	818	388	546	896	598	932	1017	416	337	838	343	597	113	795	486	455	581	167	598	556					
9	Число недействительных избирательных бюллетеней	363	1	0	8	3	5	2	4	7	9	5	3	2	8	7	13	16	10	12	20	3	7	1	10	9	6	11	11	13	16	4	5	16	3	11	2	13	21	12	8	2	38	6					
10	Число действительных избирательных бюллетеней	24204	192	177	531	402	448	346	459	507	687	363	607	226	447	832	996	868	679	962	921	356	484	348	873	428	585	914	622	994	1036	472	368	864	407	638	242	859	483	478	639	191	687	586					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	960	20	30	0	10	10	10	10	10	10	10	20	10	10	20	20	20	20	40	40	10	10	10	25	10	20	20	20	20	20	10	20	30	20	20	5	30	30	30	120	10	130	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	634	18	25	0	2	3	6	2	5	6	3	9	4	10	17	16	12	14	14	28	10	9	4	21	10	4	10	9	20	14	3	9	20	1	10	0	27	10	17	98	3	114	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	545	1	3	262	11	15	6	4	7	12	4	6	6	13	14	10	4	5	5	7	10	4	5	2	6	14	11	1	12	13	9	5	11	4	4	0	10	3	1	8	4	8	5					
14	Число погашенных неиспользованных открепительных удостоверений	326	2	5	0	8	7	4	8	5	4	7	11	6	0	3	4	8	6	26	12	0	1	6	4	0	16	10	11	0	6	7	11	10	19	10	5	3	20	13	22	7	16	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
