Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Лоухская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285					
1	"Число избирателей, внесенных в списки"	15735	2106	1702	580	783	55	2089	381	399	1425	711	159	392	347	607	1726	1715	439	119					
2	"Число бюллетеней, полученных участковыми комиссиями"	14500	1900	1580	540	730	53	1900	360	360	1330	660	158	380	320	550	1560	1580	427	112					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	96	0	0	0	0	0	41	0	0	29	0	0	0	20	0	0	6	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	8088	1109	913	349	359	38	1329	218	194	710	339	95	224	154	253	797	737	209	61					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	314	24	30	42	24	0	16	8	35	31	8	4	6	3	10	26	20	24	3					
6	Число погашенных бюллетеней	6002	767	637	149	347	15	514	134	131	560	313	59	150	143	287	737	817	194	48					
7	Число бюллетеней в переносных ящиках для голосования	410	24	30	42	24	0	57	8	35	60	8	4	6	23	10	26	26	24	3					
8	Число бюллетеней в стационарных ящиках для голосования	8087	1108	912	349	359	38	1330	218	194	710	339	95	224	154	253	797	737	209	61					
9	Число недействительных бюллетеней	151	19	27	5	4	1	19	7	3	9	5	2	6	1	6	17	8	10	2					
10	Число действительных бюллетеней	8346	1113	915	386	379	37	1368	219	226	761	342	97	224	176	257	806	755	223	62					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	195	30	15	10	10	0	15	5	10	15	10	5	10	10	5	15	15	10	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	84	22	11	1	7	0	13	2	2	4	0	0	0	2	1	10	8	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	42	3	6	2	4	2	2	2	2	3	2	1	0	1	2	3	1	2	4					
14	Число погашенных открепительных удостоверений	111	8	4	9	3	0	2	3	8	11	10	5	10	8	4	5	7	9	5					
15	Число открепительных удостоверений выданных ТИК	5	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
18	"1. ""ЕДИНЕНИЕ"""	114	8	10	3	5	0	19	6	7	11	3	1	4	4	6	15	5	3	4					
		1.34%	0.70%	1.06%	0.76%	1.30%	0.0%	1.36%	2.65%	3.05%	1.42%	0.86%	1.01%	1.73%	2.25%	2.28%	1.82%	0.65%	1.28%	6.25%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	233	56	35	24	1	1	32	5	3	18	5	1	3	1	9	17	20	2	0					
		2.74%	4.94%	3.71%	6.13%	0.26%	2.63%	2.30%	2.21%	1.31%	2.33%	1.44%	1.01%	1.30%	0.56%	3.42%	2.06%	2.62%	0.85%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	190	17	28	8	7	0	34	0	6	20	2	3	7	7	6	23	12	8	2					
		2.23%	1.50%	2.97%	2.04%	1.82%	0.0%	2.45%	0.0%	2.62%	2.59%	0.57%	3.03%	3.04%	3.95%	2.28%	2.79%	1.57%	3.43%	3.12%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	352	41	43	16	31	0	25	12	7	27	15	3	3	1	3	72	47	5	1					
		4.14%	3.62%	4.56%	4.09%	8.09%	0.0%	1.80%	5.30%	3.05%	3.50%	4.32%	3.03%	1.30%	0.56%	1.14%	8.74%	6.15%	2.14%	1.56%					
22	"5. ""За Русь Святую"""	35	6	6	0	0	0	3	1	5	2	2	1	1	3	1	0	4	0	0					
		0.41%	0.53%	0.63%	0.0%	0.0%	0.0%	0.21%	0.44%	2.18%	0.25%	0.57%	1.01%	0.43%	1.69%	0.38%	0.0%	0.52%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	22	4	1	0	2	0	5	0	0	1	2	0	2	1	1	1	2	0	0					
		0.25%	0.35%	0.10%	0.0%	0.52%	0.0%	0.36%	0.0%	0.0%	0.12%	0.57%	0.0%	0.86%	0.56%	0.38%	0.12%	0.26%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	53	9	12	0	3	0	12	0	1	2	0	2	1	0	0	4	5	2	0					
		0.62%	0.79%	1.27%	0.0%	0.78%	0.0%	0.86%	0.0%	0.43%	0.25%	0.0%	2.02%	0.43%	0.0%	0.0%	0.48%	0.65%	0.85%	0.0%					
25	"8. ""Народно-республиканская партия России"""	12	1	0	0	3	0	1	0	0	2	0	1	1	1	0	0	2	0	0					
		0.14%	0.08%	0.0%	0.0%	0.78%	0.0%	0.07%	0.0%	0.0%	0.25%	0.0%	1.01%	0.43%	0.56%	0.0%	0.0%	0.26%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	7	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	3	0	0					
		0.08%	0.0%	0.10%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.39%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	151	23	15	10	8	0	20	0	3	19	12	1	2	2	10	12	6	2	6					
		1.77%	2.03%	1.59%	2.55%	2.08%	0.0%	1.44%	0.0%	1.31%	2.46%	3.45%	1.01%	0.86%	1.12%	3.80%	1.45%	0.78%	0.85%	9.37%					
28	"11. ""Истинные патриоты России"""	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	66	9	10	3	7	0	11	3	1	6	0	0	0	2	2	6	5	1	0					
		0.77%	0.79%	1.06%	0.76%	1.82%	0.0%	0.79%	1.32%	0.43%	0.77%	0.0%	0.0%	0.0%	1.12%	0.76%	0.72%	0.65%	0.42%	0.0%					
30	"13. ""Демократическая партия России"""	18	1	1	0	2	0	1	0	1	4	0	0	0	0	2	2	3	0	1					
		0.21%	0.08%	0.10%	0.0%	0.52%	0.0%	0.07%	0.0%	0.43%	0.51%	0.0%	0.0%	0.0%	0.0%	0.76%	0.24%	0.39%	0.0%	1.56%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	2	1	1	2	1	2	2	0	0	0	1	0	0	0	3	1	2	0					
		0.21%	0.17%	0.10%	0.25%	0.52%	2.63%	0.14%	0.88%	0.0%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.36%	0.13%	0.85%	0.0%					
32	"15. ""Партия СЛОН"""	10	0	3	1	0	0	0	1	0	0	0	0	0	0	2	0	3	0	0					
		0.11%	0.0%	0.31%	0.25%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.39%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	481	79	42	20	16	7	74	9	2	44	16	18	17	15	11	47	51	11	2					
		5.66%	6.97%	4.45%	5.11%	4.17%	18.42%	5.33%	3.98%	0.87%	5.71%	4.61%	18.18%	7.39%	8.47%	4.18%	5.71%	6.68%	4.72%	3.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	0	4	0	5	0	7	0	0	2	1	0	0	3	1	6	2	2	0					
		0.38%	0.0%	0.42%	0.0%	1.30%	0.0%	0.50%	0.0%	0.0%	0.25%	0.28%	0.0%	0.0%	1.69%	0.38%	0.72%	0.26%	0.85%	0.0%					
