Выборы Президента Российской Федерации																																												
Дата голосования: 04.03.2012																																												
																																												
Наименование Избирательной комиссии:    район Ново-Переделкино																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	33																																										
																																												
		Сумма	УИК №2547	УИК №2548	УИК №2549	УИК №2550	УИК №2551	УИК №2552	УИК №2553	УИК №2554	УИК №2555	УИК №2556	УИК №2557	УИК №2558	УИК №2559	УИК №2560	УИК №2561	УИК №2562	УИК №2563	УИК №2564	УИК №2565	УИК №2566	УИК №2567	УИК №2568	УИК №2569	УИК №2570	УИК №2571	УИК №2572	УИК №2573	УИК №2574	УИК №2575	УИК №2576	УИК №2577	УИК №2578	УИК №3369									
1	Число избирателей, включенных в список избирателей	73093	2015	1859	2201	2246	2352	2041	2332	2142	2747	2686	2518	2794	2476	2704	2272	1713	2154	2091	1782	2199	2246	2177	2526	2315	2212	1820	2276	2477	2846	2065	2385	2358	66									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	65500	1800	1500	2000	1800	2000	1800	2000	2000	2500	2400	2300	2500	2300	2500	2000	1600	1900	2000	1700	2000	2000	2000	2300	2100	1900	1600	2100	2200	2600	1900	2200	1900	100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	40414	1226	881	1263	1235	1242	1149	1277	1144	1580	1450	1400	1551	1436	1410	1202	966	1171	1109	1061	1227	1157	1151	1392	1220	1206	998	1316	1304	1671	1185	1390	1384	60									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	686	10	91	13	12	21	32	16	22	30	19	25	18	13	25	21	11	23	17	10	30	29	33	18	11	17	15	20	30	13	12	20	6	3									
6	Число погашенных избирательных бюллетеней	24400	564	528	724	553	737	619	707	834	890	931	875	931	851	1065	777	623	706	874	629	743	814	816	890	869	677	587	764	866	916	703	790	510	37									
7	Число избирательных бюллетеней в переносных ящиках для голосования	685	10	91	13	12	21	31	16	22	30	19	25	18	13	25	21	11	23	17	10	30	29	33	18	11	17	15	20	30	13	12	20	6	3									
8	Число бюллетеней в стационарных ящиках для голосования	40326	1224	881	1263	1232	1242	1139	1273	1139	1579	1444	1400	1551	1434	1410	1201	965	1170	1103	1061	1227	1157	1140	1385	1219	1206	992	1310	1304	1667	1185	1384	1379	60									
9	Число недействительных избирательных бюллетеней	787	21	14	66	23	31	15	29	19	18	28	31	22	32	36	27	16	19	23	20	16	17	22	23	22	24	16	18	25	37	21	29	25	2									
10	Число действительных избирательных бюллетеней	40224	1213	958	1210	1221	1232	1155	1260	1142	1591	1435	1394	1547	1415	1399	1195	960	1174	1097	1051	1241	1169	1151	1380	1208	1199	991	1312	1309	1643	1176	1375	1360	61									
11	Число полученных открепительных  удостоверений	1592	50	32	50	58	52	32	50	48	74	50	58	60	50	45	50	32	50	40	40	50	50	46	60	40	50	40	64	50	71	50	50	50	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1519	48	32	50	57	48	32	49	48	71	50	58	58	46	43	46	31	49	38	40	38	45	44	57	39	39	34	64	48	71	48	50	48	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	886	29	26	42	13	37	29	31	22	46	18	22	30	21	33	31	14	29	14	13	26	12	23	15	33	26	33	12	29	32	37	32	71	5									
14	Число неиспользованных открепительных удостоверений	73	2	0	0	1	4	0	1	0	3	0	0	2	4	2	4	1	1	2	0	12	5	2	3	1	11	6	0	2	0	2	0	2	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	56	0	1	0	0	0	2	1	1	5	0	0	6	3	3	4	1	1	1	3	0	1	3	1	0	3	2	3	2	2	2	1	4	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
