Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Приозерская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805					
1	"Число избирателей, внесенных в списки избирателей"	49020	1534	1411	2602	2280	1134	2367	2661	1781	1677	877	908	546	245	1817	1571	1202	720	190	1231	2889	1270	1384	1004	1509	1126	1071	1581	1241	1996	341	1431	798	623	911	2017	1074					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	44690	1340	1220	2280	2080	1050	2160	2450	1540	1550	810	850	510	220	1710	1450	1150	670	170	1160	2580	1170	1310	940	1400	1070	1000	1290	1070	1790	330	1320	750	580	860	1870	990					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	24254	531	589	1150	1177	613	1243	1457	952	819	411	429	226	115	778	653	608	379	66	637	1464	618	692	495	870	531	480	751	570	965	158	757	389	302	506	1229	644					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1721	29	82	33	17	15	61	36	42	55	35	10	28	19	98	223	58	85	24	19	34	13	156	41	72	35	21	49	41	27	35	63	32	86	8	23	16					
6	Число погашенных избирательных бюллетеней	18715	780	549	1097	886	422	856	957	546	676	364	411	256	86	834	574	484	206	80	504	1082	539	462	404	458	504	499	490	459	798	137	500	329	192	346	618	330					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1721	29	82	33	17	15	61	36	42	55	35	10	28	19	98	223	58	85	24	19	34	13	156	41	72	35	21	49	41	27	35	63	32	86	8	23	16					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	24240	531	589	1150	1177	613	1243	1455	951	818	410	429	226	115	776	653	608	379	66	637	1463	618	692	495	868	530	480	751	568	964	158	757	389	302	506	1229	644					
9	Число недействительных избирательных бюллетеней	228	5	7	20	8	7	6	8	13	7	5	7	1	1	7	12	6	1	0	8	11	5	6	2	13	9	3	5	4	13	0	1	3	2	8	10	4					
10	Число действительных избирательных бюллетеней	25733	555	664	1163	1186	621	1298	1483	980	866	440	432	253	133	867	864	660	463	90	648	1486	626	842	534	927	556	498	795	605	978	193	819	418	386	506	1242	656					
