Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Знаменская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105					
1	"Число избирателей, внесенных в списки избирателей"	14819	486	449	367	730	220	1826	712	372	373	162	68	994	183	452	70	60	645	87	376	227	672	82	1607	1917	1682					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14479	483	434	363	738	211	1818	708	369	375	163	65	996	175	440	72	61	622	87	370	222	663	81	1550	1798	1615					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8256	248	222	206	362	88	1413	415	242	237	89	38	448	97	247	39	38	365	37	166	78	356	42	905	1000	878					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1932	90	89	80	93	68	119	137	71	38	48	21	167	35	76	28	10	132	29	89	77	103	27	56	149	100					
6	Число погашенных избирательных бюллетеней	4291	145	123	77	283	55	286	156	56	100	26	6	381	43	117	5	13	125	21	115	67	204	12	589	649	637					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1931	90	89	80	93	68	119	137	71	38	48	21	167	35	76	28	10	132	29	89	77	103	27	56	148	100					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8251	248	222	206	362	88	1413	415	242	237	89	38	448	97	247	39	38	365	37	166	78	356	42	905	995	878					
9	Число недействительных избирательных бюллетеней	118	4	2	0	7	1	22	5	3	2	0	1	3	2	2	0	0	5	3	2	1	6	5	12	11	19					
10	Число действительных избирательных бюллетеней	10064	334	309	286	448	155	1510	547	310	273	137	58	612	130	321	67	48	492	63	253	154	453	64	949	1132	959					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	340	9	8	4	13	3	86	7	6	9	5	3	17	4	4	3	3	5	3	3	3	14	3	50	50	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	279	8	6	1	13	0	85	6	3	7	5	0	15	0	3	0	3	5	0	1	3	12	0	36	45	22					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	110	2	3	1	5	3	14	5	4	1	4	5	4	3	2	1	2	7	2	2	1	2	3	13	11	10					
14	Число погашенных неиспользованных открепительных удостоверений	61	1	2	3	0	3	1	1	3	2	0	3	2	4	1	3	0	0	3	2	0	2	3	14	5	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	339	11	17	18	21	2	24	13	11	9	3	0	15	6	15	2	1	13	0	6	4	12	2	59	48	27					
		3.33%	3.25%	5.47%	6.29%	4.62%	1.28%	1.57%	2.36%	3.51%	3.27%	2.19%	0.00%	2.44%	4.55%	4.64%	2.99%	2.08%	2.62%	0.00%	2.35%	2.58%	2.61%	2.90%	6.14%	4.20%	2.76%					
19	2.Всероссийская политическая партия «Гражданская Сила»	57	0	0	0	5	0	7	0	0	1	0	0	5	0	0	0	0	1	0	16	2	0	1	7	5	7					
		0.56%	0.00%	0.00%	0.00%	1.10%	0.00%	0.46%	0.00%	0.00%	0.36%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	6.27%	1.29%	0.00%	1.45%	0.73%	0.44%	0.72%					
20	3.Политическая партия «Демократическая партия России»	15	1	0	1	0	1	2	1	0	0	0	0	1	0	1	0	1	1	0	0	0	2	0	1	2	0					
		0.15%	0.30%	0.00%	0.35%	0.00%	0.64%	0.13%	0.18%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.31%	0.00%	2.08%	0.20%	0.00%	0.00%	0.00%	0.44%	0.00%	0.10%	0.17%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1717	63	61	52	121	52	115	64	35	54	22	1	84	23	62	7	4	117	9	41	24	75	3	208	228	192					
		16.86%	18.64%	19.61%	18.18%	26.59%	33.33%	7.51%	11.59%	11.18%	19.64%	16.06%	1.69%	13.66%	17.42%	19.20%	10.45%	8.33%	23.54%	13.64%	16.08%	15.48%	16.34%	4.35%	21.64%	19.95%	19.63%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	7	0					
		0.15%	0.30%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.61%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	0	2	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2					
		0.12%	0.00%	0.64%	0.35%	0.22%	0.00%	0.13%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.22%	0.00%	0.10%	0.00%	0.20%					
24	7.Политическая партия «Либерально-демократическая партия России»	843	37	32	35	43	10	116	48	24	27	16	2	49	11	26	1	9	40	6	13	13	29	3	77	99	77					
		8.28%	10.95%	10.29%	12.24%	9.45%	6.41%	7.57%	8.70%	7.67%	9.82%	11.68%	3.39%	7.97%	8.33%	8.05%	1.49%	18.75%	8.05%	9.09%	5.10%	8.39%	6.32%	4.35%	8.01%	8.66%	7.87%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	470	22	15	8	9	5	70	14	3	6	2	1	27	11	10	0	3	18	0	10	9	20	3	53	97	54					
		4.62%	6.51%	4.82%	2.80%	1.98%	3.21%	4.57%	2.54%	0.96%	2.18%	1.46%	1.69%	4.39%	8.33%	3.10%	0.00%	6.25%	3.62%	0.00%	3.92%	5.81%	4.36%	4.35%	5.52%	8.49%	5.52%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	42	0	1	2	3	1	4	1	1	1	0	0	2	1	0	1	1	1	0	1	0	4	1	6	6	4					
		0.41%	0.00%	0.32%	0.70%	0.66%	0.64%	0.26%	0.18%	0.32%	0.36%	0.00%	0.00%	0.33%	0.76%	0.00%	1.49%	2.08%	0.20%	0.00%	0.39%	0.00%	0.87%	1.45%	0.62%	0.52%	0.41%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6483	199	180	165	245	82	1159	402	234	173	94	54	423	77	207	56	29	298	48	165	101	308	46	525	626	587					
		63.67%	58.88%	57.88%	57.69%	53.85%	52.56%	75.65%	72.83%	74.76%	62.91%	68.61%	91.53%	68.78%	58.33%	64.09%	83.58%	60.42%	59.96%	72.73%	64.71%	65.16%	67.10%	66.67%	54.63%	54.77%	60.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	71	0	1	4	0	1	11	3	1	2	0	0	6	1	0	0	0	0	0	1	0	2	5	10	14	9					
