Выборы Президента Российской Федерации																																																																		
Дата голосования: 04.03.2012																																																																		
																																																																		
Наименование Избирательной комиссии:    Чекмагушевская																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	55																																																																
																																																																		
		Сумма	УИК №3298	УИК №3299	УИК №3300	УИК №3301	УИК №3302	УИК №3303	УИК №3304	УИК №3305	УИК №3306	УИК №3307	УИК №3308	УИК №3309	УИК №3310	УИК №3311	УИК №3312	УИК №3313	УИК №3314	УИК №3315	УИК №3316	УИК №3317	УИК №3318	УИК №3319	УИК №3320	УИК №3321	УИК №3322	УИК №3323	УИК №3324	УИК №3325	УИК №3326	УИК №3327	УИК №3328	УИК №3329	УИК №3330	УИК №3331	УИК №3332	УИК №3333	УИК №3334	УИК №3335	УИК №3336	УИК №3337	УИК №3338	УИК №3339	УИК №3340	УИК №3341	УИК №3342	УИК №3343	УИК №3344	УИК №3345	УИК №3346	УИК №3347	УИК №3348	УИК №3349	УИК №3350	УИК №3351	УИК №3352									
1	Число избирателей, включенных в список избирателей	23927	1105	772	919	799	840	822	993	632	658	732	764	277	641	98	133	243	154	353	302	209	616	116	254	455	238	597	182	210	147	645	167	713	195	707	736	132	159	375	146	172	106	544	285	260	457	409	86	413	537	122	487	749	366	516	182									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	25555	1155	805	955	835	895	860	1035	680	685	760	825	292	710	101	131	263	163	407	337	230	647	128	273	497	258	665	219	242	170	686	176	760	208	755	785	134	162	390	155	183	116	600	292	282	505	454	101	445	560	142	510	770	400	555	206									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	19434	831	692	733	683	721	613	917	578	573	629	570	250	434	84	105	215	119	317	138	191	450	55	185	333	199	521	156	175	120	483	134	549	169	569	621	107	138	337	126	148	92	430	247	200	336	301	72	356	414	110	359	628	317	455	149									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2762	148	25	69	46	52	56	17	18	21	45	6	11	180	13	19	26	32	33	164	18	129	56	50	97	28	29	25	25	16	105	28	100	20	107	61	23	21	31	18	21	14	55	22	46	73	90	14	49	98	9	110	68	43	50	32									
6	Число погашенных избирательных бюллетеней	3359	176	88	153	106	122	191	101	84	91	86	249	31	96	4	7	22	12	57	35	21	68	17	38	67	31	115	38	42	34	98	14	111	19	79	103	4	3	22	11	14	10	115	23	36	96	63	15	40	48	23	41	74	40	50	25									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2762	148	25	69	46	52	56	17	18	21	45	6	11	180	13	19	26	32	33	164	18	129	56	50	97	28	29	25	25	16	105	28	100	20	107	61	23	21	31	18	21	14	55	22	46	73	90	14	49	98	9	110	68	43	50	32									
8	Число бюллетеней в стационарных ящиках для голосования	19434	831	692	733	683	721	613	917	578	573	629	570	250	434	84	105	215	119	317	138	191	450	55	185	333	199	521	156	175	120	483	134	549	169	569	621	107	138	337	126	148	92	430	247	200	336	301	72	356	414	110	359	628	317	455	149									
9	Число недействительных избирательных бюллетеней	121	5	7	7	10	2	6	3	6	3	2	8	2	2	0	2	0	0	2	0	0	1	2	3	0	0	2	0	0	0	9	0	2	4	4	0	2	0	0	0	0	0	1	4	0	7	1	0	0	0	0	0	0	0	1	11									
10	Число действительных избирательных бюллетеней	22075	974	710	795	719	771	663	931	590	591	672	568	259	612	97	122	241	151	348	302	209	578	109	232	430	227	548	181	200	136	579	162	647	185	672	682	128	159	368	144	169	106	484	265	246	402	390	86	405	512	119	469	696	360	504	170									
11	Число полученных открепительных  удостоверений	956	23	11	16	13	17	25	18	14	10	17	14	8	15	7	5	6	5	35	15	15	27	10	12	25	10	37	25	25	19	20	5	33	15	31	36	5	6	7	10	10	5	30	5	20	30	30	10	20	17	17	12	20	33	30	20									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	956	23	11	16	13	17	25	18	14	10	17	14	8	15	7	5	6	5	35	15	15	27	10	12	25	10	37	25	25	19	20	5	33	15	31	36	5	6	7	10	10	5	30	5	20	30	30	10	20	17	17	12	20	33	30	20									
13	Число избирателей, проголосовавших по открепительным удостоверениям	185	3	3	7	6	5	11	6	3	3	5	3	2	7	3	4	4	1	2	5	5	4	1	1	0	1	4	2	2	1	5	2	3	6	1	6	4	1	2	2	3	0	8	2	4	2	4	1	6	2	2	5	6	0	2	2									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	44	2	6	0	1	7	1	1	6	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	1	1	1	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
19	Жириновский Владимир Вольфович	428	37	16	5	3	16	36	16	4	9	10	2	7	11	1	2	1	2	18	14	4	7	3	4	2	1	28	4	7	0	16	0	6	5	27	13	1	3	2	0	0	1	3	5	7	3	5	0	5	9	2	6	18	8	7	6									
		1.93%	3.78%	2.23%	0.62%	0.41%	2.07%	5.38%	1.71%	0.67%	1.52%	1.48%	0.35%	2.68%	1.79%	1.03%	1.61%	0.41%	1.32%	5.14%	4.64%	1.91%	1.21%	2.70%	1.70%	0.47%	0.44%	5.09%	2.21%	3.50%	0.00%	2.72%	0.00%	0.92%	2.65%	3.99%	1.91%	0.77%	1.89%	0.54%	0.00%	0.00%	0.94%	0.62%	1.86%	2.85%	0.73%	1.28%	0.00%	1.23%	1.76%	1.68%	1.28%	2.59%	2.22%	1.39%	3.31%									
