Выборы Президента Российской Федерации																																									
Дата голосования: 04.03.2012																																									
																																									
Наименование Избирательной комиссии:    Фурмановская																																									
																																									
Сводная таблица итогов голосования																																									
																																									
	Число участковых избирательных комиссий	30																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	30																																							
																																									
		Сумма	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335									
1	Число избирателей, включенных в список избирателей	36600	1628	1555	2195	2300	1360	1724	2079	1646	1516	1710	1597	1863	1665	1472	1821	2108	1121	1355	446	740	416	526	471	427	557	307	874	267	544	310									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	34000	1500	1400	2000	2000	1200	1500	2000	1500	1400	1500	1500	1700	1500	1400	1700	2000	1000	1200	450	750	440	530	500	440	560	330	850	270	560	320									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	17102	618	668	1181	1115	625	833	1062	782	693	723	714	1063	923	677	842	1031	533	581	229	310	122	356	119	137	217	15	558	119	133	123									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3426	171	175	124	113	112	118	79	106	96	101	74	38	80	133	140	103	76	99	50	164	176	50	240	112	126	204	43	55	198	70									
6	Число погашенных избирательных бюллетеней	13472	711	557	695	772	463	549	859	612	611	676	712	599	497	590	718	866	391	520	171	276	142	124	141	191	217	111	249	96	229	127									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3426	171	175	124	113	112	118	79	106	96	101	74	38	80	133	140	103	76	99	50	164	176	50	240	112	126	204	43	55	198	70									
8	Число бюллетеней в стационарных ящиках для голосования	17100	618	668	1181	1115	625	833	1062	782	693	723	714	1063	923	675	842	1031	533	581	229	310	122	356	119	137	217	15	558	119	133	123									
9	Число недействительных избирательных бюллетеней	225	9	11	23	20	1	20	18	4	6	7	12	7	15	5	8	18	5	8	4	6	2	3	0	2	1	1	7	0	2	0									
10	Число действительных избирательных бюллетеней	20301	780	832	1282	1208	736	931	1123	884	783	817	776	1094	988	803	974	1116	604	672	275	468	296	403	359	247	342	218	594	174	329	193									
11	Число полученных открепительных  удостоверений	794	20	25	53	44	25	45	40	34	28	20	30	35	30	31	27	30	23	28	10	30	25	20	35	16	10	20	20	10	20	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	794	20	25	53	44	25	45	40	34	28	20	30	35	30	31	27	30	23	28	10	30	25	20	35	16	10	20	20	10	20	10									
13	Число избирателей, проголосовавших по открепительным удостоверениям	602	6	37	63	26	10	77	15	14	13	45	24	92	23	6	17	20	9	13	6	7	6	24	6	7	6	0	12	4	11	3									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	56	1	4	4	3	1	0	4	5	0	1	0	3	4	1	4	8	4	2	0	1	1	2	0	0	1	1	1	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																									
19	Жириновский Владимир Вольфович	1443	45	58	106	92	56	72	71	82	60	56	70	70	47	64	58	84	52	31	23	28	22	39	19	14	30	13	34	11	23	13									
		7.03%	5.70%	6.88%	8.12%	7.49%	7.60%	7.57%	6.22%	9.23%	7.60%	6.80%	8.88%	6.36%	4.69%	7.92%	5.91%	7.41%	8.54%	4.56%	8.24%	5.91%	7.38%	9.61%	5.29%	5.62%	8.75%	5.94%	5.66%	6.32%	6.95%	6.74%									
20	Зюганов Геннадий Андреевич	4098	138	165	243	225	141	185	256	146	160	160	123	242	214	173	214	225	97	141	57	131	74	57	68	49	71	24	197	32	51	39									
		19.96%	17.49%	19.57%	18.62%	18.32%	19.13%	19.45%	22.44%	16.44%	20.28%	19.42%	15.61%	21.98%	21.34%	21.41%	21.79%	19.84%	15.93%	20.74%	20.43%	27.64%	24.83%	14.04%	18.94%	19.68%	20.70%	10.96%	32.78%	18.39%	15.41%	20.21%									
21	Миронов Сергей Михайлович	808	38	31	57	46	35	37	48	21	33	42	26	51	46	29	29	48	24	28	10	11	7	9	11	11	11	7	28	6	20	8									
		3.94%	4.82%	3.68%	4.37%	3.75%	4.75%	3.89%	4.21%	2.36%	4.18%	5.10%	3.30%	4.63%	4.59%	3.59%	2.95%	4.23%	3.94%	4.12%	3.58%	2.32%	2.35%	2.22%	3.06%	4.42%	3.21%	3.20%	4.66%	3.45%	6.04%	4.15%									
22	Прохоров Михаил Дмитриевич	1001	26	46	66	65	41	36	61	34	46	56	39	58	60	27	32	66	24	33	28	15	11	16	17	13	16	9	27	8	21	4									
