Выборы Президента Российской Федерации																																																																										
Дата голосования: 04.03.2012																																																																										
																																																																										
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №19																																																																										
																																																																										
Сводная таблица итогов голосования																																																																										
																																																																										
	Число участковых избирательных комиссий	63																																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	63																																																																								
																																																																										
		Сумма	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071									
1	Число избирателей, включенных в список избирателей	128472	1604	1816	1589	2114	1535	1881	1663	1222	1809	1495	1895	2134	1593	1673	1574	1697	2074	1389	2073	1765	1847	2171	2362	2137	1953	2539	2299	2255	2039	2310	2256	2706	2349	2519	2421	2261	2504	2368	2883	1846	1899	1327	1898	1537	1663	1550	2215	2054	2311	2115	2398	1444	1290	2559	2797	2555	2013	2180	2097	3070	1886	2316	2678									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	102300	1300	1400	1300	1600	1100	1600	1400	1000	1500	1200	1500	1700	1300	1400	1300	1400	1600	1100	1700	1500	1500	1800	1900	1700	1600	2000	1800	1800	1700	1800	1800	2200	1900	2000	2000	1800	2000	1900	2200	1500	1500	1100	1500	1200	1300	1200	1800	1700	1700	1600	1900	1100	1000	2000	2200	1800	1600	1800	1700	2300	1500	1900	2100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	75180	970	867	941	1150	964	1131	968	737	1097	902	1038	1121	945	993	947	1116	1177	837	1228	1024	1093	1311	1406	1180	1163	1513	1327	1273	1285	1340	1273	1625	1348	1459	1463	1314	1479	1380	1662	1019	1144	802	1132	980	925	844	1302	1215	1453	1284	1369	809	751	1483	1582	1419	1145	1303	1264	1780	1143	1385	1600									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1395	8	10	20	14	7	19	20	17	7	9	17	16	19	31	9	12	22	11	25	17	28	15	44	27	19	47	28	39	28	32	36	15	28	33	17	39	36	27	22	34	24	20	27	19	23	28	21	31	37	23	11	18	10	7	15	12	19	26	23	26	24	28	19									
6	Число погашенных избирательных бюллетеней	25725	322	523	339	436	129	450	412	246	396	289	445	563	336	376	344	272	401	252	447	459	379	474	450	493	418	440	445	488	387	428	491	560	524	508	520	447	485	493	516	447	332	278	341	201	352	328	477	454	210	293	520	273	239	510	603	369	436	471	413	494	333	487	481									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1395	8	10	20	14	7	19	20	17	7	9	17	16	19	31	9	12	22	11	25	17	28	15	44	27	19	47	28	39	28	32	36	15	28	33	17	39	36	27	22	34	24	20	27	19	23	28	21	31	37	23	11	18	10	7	15	12	19	26	23	26	24	28	19									
8	Число бюллетеней в стационарных ящиках для голосования	75042	970	865	941	1150	960	1131	968	737	1097	902	1038	1121	945	993	947	1114	1177	837	1228	1017	1093	1311	1406	1180	1163	1509	1327	1272	1210	1340	1270	1625	1348	1459	1463	1314	1476	1379	1662	1017	1143	801	1131	979	924	837	1302	1215	1450	1284	1366	809	750	1483	1579	1414	1144	1303	1260	1778	1143	1385	1600									
9	Число недействительных избирательных бюллетеней	1270	15	12	8	17	19	22	15	21	22	14	9	26	10	21	12	32	19	15	10	15	13	24	22	17	11	24	20	21	17	25	35	17	25	24	28	21	30	21	33	15	15	8	22	14	10	17	22	14	23	78	20	8	10	25	25	21	23	21	16	28	36	24	13									
