Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Ромненская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517					
1	"Число избирателей, внесенных в список избирателей"	8093	181	332	91	277	95	87	281	190	1374	1331	215	327	487	260	133	965	619	303	102	373	70					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	8230	191	349	97	289	96	83	287	193	1336	1388	220	322	495	264	138	982	631	317	101	376	75					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	4957	127	217	78	200	84	74	210	140	739	634	125	176	322	206	109	629	295	229	67	236	60					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	437	25	31	6	10	3	5	19	24	57	35	12	21	39	8	7	17	35	31	20	25	7					
6	Число погашенных избирательных бюллетеней	2836	39	101	13	79	9	4	58	29	540	719	83	125	134	50	22	336	301	57	14	115	8					
7	Число избирательных бюллетеней в переносных ящиках для голосования	437	25	31	6	10	3	5	19	24	57	35	12	21	39	8	7	17	35	31	20	25	7					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	4956	127	217	78	200	84	74	210	140	739	634	125	176	322	206	109	629	294	229	67	236	60					
9	Число недействительных избирательных бюллетеней	116	0	6	0	2	1	0	5	3	23	13	6	4	7	0	0	17	13	11	2	2	1					
10	Число действительных избирательных бюллетеней	5277	152	242	84	208	86	79	224	161	773	656	131	193	354	214	116	629	316	249	85	259	66					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	98	6	3	3	2	2	0	3	3	16	12	5	2	3	3	1	17	6	8	0	3	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	79	6	3	3	0	0	0	3	3	16	11	5	1	3	1	1	9	3	8	0	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	31	1	2	1	1	1	1	0	1	4	2	0	1	0	2	2	1	4	2	1	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	19	0	0	0	2	2	0	0	0	0	1	0	1	0	2	0	8	3	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	512	11	21	7	11	7	3	6	7	113	83	15	27	19	25	12	56	35	12	6	32	4					
		9.49%	7.24%	8.47%	8.33%	5.24%	8.05%	3.80%	2.62%	4.27%	14.20%	12.41%	10.95%	13.71%	5.26%	11.68%	10.34%	8.67%	10.64%	4.62%	6.90%	12.26%	5.97%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	929	17	44	9	22	5	11	13	33	144	146	27	39	57	34	11	157	78	12	4	57	9					
		17.23%	11.18%	17.74%	10.71%	10.48%	5.75%	13.92%	5.68%	20.12%	18.09%	21.82%	19.71%	19.80%	15.79%	15.89%	9.48%	24.30%	23.71%	4.62%	4.60%	21.84%	13.43%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	54	1	1	1	0	0	0	4	0	16	11	1	3	3	1	0	5	5	1	0	1	0					
		1.00%	0.66%	0.40%	1.19%	0.00%	0.00%	0.00%	1.75%	0.00%	2.01%	1.64%	0.73%	1.52%	0.83%	0.47%	0.00%	0.77%	1.52%	0.38%	0.00%	0.38%	0.00%					
