Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Ромненская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527					
1	"Число избирателей, внесенных в списки избирателей"	7989	185	332	96	300	89	72	254	181	1379	1330	183	266	437	265	134	993	604	299	114	398	78					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	8434	188	374	99	307	91	86	267	205	1396	1407	217	315	519	272	134	983	619	325	110	434	86					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	5958	118	281	86	274	84	69	218	151	909	801	142	197	327	239	132	759	429	265	92	313	72					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	558	58	33	4	13	0	3	22	21	64	65	15	30	68	17	0	36	32	26	18	28	5					
6	Число погашенных избирательных бюллетеней	1918	12	60	9	20	7	14	27	33	423	541	60	88	124	16	2	188	158	34	0	93	9					
7	Число избирательных бюллетеней в переносных ящиках для голосования	558	58	33	4	13	0	3	22	21	64	65	15	30	68	17	0	36	32	26	18	28	5					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5958	118	281	86	274	84	69	218	151	909	801	142	197	327	239	132	759	429	265	92	313	72					
9	Число недействительных избирательных бюллетеней	47	0	0	0	3	1	0	1	0	1	11	2	1	4	2	0	4	3	11	0	3	0					
10	Число действительных избирательных бюллетеней	6469	176	314	90	284	83	72	239	172	972	855	155	226	391	254	132	791	458	280	110	338	77					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	142	4	6	3	6	0	0	8	3	18	12	3	0	9	13	0	26	4	19	0	6	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	142	4	6	3	6	0	0	8	3	18	12	3	0	9	13	0	26	4	19	0	6	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	51	1	2	0	1	1	1	1	1	14	5	0	1	1	0	3	8	1	3	1	5	1					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	128	1	6	4	3	2	1	9	3	20	31	2	9	9	5	0	8	4	4	0	6	1					
		1.96%	0.57%	1.91%	4.44%	1.05%	2.38%	1.39%	3.75%	1.74%	2.06%	3.58%	1.27%	3.96%	2.28%	1.95%	0.00%	1.01%	0.87%	1.37%	0.00%	1.76%	1.30%					
19	2.Всероссийская политическая партия «Гражданская Сила»	14	1	0	0	0	0	0	1	2	5	2	0	0	0	0	0	3	0	0	0	0	0					
		0.21%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	1.16%	0.51%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	535	5	32	3	18	2	7	10	14	100	103	16	12	25	22	4	74	27	18	3	33	7					
		8.21%	2.84%	10.19%	3.33%	6.27%	2.38%	9.72%	4.17%	8.14%	10.28%	11.89%	10.19%	5.29%	6.33%	8.59%	3.03%	9.31%	5.86%	6.19%	2.73%	9.68%	9.09%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	14	0	1	0	0	0	0	0	0	4	3	0	1	1	0	2	0	0	1	0	1	0					
