Выборы Президента Российской Федерации																																														
Дата голосования: 04.03.2012																																														
																																														
Наименование Избирательной комиссии:    Елизовская																																														
																																														
Сводная таблица итогов голосования																																														
																																														
	Число участковых избирательных комиссий	35																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	35																																												
																																														
		Сумма	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №134	УИК №135	УИК №136									
1	Число избирателей, включенных в список избирателей	50142	2649	863	1667	180	2746	3121	2145	831	677	1516	2131	2779	1264	2144	2293	1492	2160	1881	648	2939	1223	1317	715	908	540	934	823	2172	631	1570	113	595	616	781	1078									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	49515	2660	810	1580	180	2780	3000	2110	820	620	1530	2010	2830	1340	2080	2270	1470	1980	1890	640	2910	1180	1360	680	900	745	910	840	2140	620	1570	110	590	570	770	1020									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	21	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	29611	1533	512	1021	114	1768	1806	1068	521	293	942	1344	1681	861	1238	1274	891	1233	1038	339	1620	892	766	471	611	222	526	408	1341	354	957	74	395	401	450	646									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	825	18	8	10	1	11	18	17	4	37	12	18	26	6	13	9	5	153	18	55	23	2	14	16	14	5	16	172	20	2	14	1	11	15	5	56									
6	Число погашенных избирательных бюллетеней	18914	1109	290	549	65	1001	1176	1025	295	290	576	648	1123	473	829	987	574	594	834	246	1267	286	580	193	275	374	368	260	779	264	599	35	184	133	315	318									
7	Число избирательных бюллетеней в переносных ящиках для голосования	990	18	8	10	1	11	18	17	4	37	12	18	26	6	13	9	5	153	18	55	23	2	14	16	14	149	16	172	20	2	14	1	11	36	5	56									
8	Число бюллетеней в стационарных ящиках для голосования	29601	1533	512	1021	114	1766	1803	1067	521	293	941	1344	1680	861	1238	1274	891	1233	1038	339	1620	892	766	471	611	222	526	408	1339	354	957	74	395	401	450	646									
9	Число недействительных избирательных бюллетеней	382	12	1	15	2	32	30	10	8	1	12	23	18	5	15	16	10	17	11	6	17	11	12	2	8	10	11	2	19	8	15	1	9	1	6	6									
10	Число действительных избирательных бюллетеней	30209	1539	519	1016	113	1745	1791	1074	517	329	941	1339	1688	862	1236	1267	886	1369	1045	388	1626	883	768	485	617	361	531	578	1340	348	956	74	397	436	449	696									
11	Число полученных открепительных  удостоверений	514	15	10	20	5	40	40	10	10	5	10	15	20	30	10	15	15	15	14	5	15	20	10	10	10	10	10	10	20	10	15	10	10	20	15	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	333	15	3	13	0	35	35	5	3	1	6	8	19	28	10	9	11	13	10	2	9	13	4	2	7	1	5	2	16	7	10	1	2	5	14	9									
13	Число избирателей, проголосовавших по открепительным удостоверениям	278	4	2	3	1	13	25	20	5	0	8	10	7	5	10	11	2	7	5	2	12	11	6	2	13	19	3	7	20	10	4	3	5	6	4	13									
14	Число неиспользованных открепительных удостоверений	181	0	7	7	5	5	5	5	7	4	4	7	1	2	0	6	4	2	4	3	6	7	6	8	3	9	5	8	4	3	5	9	8	15	1	6									
15	Число открепительных удостоверений, выданных избирателям ТИК	36	1	0	0	0	4	8	0	0	0	2	1	4	1	3	0	3	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																														
19	Жириновский Владимир Вольфович	3430	160	69	114	15	216	252	114	63	36	89	145	144	71	127	138	95	139	139	39	223	87	93	40	70	54	62	56	176	48	116	9	49	55	41	86									
		11.21%	10.32%	13.27%	11.06%	13.04%	12.16%	13.84%	10.52%	12.00%	10.91%	9.34%	10.65%	8.44%	8.19%	10.15%	10.76%	10.60%	10.03%	13.16%	9.90%	13.57%	9.73%	11.92%	8.21%	11.20%	14.56%	11.44%	9.66%	12.95%	13.48%	11.95%	12.00%	12.07%	12.59%	9.01%	12.25%									
20	Зюганов Геннадий Андреевич	5511	285	83	158	20	295	309	213	84	55	205	240	331	141	261	230	164	290	178	58	319	119	143	120	109	50	102	65	219	75	210	22	90	67	82	119									
		18.02%	18.38%	15.96%	15.32%	17.39%	16.60%	16.97%	19.65%	16.00%	16.67%	21.51%	17.62%	19.40%	16.26%	20.86%	17.93%	18.30%	20.92%	16.86%	14.72%	19.42%	13.31%	18.33%	24.64%	17.44%	13.48%	18.82%	11.21%	16.11%	21.07%	21.63%	29.33%	22.17%	15.33%	18.02%	16.95%									
21	Миронов Сергей Михайлович	1092	45	16	35	8	78	56	42	19	10	35	52	68	23	54	45	45	56	40	12	57	25	24	24	26	13	17	15	41	11	32	2	11	9	17	29									
		3.57%	2.90%	3.08%	3.39%	6.96%	4.39%	3.08%	3.87%	3.62%	3.03%	3.67%	3.82%	3.99%	2.65%	4.32%	3.51%	5.02%	4.04%	3.79%	3.05%	3.47%	2.80%	3.08%	4.93%	4.16%	3.50%	3.14%	2.59%	3.02%	3.09%	3.30%	2.67%	2.71%	2.06%	3.74%	4.13%									
22	Прохоров Михаил Дмитриевич	2604	133	34	130	4	171	138	130	50	26	101	119	199	79	114	133	107	105	85	35	147	94	40	19	44	30	42	43	64	24	47	3	23	20	25	46									
		8.51%	8.58%	6.54%	12.61%	3.48%	9.62%	7.58%	11.99%	9.52%	7.88%	10.60%	8.74%	11.66%	9.11%	9.11%	10.37%	11.94%	7.58%	8.05%	8.88%	8.95%	10.51%	5.13%	3.90%	7.04%	8.09%	7.75%	7.41%	4.71%	6.74%	4.84%	4.00%	5.67%	4.58%	5.49%	6.55%									
23	Путин Владимир Владимирович	17572	916	317	579	66	985	1036	575	301	202	511	783	946	548	680	721	475	779	603	244	880	558	468	282	368	214	308	399	840	190	551	38	224	285	284	416									
		57.44%	59.06%	60.96%	56.16%	57.39%	55.43%	56.89%	53.04%	57.33%	61.21%	53.62%	57.49%	55.45%	63.21%	54.36%	56.20%	53.01%	56.20%	57.10%	61.93%	53.56%	62.42%	60.00%	57.91%	58.88%	57.68%	56.83%	68.79%	61.81%	53.37%	56.75%	50.67%	55.17%	65.22%	62.42%	59.26%									
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
