Выборы Президента Российской Федерации																																																							
Дата голосования: 02.03.2008																																																							
																																																							
Наименование Избирательной комиссии:    Динская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
	Число участковых избирательных комиссий	48																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	48																																																					
																																																							
		Сумма	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248					
1	"Число избирателей, включенных в списки избирателей"	88867	2096	2160	2340	1912	1831	1943	2665	2586	1681	1883	1611	1700	2398	1000	2587	1055	722	2658	2703	2442	2464	1860	1811	1631	1571	2128	1971	2334	2390	2430	856	2130	2646	2410	1486	2543	2619	263	531	1756	2187	1491	1379	1011	859	768	2106	1263					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	94238	2000	2200	2400	2088	1900	1950	2800	2600	1700	2000	1700	1700	2500	1000	2900	1000	800	2600	2800	2500	2500	2100	1800	1800	1700	2300	2300	2400	2700	2600	900	2500	2900	2900	1600	2700	2900	300	500	1800	2200	1600	1500	1200	1000	900	2200	1300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	64170	1344	1511	1568	1676	1052	1322	2120	1942	1316	1153	1094	1317	1871	724	2033	916	610	2387	2402	2302	2218	1296	1338	1142	1340	1536	1677	1719	1556	1787	512	1138	1375	1299	1159	1910	1664	139	166	1138	1728	850	743	647	666	591	1270	906					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	15598	498	439	462	104	520	388	141	361	257	447	205	266	229	132	296	74	85	91	136	103	91	503	124	254	99	181	206	531	815	541	148	637	875	752	327	330	654	122	334	397	396	420	456	213	66	66	524	302					
6	Число погашенных избирательных бюллетеней	14470	158	250	370	308	328	240	539	297	127	400	401	117	400	144	571	10	105	122	262	95	191	301	338	404	261	583	417	150	329	272	240	725	650	849	114	460	582	39	0	265	76	330	301	340	268	243	406	92					
7	Число избирательных бюллетеней в переносных ящиках для голосования	15598	498	439	462	104	520	388	141	361	257	447	205	266	229	132	296	74	85	91	136	103	91	503	124	254	99	181	206	531	815	541	148	637	875	752	327	330	654	122	334	397	396	420	456	213	66	66	524	302					
8	Число бюллетеней в стационарных ящиках для голосования	64169	1344	1511	1568	1676	1052	1322	2120	1942	1316	1153	1094	1316	1871	724	2033	916	610	2387	2402	2302	2218	1296	1338	1142	1340	1536	1677	1719	1556	1787	512	1138	1375	1299	1159	1910	1664	139	166	1138	1728	850	743	647	666	591	1270	906					
9	Число недействительных избирательных бюллетеней	951	24	12	0	24	17	19	19	19	28	2	24	26	31	10	35	15	7	21	53	23	31	2	17	20	17	63	8	22	23	6	12	0	18	27	2	21	12	0	1	16	150	12	20	16	0	0	17	9					
10	Число действительных избирательных бюллетеней	78816	1818	1938	2030	1756	1555	1691	2242	2284	1545	1598	1275	1556	2069	846	2294	975	688	2457	2485	2382	2278	1797	1445	1376	1422	1654	1875	2228	2348	2322	648	1775	2232	2024	1484	2219	2306	261	499	1519	1974	1258	1179	844	732	657	1777	1199					
11	Число полученных открепительных  удостоверений	1718	21	22	67	22	126	66	58	28	65	16	119	20	27	18	63	23	52	11	29	18	23	31	16	25	15	27	67	47	158	8	23	48	28	28	15	23	38	1	7	25	26	20	19	14	13	23	56	23					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1718	21	22	67	22	126	66	58	28	65	16	119	20	27	18	63	23	52	11	29	18	23	31	16	25	15	27	67	47	158	8	23	48	28	28	15	23	38	1	7	25	26	20	19	14	13	23	56	23					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	514	6	30	14	0	22	14	18	6	15	16	8	5	3	6	12	5	4	9	15	5	0	8	9	14	17	13	9	10	7	9	4	24	13	10	13	13	6	11	2	19	36	9	5	5	4	4	17	10					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	182	16	5	9	14	8	11	16	11	9	1	5	5	6	1	7	3	0	1	3	0	3	5	1	4	3	3	2	2	2	1	1	2	2	6	3	2	0	1	0	2	0	1	0	0	0	2	2	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																							
18	Богданов Андрей Владимирович	479	11	18	43	22	9	14	14	30	8	0	5	2	25	2	4	5	5	17	5	7	1	3	17	4	1	12	11	7	1	5	7	3	14	21	14	13	29	3	2	2	18	9	4	2	8	0	15	7					
		0.60%	0.60%	0.92%	2.12%	1.24%	0.57%	0.82%	0.62%	1.30%	0.51%	0.00%	0.38%	0.13%	1.19%	0.23%	0.17%	0.51%	0.72%	0.69%	0.20%	0.29%	0.04%	0.17%	1.16%	0.29%	0.07%	0.70%	0.58%	0.31%	0.04%	0.21%	1.06%	0.17%	0.62%	1.02%	0.94%	0.58%	1.25%	1.15%	0.40%	0.13%	0.85%	0.71%	0.33%	0.23%	1.09%	0.00%	0.84%	0.58%					
19	Жириновский Владимир Вольфович	2341	130	152	148	159	31	129	54	55	14	5	27	18	143	8	59	10	36	82	76	38	7	9	117	10	13	35	21	15	10	12	4	7	17	173	50	49	176	11	23	13	15	40	14	13	43	0	56	14					
		2.93%	7.06%	7.79%	7.29%	8.93%	1.97%	7.54%	2.39%	2.39%	0.89%	0.31%	2.08%	1.14%	6.81%	0.93%	2.53%	1.01%	5.18%	3.31%	2.99%	1.58%	0.30%	0.50%	8.00%	0.72%	0.90%	2.04%	1.12%	0.67%	0.42%	0.52%	0.61%	0.39%	0.76%	8.43%	3.36%	2.19%	7.59%	4.21%	4.60%	0.85%	0.71%	3.15%	1.17%	1.51%	5.87%	0.00%	3.12%	1.16%					
20	Зюганов Геннадий Андреевич	14285	289	452	357	309	282	326	460	467	302	475	268	278	388	238	451	197	114	352	410	400	408	241	273	260	377	375	286	210	178	246	178	433	414	481	335	396	531	70	90	298	290	217	211	33	48	155	243	193					
		17.91%	15.69%	23.18%	17.59%	17.36%	17.94%	19.06%	20.34%	20.28%	19.20%	29.69%	20.63%	17.57%	18.48%	27.80%	19.36%	19.90%	16.40%	14.21%	16.15%	16.63%	17.67%	13.40%	18.67%	18.62%	26.20%	21.84%	15.19%	9.33%	7.51%	10.57%	26.97%	24.39%	18.40%	23.45%	22.54%	17.68%	22.91%	26.82%	18.00%	19.41%	13.65%	17.09%	17.60%	3.84%	6.56%	23.59%	13.55%	15.98%					
21	Медведев Дмитрий Анатольевич	61711	1388	1316	1482	1266	1233	1222	1714	1732	1221	1118	975	1258	1513	598	1780	763	533	2006	1994	1937	1862	1544	1038	1102	1031	1232	1557	1996	2159	2059	459	1332	1787	1349	1085	1761	1570	177	384	1206	1651	992	950	796	633	502	1463	985					
		77.36%	75.35%	67.49%	73.00%	71.12%	78.44%	71.46%	75.81%	75.21%	77.62%	69.88%	75.06%	79.52%	72.05%	69.86%	76.43%	77.07%	76.69%	80.95%	78.57%	80.54%	80.64%	85.83%	70.99%	78.94%	71.65%	71.75%	82.69%	88.71%	91.06%	88.45%	69.55%	75.04%	79.42%	65.77%	73.01%	78.62%	67.73%	67.82%	76.80%	78.57%	77.73%	78.11%	79.23%	92.56%	86.48%	76.41%	81.55%	81.54%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
