Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
"Наименование Избирательной комиссии:    Орел, Северная "																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №786	УИК №787	УИК №788	УИК №789	УИК №793					
1	"Число избирателей, внесенных в списки"	49925	2350	1210	2280	1911	1866	2571	2717	2353	2018	1853	2693	2305	2156	2081	2235	2284	2250	2293	1949	1953	1381	1674	1856	1686					
2	"Число бюллетеней, полученных участковыми комиссиями"	54110	2450	1290	2450	2150	2180	2800	2870	2430	2280	2040	2810	2460	2300	2320	2590	2450	2310	2450	2140	2370	1440	1810	1920	1800					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	32822	1446	876	1529	1233	1194	1730	1685	1573	1248	1313	1761	1446	1494	1425	1547	1410	1519	1594	1373	1379	653	1040	1169	1185					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1640	149	47	72	62	53	31	121	65	56	47	67	103	44	97	84	67	56	38	73	52	86	85	45	40					
6	Число погашенных бюллетеней	19631	855	367	849	855	933	1039	1064	792	976	680	965	911	762	798	959	973	735	818	694	939	701	685	706	575					
7	Число бюллетеней в переносных ящиках для голосования	1640	149	47	72	62	53	31	121	65	56	47	67	103	44	97	84	67	56	38	73	52	86	85	45	40					
8	Число бюллетеней в стационарных ящиках для голосования	32768	1446	876	1528	1232	1194	1730	1685	1570	1248	1311	1759	1446	1462	1425	1546	1409	1514	1593	1370	1377	653	1040	1169	1185					
9	Число недействительных бюллетеней	334	9	16	20	18	10	10	12	67	12	10	22	9	12	4	10	9	12	22	9	9	3	8	7	14					
10	Число действительных бюллетеней	34074	1586	907	1580	1276	1237	1751	1794	1568	1292	1348	1804	1540	1494	1518	1620	1467	1558	1609	1434	1420	736	1117	1207	1211					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1024	45	40	50	40	30	50	47	50	40	25	50	40	45	45	63	44	40	40	40	40	40	40	40	40					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	628	40	12	31	21	14	30	38	21	34	21	27	31	35	38	55	26	26	30	18	18	9	24	18	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	343	18	9	13	4	15	27	15	18	13	15	15	17	10	19	20	18	19	12	7	15	12	3	16	13					
14	Число погашенных открепительных удостоверений	396	5	28	19	19	16	20	9	29	6	4	23	9	10	7	8	18	14	10	22	22	31	16	22	29					
15	Число открепительных удостоверений выданных ТИК	6	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0					
16	Число утраченных бюллетеней	17	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	172	9	1	2	10	3	8	11	10	9	8	11	3	5	7	9	8	10	4	6	11	7	6	5	9					
		0.49%	0.56%	0.10%	0.12%	0.77%	0.24%	0.45%	0.60%	0.61%	0.69%	0.58%	0.60%	0.19%	0.33%	0.45%	0.55%	0.54%	0.63%	0.24%	0.41%	0.76%	0.94%	0.53%	0.41%	0.73%					
