Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Георгиевская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358					
1	"Число избирателей, внесенных в список избирателей"	67838	2175	2257	1836	429	763	2105	2151	2160	2235	1515	2107	1800	1088	2544	2471	2485	2507	2391	1402	2149	1663	2038	1948	392	1952	2015	1919	2484	2585	2072	2092	1951	2147	952	2664	394					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	65900	2100	2200	1800	400	700	2100	2100	2100	2200	1500	2000	1800	1000	2300	2400	2400	2500	2300	1400	2100	1600	2000	1900	300	2100	2000	1900	2400	2500	2000	2000	1900	2100	900	2600	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	29600	1375	1379	1235	262	379	832	1036	992	1093	915	1235	669	451	728	792	755	856	815	505	603	578	705	843	213	1133	781	748	931	1035	1043	803	1014	941	407	1371	147					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	4120	283	156	195	29	30	80	132	88	44	30	32	46	46	184	276	78	44	60	79	69	44	41	43	7	84	204	96	103	68	181	423	480	69	59	132	105					
6	Число погашенных избирательных бюллетеней	32180	442	665	370	109	291	1188	932	1020	1063	555	733	1085	503	1388	1332	1567	1600	1425	816	1428	978	1254	1014	80	883	1015	1056	1366	1397	776	774	406	1090	434	1097	48					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4120	283	156	195	29	30	80	132	88	44	30	32	46	46	184	276	78	44	60	79	69	44	41	43	7	84	204	96	103	68	181	423	480	69	59	132	105					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	29504	1375	1379	1235	262	379	832	1036	992	1093	915	1203	669	451	728	792	755	855	815	505	603	578	705	842	213	1074	781	748	931	1035	1043	800	1014	941	407	1371	147					
9	Число недействительных избирательных бюллетеней	587	7	23	21	4	8	30	6	10	15	9	8	9	10	17	8	24	20	31	14	17	10	23	20	6	25	14	19	10	21	27	20	4	23	14	53	7					
10	Число действительных избирательных бюллетеней	33037	1651	1512	1409	287	401	882	1162	1070	1122	936	1227	706	487	895	1060	809	879	844	570	655	612	723	865	214	1133	971	825	1024	1082	1197	1203	1490	987	452	1450	245					
