Выборы Президента Российской Федерации																																															
Дата голосования: 02.03.2008																																															
																																															
Наименование Избирательной комиссии:    Грозненская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
	Число участковых избирательных комиссий	40																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																													
																																															
		Сумма	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100					
1	"Число избирателей, включенных в списки избирателей"	65219	900	740	759	1330	1720	2244	2370	1350	2515	840	1194	1185	2581	1890	1600	2098	2111	2147	1960	2040	1720	2027	2568	412	806	1145	2222	2495	2475	2369	2136	2007	826	1265	840	746	2173	881	1480	1052					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	65219	900	740	759	1330	1720	2244	2370	1350	2515	840	1194	1185	2581	1890	1600	2098	2111	2147	1960	2040	1720	2027	2568	412	806	1145	2222	2495	2475	2369	2136	2007	826	1265	840	746	2173	881	1480	1052					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	58281	859	725	718	1261	1627	1813	2092	1164	2202	783	1061	1041	2271	1689	1489	1885	1877	1912	1722	1808	1555	1798	2262	346	709	1004	1988	2244	2182	2187	1903	1840	746	1075	751	650	1989	769	1371	913					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	286	5	3	2	13	4	7	11	18	9	3	2	6	21	6	5	2	18	4	17	3	5	6	9	4	2	3	5	13	7	8	7	15	5	8	5	2	8	1	12	2					
6	Число погашенных избирательных бюллетеней	6650	36	12	39	56	87	424	267	168	304	54	131	138	289	195	106	211	216	231	221	229	160	223	297	62	95	138	229	238	286	174	226	152	75	182	84	94	176	111	97	137					
