Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    район Щукино																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №2934	УИК №2935	УИК №2936	УИК №2937	УИК №2938	УИК №2939	УИК №2940	УИК №2941	УИК №2942	УИК №2943	УИК №2944	УИК №2945	УИК №2946	УИК №2947	УИК №2948	УИК №2949	УИК №2950	УИК №2951	УИК №2952	УИК №2953	УИК №2954	УИК №2955	УИК №2956	УИК №2957	УИК №2958	УИК №2959	УИК №2960	УИК №2961	УИК №3297	УИК №3298	УИК №3299	УИК №3300	УИК №3301	УИК №3302	УИК №3303	УИК №3304	УИК №3305	УИК №3306					
1	"Число избирателей, внесенных в списки избирателей"	68493	2144	2345	2386	2700	2854	2441	2590	1938	1756	2126	2347	2268	2468	2739	2181	2596	2400	2212	1909	1901	2252	2129	1729	2502	1669	2514	2716	2457	511	909	377	200	238	348	152	90	93	1306					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	60850	1900	2100	2100	2200	2500	2100	2300	1700	1500	1800	2100	2000	2200	2400	1900	2300	2100	1900	1700	1600	2000	1900	1500	2200	1500	2200	2400	2100	600	800	450	300	300	450	150	100	200	1300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	36246	1114	1162	1129	1243	1535	1294	1406	1062	916	1097	1169	1101	1202	1433	1122	1399	1290	1137	986	978	1184	1088	753	1282	909	1179	1288	1030	283	789	364	200	238	327	104	89	88	1276					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	899	33	19	40	32	35	29	39	26	14	25	43	33	21	32	29	35	41	24	20	12	20	35	46	46	6	38	49	29	48	0	0	0	0	0	0	0	0	0					
6	Число погашенных избирательных бюллетеней	23705	753	919	931	925	930	777	855	612	570	678	888	866	977	935	749	866	769	739	694	610	796	777	701	872	585	983	1063	1041	269	11	86	100	62	123	46	11	112	24					
7	Число избирательных бюллетеней в переносных ящиках для голосования	898	33	19	40	32	35	29	39	26	14	24	43	33	21	32	29	35	41	24	20	12	20	35	46	46	6	38	49	29	48	0	0	0	0	0	0	0	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	36085	1112	1143	1129	1238	1516	1286	1398	1055	916	1094	1162	1095	1196	1427	1119	1397	1282	1126	981	974	1181	1081	750	1280	908	1173	1283	1029	283	789	363	200	238	326	104	89	88	1274					
9	Число недействительных избирательных бюллетеней	507	16	15	6	18	31	18	17	22	19	16	19	17	19	22	12	26	15	10	17	14	17	8	6	19	20	21	11	10	5	9	3	0	6	4	0	3	2	14					
10	Число действительных избирательных бюллетеней	36476	1129	1147	1163	1252	1520	1297	1420	1059	911	1102	1186	1111	1198	1437	1136	1406	1308	1140	984	972	1184	1108	790	1307	894	1190	1321	1048	326	780	360	200	232	322	104	86	86	1260					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1235	40	40	40	60	50	40	50	40	40	60	40	50	40	40	40	40	40	40	40	40	40	45	40	50	60	40	50	40	0	0	0	0	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	946	34	38	26	52	47	39	41	34	35	37	27	38	35	32	29	37	30	33	23	26	28	38	19	41	42	32	33	20	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1352	32	33	16	34	61	39	24	46	54	31	31	26	50	20	20	23	0	39	25	35	13	16	14	21	33	15	0	33	38	51	34	13	43	326	25	14	23	1					
14	Число погашенных неиспользованных открепительных удостоверений	289	6	2	14	8	3	1	9	6	5	23	13	12	5	8	11	3	10	7	17	14	12	7	21	9	18	8	17	20	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	32	1	0	1	2	2	0	2	0	1	1	2	0	4	2	1	0	2	1	1	1	0	0	0	0	1	1	5	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	1066	38	28	42	38	48	49	51	34	30	38	24	33	38	30	33	44	41	39	24	32	42	43	29	32	21	22	34	28	12	19	7	5	4	5	1	1	3	24					
		2.88%	3.32%	2.41%	3.59%	2.99%	3.09%	3.73%	3.55%	3.15%	3.23%	3.40%	1.99%	2.93%	3.12%	2.06%	2.87%	3.07%	3.10%	3.39%	2.40%	3.25%	3.50%	3.85%	3.64%	2.41%	2.30%	1.82%	2.55%	2.65%	3.63%	2.41%	1.93%	2.50%	1.68%	1.53%	0.96%	1.12%	3.41%	1.88%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1095	40	41	42	35	48	21	52	38	41	28	43	32	43	50	23	38	44	41	35	30	44	30	17	38	46	38	40	43	8	10	5	2	0	1	0	0	1	7					
		2.96%	3.49%	3.53%	3.59%	2.76%	3.09%	1.60%	3.62%	3.52%	4.41%	2.50%	3.57%	2.84%	3.53%	3.43%	2.00%	2.65%	3.33%	3.57%	3.50%	3.04%	3.66%	2.69%	2.14%	2.87%	5.03%	3.14%	3.00%	4.06%	2.42%	1.27%	1.38%	1.00%	0.00%	0.31%	0.00%	0.00%	1.14%	0.55%					
20	3.Политическая партия «Демократическая партия России»	77	7	4	3	4	0	2	1	4	2	1	1	2	3	0	5	3	3	3	2	1	1	3	0	1	1	3	6	2	0	5	0	1	0	0	0	0	0	3					
		0.21%	0.61%	0.34%	0.26%	0.31%	0.00%	0.15%	0.07%	0.37%	0.22%	0.09%	0.08%	0.18%	0.25%	0.00%	0.44%	0.21%	0.23%	0.26%	0.20%	0.10%	0.08%	0.27%	0.00%	0.08%	0.11%	0.25%	0.45%	0.19%	0.00%	0.63%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6331	206	185	160	183	232	190	252	248	204	189	236	142	186	316	198	247	226	210	167	147	245	223	124	242	187	220	230	153	48	127	108	55	47	90	11	8	3	86					
		17.12%	17.99%	15.92%	13.69%	14.41%	14.96%	14.45%	17.54%	22.94%	21.94%	16.91%	19.59%	12.59%	15.28%	21.66%	17.25%	17.25%	17.08%	18.26%	16.68%	14.91%	20.40%	19.98%	15.58%	18.25%	20.46%	18.17%	17.27%	14.46%	14.50%	16.10%	29.75%	27.50%	19.75%	27.61%	10.58%	8.99%	3.41%	6.75%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1604	69	53	97	63	84	60	52	54	32	47	96	42	55	78	37	68	62	71	50	38	36	49	27	46	50	30	47	78	3	9	1	4	4	2	1	2	1	6					
		4.34%	6.03%	4.56%	8.30%	4.96%	5.42%	4.56%	3.62%	4.99%	3.44%	4.20%	7.97%	3.72%	4.52%	5.35%	3.22%	4.75%	4.69%	6.17%	4.99%	3.85%	2.99%	4.39%	3.39%	3.47%	5.47%	2.48%	3.53%	7.37%	0.91%	1.14%	0.28%	2.00%	1.68%	0.61%	0.96%	2.25%	1.14%	0.47%					
23	6.Политическая партия «Партия социальной справедливости»	160	3	4	6	4	4	8	10	2	8	2	4	7	12	4	6	7	5	3	5	3	2	3	4	7	7	7	6	5	3	1	2	1	0	0	1	0	0	4					
		0.43%	0.26%	0.34%	0.51%	0.31%	0.26%	0.61%	0.70%	0.19%	0.86%	0.18%	0.33%	0.62%	0.99%	0.27%	0.52%	0.49%	0.38%	0.26%	0.50%	0.30%	0.17%	0.27%	0.50%	0.53%	0.77%	0.58%	0.45%	0.47%	0.91%	0.13%	0.55%	0.50%	0.00%	0.00%	0.96%	0.00%	0.00%	0.31%					
24	7.Политическая партия «Либерально-демократическая партия России»	2553	67	90	87	75	110	93	100	65	46	132	81	86	78	85	82	102	93	60	64	66	64	60	49	93	61	95	74	64	43	52	16	8	17	11	4	7	5	168					
		6.90%	5.85%	7.75%	7.44%	5.91%	7.09%	7.07%	6.96%	6.01%	4.95%	11.81%	6.72%	7.62%	6.41%	5.83%	7.14%	7.12%	7.03%	5.22%	6.39%	6.69%	5.33%	5.38%	6.16%	7.01%	6.67%	7.84%	5.56%	6.05%	12.99%	6.59%	4.41%	4.00%	7.14%	3.37%	3.85%	7.87%	5.68%	13.19%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3355	121	117	123	125	141	146	137	92	84	100	106	101	123	148	88	150	114	106	97	98	105	134	85	110	48	104	109	88	29	66	18	19	20	29	15	6	2	51					
		9.07%	10.57%	10.07%	10.52%	9.84%	9.09%	11.10%	9.53%	8.51%	9.03%	8.94%	8.80%	8.95%	10.11%	10.14%	7.67%	10.47%	8.62%	9.22%	9.69%	9.94%	8.74%	12.01%	10.68%	8.30%	5.25%	8.59%	8.18%	8.32%	8.76%	8.37%	4.96%	9.50%	8.40%	8.90%	14.42%	6.74%	2.27%	4.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	522	9	15	14	14	27	8	32	13	16	20	16	17	18	21	14	21	22	16	20	8	14	18	7	28	12	11	23	17	4	10	6	4	4	9	1	0	0	13					
		1.41%	0.79%	1.29%	1.20%	1.10%	1.74%	0.61%	2.23%	1.20%	1.72%	1.79%	1.33%	1.51%	1.48%	1.44%	1.22%	1.47%	1.66%	1.39%	1.99%	0.81%	1.17%	1.61%	0.88%	2.11%	1.31%	0.91%	1.73%	1.61%	1.21%	1.27%	1.65%	2.00%	1.68%	2.76%	0.96%	0.00%	0.00%	1.02%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16822	453	521	487	610	702	624	628	420	363	465	457	571	546	569	573	617	591	481	408	427	526	418	382	628	394	569	645	474	171	455	187	86	127	167	62	60	67	891					
		45.49%	39.56%	44.84%	41.66%	48.03%	45.26%	47.45%	43.70%	38.85%	39.03%	41.59%	37.93%	50.62%	44.86%	38.99%	49.91%	43.09%	44.67%	41.83%	40.76%	43.31%	43.80%	37.46%	47.99%	47.36%	43.11%	46.99%	48.42%	44.80%	51.66%	57.67%	51.52%	43.00%	53.36%	51.23%	59.62%	67.42%	76.14%	69.94%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2891	116	89	102	101	124	96	105	89	85	80	122	78	96	136	77	109	107	110	112	122	105	127	66	82	67	91	107	96	5	26	10	15	9	8	8	2	4	7					
		7.82%	10.13%	7.66%	8.73%	7.95%	7.99%	7.30%	7.31%	8.23%	9.14%	7.16%	10.12%	6.91%	7.89%	9.32%	6.71%	7.61%	8.09%	9.57%	11.19%	12.37%	8.74%	11.38%	8.29%	6.18%	7.33%	7.51%	8.03%	9.07%	1.51%	3.30%	2.75%	7.50%	3.78%	2.45%	7.69%	2.25%	4.55%	0.55%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
