Выборы Президента Российской Федерации																																																																							
Дата голосования: 04.03.2012																																																																							
																																																																							
Наименование Избирательной комиссии:    Новокубанская																																																																							
																																																																							
Сводная таблица итогов голосования																																																																							
																																																																							
	Число участковых избирательных комиссий	60																																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	60																																																																					
																																																																							
		Сумма	УИК №3201	УИК №3202	УИК №3203	УИК №3204	УИК №3205	УИК №3206	УИК №3207	УИК №3208	УИК №3209	УИК №3210	УИК №3211	УИК №3212	УИК №3213	УИК №3214	УИК №3215	УИК №3216	УИК №3217	УИК №3218	УИК №3219	УИК №3220	УИК №3221	УИК №3222	УИК №3223	УИК №3224	УИК №3225	УИК №3226	УИК №3227	УИК №3228	УИК №3229	УИК №3230	УИК №3231	УИК №3232	УИК №3233	УИК №3234	УИК №3235	УИК №3236	УИК №3237	УИК №3238	УИК №3239	УИК №3240	УИК №3241	УИК №3242	УИК №3243	УИК №3244	УИК №3245	УИК №3246	УИК №3247	УИК №3248	УИК №3249	УИК №3250	УИК №3251	УИК №3252	УИК №3253	УИК №3254	УИК №3255	УИК №3256	УИК №3257	УИК №3258	УИК №3259	УИК №3260									
1	Число избирателей, включенных в список избирателей	65853	201	280	2208	1880	2411	420	129	1125	559	209	430	557	645	292	496	223	1547	1711	1556	1523	1466	2090	1706	1639	896	1414	1571	1234	1721	1616	2407	957	1801	853	1210	338	290	1959	1776	2034	254	417	103	289	155	875	2622	407	673	1179	1131	1422	1449	1135	1076	882	201	1368	2004	831									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	65161	199	289	2200	1900	2400	400	120	1100	548	200	444	570	630	299	488	220	1600	1700	1500	1500	1450	1800	1650	1600	900	1400	1550	1251	1700	1600	2200	956	1800	855	1200	339	289	1950	1750	2050	265	415	110	285	160	875	2600	413	680	1190	1148	1493	1450	1100	1050	890	205	1390	2000	845									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	40117	180	221	1594	1394	1589	253	77	838	410	158	263	288	462	240	451	156	888	897	777	797	849	1048	854	969	447	759	661	728	816	797	1352	627	1233	417	710	104	186	1054	947	1153	189	266	78	211	103	585	1868	240	355	546	730	804	721	604	817	602	168	1144	1776	666									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	6415	16	52	196	127	252	97	29	63	77	14	57	105	21	26	15	25	69	95	155	140	64	457	208	182	101	249	178	147	239	124	347	62	118	180	108	123	45	94	91	111	24	68	22	45	25	73	98	52	61	110	144	76	183	231	100	63	13	54	61	53									
6	Число погашенных избирательных бюллетеней	18629	3	16	410	379	559	50	14	199	61	28	124	177	147	33	22	39	643	708	568	563	537	295	588	449	352	392	711	376	645	679	501	267	449	258	382	112	58	802	712	786	52	81	10	29	32	217	634	121	264	534	274	613	546	265	133	225	24	192	163	126									
