Выборы Президента Российской Федерации																																																				
Дата голосования: 02.03.2008																																																				
																																																				
Наименование Избирательной комиссии:    Морозовская 																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
	Число участковых избирательных комиссий	45																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	45																																																		
																																																				
		Сумма	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1148	УИК №1243	УИК №2539	УИК №2540					
1	"Число избирателей, включенных в списки избирателей"	35227	1301	1315	1493	1282	1620	1112	1596	1647	2074	1620	1561	1666	1651	863	475	534	449	79	1062	321	187	355	224	404	299	320	668	120	67	101	519	558	689	361	480	706	251	381	990	428	499	1339	1262	84	214					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	32931	1190	1200	1320	1180	1450	995	1450	1510	1920	1480	1380	1560	1490	785	450	500	410	80	1021	328	189	378	229	433	313	324	674	123	70	99	503	527	658	367	481	683	252	388	952	436	482	1210	1160	84	217					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	28232	975	1087	1146	884	1193	868	1310	1250	1729	1294	1228	1196	1365	700	431	425	393	73	801	290	130	316	208	310	251	299	597	118	55	94	447	498	584	306	418	563	206	348	845	326	377	1107	949	77	165					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2220	91	65	93	66	106	82	40	111	88	46	84	9	64	78	8	75	12	0	157	0	41	21	0	54	27	7	53	0	9	3	22	29	71	45	15	86	31	10	57	69	96	95	69	7	28					
6	Число погашенных избирательных бюллетеней	2479	124	48	81	230	151	45	100	149	103	140	68	355	61	7	11	0	5	7	63	38	18	41	21	69	35	18	24	5	6	2	34	0	3	16	48	34	15	30	50	41	9	8	142	0	24					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2220	91	65	93	66	106	82	40	111	88	46	84	9	64	78	8	75	12	0	157	0	41	21	0	54	27	7	53	0	9	3	22	29	71	45	15	86	31	10	57	69	96	95	69	7	28					
8	Число бюллетеней в стационарных ящиках для голосования	28232	975	1087	1146	884	1193	868	1310	1250	1729	1294	1228	1196	1365	700	431	425	393	73	801	290	130	316	208	310	251	299	597	118	55	94	447	498	584	306	418	563	206	348	845	326	377	1107	949	77	165					
9	Число недействительных избирательных бюллетеней	61	0	0	0	3	5	7	0	3	4	2	0	13	0	0	0	4	3	0	0	0	0	0	0	2	1	0	10	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	30391	1066	1152	1239	947	1294	943	1350	1358	1813	1338	1312	1192	1429	778	439	496	402	73	958	290	171	337	208	362	277	306	640	118	64	97	466	527	655	351	432	649	237	358	902	395	473	1202	1018	84	193					
11	Число полученных открепительных  удостоверений	637	20	20	20	20	25	20	20	20	50	20	20	50	20	20	10	10	5	5	20	5	5	15	5	25	5	5	20	5	5	5	5	5	10	5	5	20	5	7	20	5	5	20	20	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	336	8	3	8	13	10	3	17	13	26	8	14	41	15	11	2	4	0	0	9	5	0	11	0	19	4	2	14	0	1	0	5	3	6	0	2	8	3	7	11	5	5	13	7	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	143	4	8	3	6	12	9	0	4	12	7	12	4	11	6	4	0	1	0	3	0	0	0	1	0	0	3	0	0	0	1	0	3	4	2	2	3	0	0	5	2	1	5	5	0	0					
14	Число неиспользованных открепительных удостоверений	301	12	17	12	7	15	17	3	7	24	12	6	9	5	9	8	6	5	5	11	0	5	4	5	6	1	3	6	5	4	5	0	2	4	5	3	12	2	0	9	0	0	7	13	5	5					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	8	1	1	0	1	1	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
