Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Прионежская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №414	УИК №415	УИК №416	УИК №417					
1	"Число избирателей, внесенных в списки"	17580	1854	144	1184	653	1962	836	2001	1582	95	959	249	1285	896	974	137	180	79	967	85	834	624					
2	"Число бюллетеней, полученных участковыми комиссиями"	16602	1851	155	1150	600	1900	750	1800	1500	100	851	250	1200	800	950	140	185	80	900	140	750	550					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7991	855	63	557	302	741	299	967	793	41	429	99	614	387	497	68	75	38	424	70	373	299					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	508	42	0	64	23	45	23	8	52	7	43	32	18	5	33	5	12	9	5	15	37	30					
6	Число погашенных бюллетеней	8103	954	92	529	275	1114	428	825	655	52	379	119	568	408	420	67	98	33	471	55	340	221					
7	Число бюллетеней в переносных ящиках для голосования	508	42	0	64	23	45	23	8	52	7	43	32	18	5	33	5	12	9	5	15	37	30					
8	Число бюллетеней в стационарных ящиках для голосования	7986	855	63	554	302	740	299	967	793	41	429	99	614	387	497	68	75	38	424	70	373	298					
9	Число недействительных бюллетеней	176	16	1	15	10	16	10	13	6	2	12	3	16	14	13	2	0	3	8	3	9	4					
10	Число действительных бюллетеней	8318	881	62	603	315	769	312	962	839	46	460	128	616	378	517	71	87	44	421	82	401	324					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	296	25	5	25	5	13	15	25	25	5	10	5	20	19	20	5	5	5	20	5	20	19					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	93	10	1	11	1	6	9	7	9	2	4	2	10	6	2	0	0	2	3	0	4	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	80	9	1	7	3	9	4	1	5	5	3	2	6	2	5	1	1	0	0	8	4	4					
