Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Новодеревенская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581					
1	"Число избирателей, внесенных в списки"	9108	3248	179	159	127	415	107	378	248	71	320	290	75	440	90	219	216	171	87	761	156	84	98	265	302	244	358					
2	"Число бюллетеней, полученных участковыми комиссиями"	7930	2500	170	150	130	400	100	350	240	70	300	280	70	400	90	210	200	170	80	550	150	80	90	260	300	240	350					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	4809	1562	129	73	86	220	56	219	147	33	162	211	47	231	33	115	117	75	56	415	79	55	58	176	137	106	211					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1164	134	19	48	22	87	36	66	40	23	68	47	20	78	41	53	48	48	12	24	21	12	24	18	87	44	44					
6	Число погашенных бюллетеней	1957	804	22	29	22	93	8	65	53	14	70	22	3	91	16	42	35	47	12	111	50	13	8	66	76	90	95					
7	Число бюллетеней в переносных ящиках для голосования	1164	134	19	48	22	87	36	66	40	23	68	47	20	78	41	53	48	48	12	24	21	12	24	18	87	44	44					
8	Число бюллетеней в стационарных ящиках для голосования	4809	1562	129	73	86	220	56	219	147	33	162	211	47	231	33	115	117	75	56	415	79	55	58	176	137	106	211					
9	Число недействительных бюллетеней	88	26	3	0	0	3	0	3	0	0	1	9	3	7	0	4	2	0	1	11	0	0	2	2	2	3	6					
10	Число действительных бюллетеней	5885	1670	145	121	108	304	92	282	187	56	229	249	64	302	74	164	163	123	67	428	100	67	80	192	222	147	249					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	270	20	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	22	12	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	21	4	1	0	0	1	2	2	2	0	0	0	0	1	0	1	3	0	0	0	1	0	2	0	0	0	1					
14	Число погашенных открепительных удостоверений	248	8	8	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	6	10	10	10	9	10	9	9					
15	Число открепительных удостоверений выданных ТИК	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	"1. ""ЕДИНЕНИЕ"""	81	12	8	3	2	3	2	8	3	0	2	5	3	5	0	2	1	0	0	5	5	1	1	2	1	3	4					
		1.35%	0.70%	5.40%	2.47%	1.85%	0.97%	2.17%	2.80%	1.60%	0.0%	0.86%	1.93%	4.47%	1.61%	0.0%	1.19%	0.60%	0.0%	0.0%	1.13%	5.0%	1.49%	1.21%	1.03%	0.44%	2.0%	1.56%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	92	51	0	0	1	1	0	2	3	1	1	2	0	1	0	2	0	0	0	6	0	0	0	2	2	7	10					
		1.54%	3.00%	0.0%	0.0%	0.92%	0.32%	0.0%	0.70%	1.60%	1.78%	0.43%	0.77%	0.0%	0.32%	0.0%	1.19%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	0.0%	1.03%	0.89%	4.66%	3.92%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	452	148	10	7	15	17	10	23	4	3	19	18	1	15	7	10	14	5	7	33	8	3	4	13	22	21	15					
		7.56%	8.72%	6.75%	5.78%	13.88%	5.53%	10.86%	8.07%	2.13%	5.35%	8.26%	6.97%	1.49%	4.85%	9.45%	5.95%	8.48%	4.06%	10.29%	7.51%	8.0%	4.47%	4.87%	6.70%	9.82%	14.0%	5.88%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	45	12	3	4	1	1	2	2	3	1	4	1	0	0	0	2	1	1	0	3	0	0	0	2	0	1	1					
		0.75%	0.70%	2.02%	3.30%	0.92%	0.32%	2.17%	0.70%	1.60%	1.78%	1.73%	0.38%	0.0%	0.0%	0.0%	1.19%	0.60%	0.81%	0.0%	0.68%	0.0%	0.0%	0.0%	1.03%	0.0%	0.66%	0.39%					
22	"5. ""За Русь Святую"""	31	11	0	3	0	0	1	0	3	0	0	1	0	4	0	1	0	0	0	3	1	0	0	2	0	0	1					
		0.51%	0.64%	0.0%	2.47%	0.0%	0.0%	1.08%	0.0%	1.60%	0.0%	0.0%	0.38%	0.0%	1.29%	0.0%	0.59%	0.0%	0.0%	0.0%	0.68%	1.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.39%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	7	0	0	0	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0	1	0	0	0	1	1	2					
		0.28%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.77%	1.49%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.44%	0.66%	0.78%					
24	"7. ""Новый курс - Автомобильная Россия"""	27	8	0	0	1	2	0	0	1	0	2	1	0	2	0	1	1	2	0	1	2	0	1	1	1	0	0					
		0.45%	0.47%	0.0%	0.0%	0.92%	0.65%	0.0%	0.0%	0.53%	0.0%	0.86%	0.38%	0.0%	0.64%	0.0%	0.59%	0.60%	1.62%	0.0%	0.22%	2.0%	0.0%	1.21%	0.51%	0.44%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	10	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	1	0	0	2	1	0	0	0	0	0	1					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.0%	0.59%	0.60%	0.0%	0.0%	0.45%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%					
26	"9. ""Российская экологическая партия ""Зеленые"""	9	4	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0					
		0.15%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	1.78%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.44%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	528	93	17	15	8	17	1	26	16	2	23	16	6	32	2	10	31	23	16	29	7	5	2	15	10	16	90					
		8.83%	5.48%	11.48%	12.39%	7.40%	5.53%	1.08%	9.12%	8.55%	3.57%	9.99%	6.20%	8.95%	10.35%	2.70%	5.95%	18.78%	18.69%	23.52%	6.60%	7.0%	7.46%	2.43%	7.73%	4.46%	10.66%	35.29%					
28	"11. ""Истинные патриоты России"""	7	0	0	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0					
