Выборы Президента Российской Федерации																																														
Дата голосования: 02.03.2008																																														
																																														
Наименование Избирательной комиссии:    Судогодская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
	Число участковых избирательных комиссий	39																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	39																																												
																																														
		Сумма	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594					
1	"Число избирателей, включенных в списки избирателей"	32898	1780	1732	1678	2199	1773	1554	1107	1849	1636	800	794	248	781	1229	208	1038	1135	341	476	401	285	86	943	592	290	229	607	487	1026	423	1410	1162	101	179	424	162	642	352	739					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	29465	1570	1550	1455	1990	1590	1400	995	1660	1500	700	730	225	630	1100	185	930	1030	290	420	360	250	75	860	535	265	205	560	430	935	380	1270	1030	90	165	395	145	580	320	665					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	14312	675	718	710	941	806	655	473	754	702	414	315	87	382	665	85	458	492	106	225	259	131	54	355	222	140	86	245	206	577	210	654	480	32	71	184	55	227	158	303					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2372	84	92	59	24	15	72	122	71	151	36	49	55	88	50	24	68	59	86	51	40	49	11	113	42	30	55	58	41	83	50	58	102	28	18	66	52	70	34	116					
6	Число погашенных избирательных бюллетеней	12781	811	740	686	1025	769	673	400	835	647	250	366	83	160	385	76	404	479	98	144	61	70	10	392	271	95	64	257	183	275	120	558	448	30	76	145	38	283	128	246					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2372	84	92	59	24	15	72	122	71	151	36	49	55	88	50	24	68	59	86	51	40	49	11	113	42	30	55	58	41	83	50	58	102	28	18	66	52	70	34	116					
8	Число бюллетеней в стационарных ящиках для голосования	14311	675	718	709	941	806	655	473	754	702	414	315	87	382	665	85	458	492	106	225	259	131	54	355	222	140	86	245	206	577	210	654	480	32	71	184	55	227	158	303					
9	Число недействительных избирательных бюллетеней	135	6	6	5	10	6	4	0	4	6	5	4	1	6	12	1	3	4	1	2	1	1	1	5	2	0	0	1	1	11	1	11	4	0	1	2	1	4	0	2					
10	Число действительных избирательных бюллетеней	16548	753	804	763	955	815	723	595	821	847	445	360	141	464	703	108	523	547	191	274	298	179	64	463	262	170	141	302	246	649	259	701	578	60	88	248	106	293	192	417					
11	Число полученных открепительных  удостоверений	490	25	25	35	25	35	25	10	20	15	10	15	5	15	20	5	25	10	5	10	5	5	5	15	5	5	5	5	5	15	5	25	15	5	5	5	5	5	5	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	184	15	5	14	18	12	5	3	8	9	1	5	0	6	5	1	10	8	1	1	0	0	1	11	4	2	0	2	1	13	1	7	3	0	1	3	1	1	0	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	141	4	3	5	3	6	6	6	8	5	0	0	0	24	4	1	4	2	4	7	3	0	2	3	4	3	0	2	0	5	5	4	6	1	1	2	0	4	2	2					
14	Число неиспользованных открепительных удостоверений	306	10	20	21	7	23	20	7	12	6	9	10	5	9	15	4	15	2	4	9	5	5	4	4	1	3	5	3	4	2	4	18	12	5	4	2	4	4	5	4					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																														
18	Богданов Андрей Владимирович	173	8	15	8	12	6	8	4	5	3	5	3	0	7	16	1	6	7	1	1	2	1	0	3	4	0	2	5	2	7	1	6	12	0	1	1	1	2	4	3					
		1.04%	1.05%	1.85%	1.04%	1.24%	0.73%	1.10%	0.67%	0.61%	0.35%	1.11%	0.82%	0.00%	1.49%	2.24%	0.92%	1.14%	1.27%	0.52%	0.36%	0.67%	0.56%	0.00%	0.64%	1.52%	0.00%	1.42%	1.65%	0.81%	1.06%	0.38%	0.84%	2.06%	0.00%	1.12%	0.40%	0.93%	0.67%	2.08%	0.72%					
19	Жириновский Владимир Вольфович	2138	84	90	59	107	96	112	74	116	99	83	49	27	94	96	20	68	72	32	31	31	22	2	55	45	16	20	40	44	85	22	97	75	4	10	23	12	39	29	58					
		12.82%	11.07%	11.11%	7.68%	11.09%	11.69%	15.41%	12.44%	14.06%	11.61%	18.44%	13.46%	19.01%	20.00%	13.43%	18.35%	12.93%	13.07%	16.67%	11.23%	10.37%	12.22%	3.08%	11.75%	17.05%	9.41%	14.18%	13.20%	17.81%	12.88%	8.46%	13.62%	12.89%	6.67%	11.24%	9.20%	11.21%	13.13%	15.10%	13.84%					
20	Зюганов Геннадий Андреевич	4172	176	174	198	293	259	145	192	198	294	117	86	35	70	171	15	134	124	37	33	65	41	15	149	60	31	24	66	36	199	34	227	151	20	32	85	26	53	26	81					
		25.01%	23.19%	21.48%	25.78%	30.36%	31.55%	19.94%	32.27%	24.00%	34.47%	26.00%	23.63%	24.65%	14.89%	23.92%	13.76%	25.48%	22.50%	19.27%	11.96%	21.74%	22.78%	23.08%	31.84%	22.73%	18.24%	17.02%	21.78%	14.57%	30.15%	13.08%	31.88%	25.95%	33.33%	35.96%	34.00%	24.30%	17.85%	13.54%	19.33%					
21	Медведев Дмитрий Анатольевич	10065	485	525	498	543	454	458	325	502	451	240	222	79	293	420	72	315	344	121	209	200	115	47	256	153	123	95	191	164	358	202	371	340	36	45	139	67	199	133	275					
		60.33%	63.90%	64.81%	64.84%	56.27%	55.30%	62.99%	54.62%	60.85%	52.87%	53.33%	60.99%	55.63%	62.34%	58.74%	66.06%	59.89%	62.43%	63.02%	75.72%	66.89%	63.89%	72.31%	54.70%	57.95%	72.35%	67.38%	63.04%	66.40%	54.24%	77.69%	52.11%	58.42%	60.00%	50.56%	55.60%	62.62%	67.00%	69.27%	65.63%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
