Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
"Наименование Избирательной комиссии:    Волгоград, Ворошиловская"																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243					
1	"Число избирателей, внесенных в списки избирателей"	64818	1578	1666	1783	1971	1828	1483	2319	1423	1556	1983	1211	1470	1549	1957	1791	2089	2556	2050	2697	2466	2716	2894	2766	2281	1281	1240	1631	1933	2151	1618	2537	1702	2642					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	63920	1500	1500	1800	1900	1900	1500	2300	1320	1600	2000	1200	1400	1500	2000	1800	2000	2600	2000	2800	2500	2700	2900	2800	2200	1200	1200	1600	1800	2100	1600	2500	1600	2600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	30078	787	847	898	1050	929	773	934	695	790	1079	653	672	798	1000	1043	1194	1410	1104	1380	1277	1049	1413	1299	1060	460	427	521	583	704	503	932	659	1155					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1204	29	87	21	34	46	29	38	17	44	25	27	75	25	26	19	23	22	19	31	28	41	24	40	15	17	17	26	173	18	60	34	48	26					
6	Число погашенных избирательных бюллетеней	32638	684	566	881	816	925	698	1328	608	766	896	520	653	677	974	738	783	1168	877	1389	1195	1610	1463	1461	1125	723	756	1053	1044	1378	1037	1534	893	1419					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1204	29	87	21	34	46	29	38	17	44	25	27	75	25	26	19	23	22	19	31	28	41	24	40	15	17	17	26	173	18	60	34	48	26					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	29960	787	847	898	1050	929	773	896	694	788	1079	653	672	797	1000	1043	1194	1409	1103	1349	1277	1030	1413	1296	1060	460	427	521	583	685	502	932	659	1154					
9	Число недействительных избирательных бюллетеней	220	9	3	8	6	5	9	5	4	7	3	4	7	9	9	8	14	13	13	12	9	6	8	9	8	2	2	3	0	4	3	11	5	2					
10	Число действительных избирательных бюллетеней	30944	807	931	911	1078	970	793	929	707	825	1101	676	740	813	1017	1054	1203	1418	1109	1368	1296	1065	1429	1327	1067	475	442	544	756	699	559	955	702	1178					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	994	40	25	25	25	25	30	30	30	30	30	30	30	30	30	30	30	40	30	40	30	40	30	30	30	20	20	20	20	20	20	40	20	74					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	394	4	12	10	16	17	17	13	8	10	11	9	6	13	6	21	11	20	14	21	20	13	22	16	13	2	1	9	2	15	3	7	6	26					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	332	11	14	25	8	6	11	6	19	12	6	15	4	2	6	10	7	9	11	10	12	13	12	7	10	5	12	4	5	13	9	11	10	17					
14	Число погашенных неиспользованных открепительных удостоверений	600	36	13	15	9	8	13	17	22	20	19	21	24	17	24	9	19	20	16	19	10	27	8	14	17	18	19	11	18	5	17	33	14	48					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	1.Политическая партия «Аграрная партия России»	961	28	32	35	19	37	30	25	21	38	36	31	16	15	35	42	42	46	42	43	41	39	35	49	33	11	10	13	33	7	14	13	15	35					
		3.08%	3.43%	3.43%	3.81%	1.75%	3.79%	3.74%	2.68%	2.95%	4.57%	3.26%	4.56%	2.14%	1.82%	3.41%	3.95%	3.45%	3.21%	3.74%	3.12%	3.14%	3.64%	2.44%	3.67%	3.07%	2.31%	2.25%	2.38%	4.37%	0.99%	2.49%	1.35%	2.12%	2.97%					
19	2.Всероссийская политическая партия «Гражданская Сила»	502	15	21	19	25	21	17	13	11	14	20	13	11	10	16	16	13	21	26	28	13	28	26	17	20	1	5	8	6	4	3	14	8	19					
		1.61%	1.84%	2.25%	2.07%	2.31%	2.15%	2.12%	1.39%	1.55%	1.68%	1.81%	1.91%	1.47%	1.22%	1.56%	1.51%	1.07%	1.47%	2.32%	2.03%	0.99%	2.61%	1.81%	1.27%	1.86%	0.21%	1.13%	1.46%	0.79%	0.57%	0.53%	1.45%	1.13%	1.61%					
20	3.Политическая партия «Демократическая партия России»	33	1	1	0	3	2	2	1	0	0	2	0	0	0	1	2	1	1	1	1	4	2	0	2	0	0	0	1	1	1	0	2	1	0					
		0.11%	0.12%	0.11%	0.00%	0.28%	0.21%	0.25%	0.11%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.10%	0.19%	0.08%	0.07%	0.09%	0.07%	0.31%	0.19%	0.00%	0.15%	0.00%	0.00%	0.00%	0.18%	0.13%	0.14%	0.00%	0.21%	0.14%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4950	124	178	151	159	159	144	128	88	154	187	138	150	137	198	212	205	223	224	209	212	163	183	195	135	66	38	74	115	112	96	134	99	160					
		15.88%	15.20%	19.06%	16.43%	14.67%	16.31%	17.96%	13.70%	12.38%	18.51%	16.94%	20.29%	20.08%	16.67%	19.30%	19.96%	16.84%	15.58%	19.96%	15.14%	16.25%	15.22%	12.73%	14.60%	12.56%	13.84%	8.56%	13.53%	15.21%	15.93%	17.08%	13.87%	14.00%	13.56%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	301	7	9	7	17	3	7	9	3	14	15	5	2	7	16	6	4	7	11	25	19	14	11	6	15	0	0	5	10	8	7	6	10	16					
