Выборы Президента Российской Федерации																																																					
Дата голосования: 04.03.2012																																																					
																																																					
Наименование Избирательной комиссии:    Таловская																																																					
																																																					
Сводная таблица итогов голосования																																																					
																																																					
	Число участковых избирательных комиссий	42																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	42																																																			
																																																					
		Сумма	УИК №3601	УИК №3602	УИК №3603	УИК №3604	УИК №3605	УИК №3606	УИК №3607	УИК №3608	УИК №3609	УИК №3610	УИК №3611	УИК №3612	УИК №3613	УИК №3614	УИК №3615	УИК №3616	УИК №3617	УИК №3618	УИК №3619	УИК №3620	УИК №3621	УИК №3622	УИК №3623	УИК №3624	УИК №3625	УИК №3626	УИК №3627	УИК №3628	УИК №3629	УИК №3630	УИК №3631	УИК №3632	УИК №3633	УИК №3634	УИК №3635	УИК №3636	УИК №3637	УИК №3638	УИК №3639	УИК №3640	УИК №3641	УИК №3642									
1	Число избирателей, включенных в список избирателей	33639	1256	1255	1648	1051	1568	275	375	756	1137	1787	338	402	548	399	913	1009	780	911	801	443	1099	740	448	275	583	638	303	222	455	709	664	1337	1223	667	1199	408	890	402	238	585	1067	1835									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	32800	1200	1100	1500	1050	1500	275	350	750	1100	1750	350	425	550	400	900	1000	750	900	750	450	1100	800	450	250	575	650	300	225	450	700	700	1300	1200	700	1100	400	850	400	250	600	1050	1700									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	16392	554	561	864	576	832	140	148	371	485	1075	173	181	300	154	267	379	287	464	335	276	416	360	213	179	229	314	161	95	233	329	236	631	528	330	638	184	366	204	84	307	849	1084									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	7858	316	174	337	124	145	95	108	249	512	239	135	191	154	139	388	313	207	271	221	109	398	212	149	62	206	78	54	68	98	136	323	106	144	227	222	122	239	137	113	108	107	122									
6	Число погашенных избирательных бюллетеней	8550	330	365	299	350	523	40	94	130	103	436	42	53	96	107	245	308	256	165	194	65	286	228	88	9	140	258	85	62	119	235	141	563	528	143	240	94	245	59	53	185	94	494									
7	Число избирательных бюллетеней в переносных ящиках для голосования	7858	316	174	337	124	145	95	108	249	512	239	135	191	154	139	388	313	207	271	221	109	398	212	149	62	206	78	54	68	98	136	323	106	144	227	222	122	239	137	113	108	107	122									
8	Число бюллетеней в стационарных ящиках для голосования	16391	554	561	864	576	832	140	148	371	485	1075	173	181	300	154	267	379	287	464	335	276	416	360	213	179	229	314	161	95	233	329	236	631	528	330	638	184	365	204	84	307	849	1084									
9	Число недействительных избирательных бюллетеней	175	2	4	15	10	20	2	0	3	1	13	2	0	0	4	7	4	4	3	0	2	8	2	0	0	0	3	6	3	2	3	4	3	12	0	2	2	2	1	1	4	8	13									
10	Число действительных избирательных бюллетеней	24074	868	731	1186	690	957	233	256	617	996	1301	306	372	454	289	648	688	490	732	556	383	806	570	362	241	435	389	209	160	329	462	555	734	660	557	858	304	602	340	196	411	948	1193									
11	Число полученных открепительных  удостоверений	1090	40	20	30	33	40	10	17	30	20	111	25	25	29	5	10	20	15	45	10	20	45	50	10	7	5	25	3	23	40	30	40	27	23	27	23	15	10	2	30	20	12	68									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1090	40	20	30	33	40	10	17	30	20	111	25	25	29	5	10	20	15	45	10	20	45	50	10	7	5	25	3	23	40	30	40	27	23	27	23	15	10	2	30	20	12	68									
13	Число избирателей, проголосовавших по открепительным удостоверениям	208	23	9	9	15	15	1	2	1	3	7	4	1	2	2	2	0	4	2	0	3	1	0	5	7	1	1	1	0	2	4	1	9	4	7	16	5	1	4	2	6	10	16									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	25	2	4	0	1	2	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	5									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																					
19	Жириновский Владимир Вольфович	1393	11	55	50	49	79	20	13	34	57	81	24	27	18	6	44	39	22	31	22	35	8	16	25	15	30	36	8	11	22	31	36	59	55	5	62	21	43	21	19	36	26	91									
		5.74%	1.26%	7.48%	4.16%	7.00%	8.09%	8.51%	5.08%	5.48%	5.72%	6.16%	7.79%	7.26%	3.96%	2.05%	6.72%	5.64%	4.45%	4.22%	3.96%	9.09%	0.98%	2.80%	6.91%	6.22%	6.90%	9.18%	3.72%	6.75%	6.65%	6.67%	6.44%	8.01%	8.18%	0.90%	7.21%	6.86%	7.12%	6.16%	9.64%	8.67%	2.72%	7.55%									
20	Зюганов Геннадий Андреевич	4620	200	158	277	192	249	20	28	104	86	420	41	55	45	57	140	161	113	103	79	63	20	22	58	46	87	111	25	19	50	134	90	173	164	11	151	74	156	56	29	88	139	326									
		19.05%	22.99%	21.50%	23.06%	27.43%	25.49%	8.51%	10.94%	16.77%	8.63%	31.96%	13.31%	14.78%	9.91%	19.45%	21.37%	23.27%	22.87%	14.01%	14.21%	16.36%	2.46%	3.85%	16.02%	19.09%	20.00%	28.32%	11.63%	11.66%	15.11%	28.82%	16.10%	23.47%	24.40%	1.97%	17.56%	24.18%	25.83%	16.42%	14.72%	21.20%	14.54%	27.03%									
21	Миронов Сергей Михайлович	757	9	24	33	30	28	9	6	20	27	73	11	17	11	8	16	11	8	16	16	6	7	11	17	11	8	9	2	4	12	15	23	40	36	3	32	9	27	16	5	12	21	58									
		3.12%	1.03%	3.27%	2.75%	4.29%	2.87%	3.83%	2.34%	3.23%	2.71%	5.56%	3.57%	4.57%	2.42%	2.73%	2.44%	1.59%	1.62%	2.18%	2.88%	1.56%	0.86%	1.92%	4.70%	4.56%	1.84%	2.30%	0.93%	2.45%	3.63%	3.23%	4.11%	5.43%	5.36%	0.54%	3.72%	2.94%	4.47%	4.69%	2.54%	2.89%	2.20%	4.81%									
22	Прохоров Михаил Дмитриевич	744	7	30	33	27	65	4	17	21	28	79	13	4	16	6	25	17	1	18	13	5	6	8	6	7	14	19	9	3	8	19	16	25	33	8	3	12	13	7	5	21	14	59									
		3.07%	0.80%	4.08%	2.75%	3.86%	6.65%	1.70%	6.64%	3.39%	2.81%	6.01%	4.22%	1.08%	3.52%	2.05%	3.82%	2.46%	0.20%	2.45%	2.34%	1.30%	0.74%	1.40%	1.66%	2.90%	3.22%	4.85%	4.19%	1.84%	2.42%	4.09%	2.86%	3.39%	4.91%	1.44%	0.35%	3.92%	2.15%	2.05%	2.54%	5.06%	1.46%	4.89%									
