Выборы Президента Российской Федерации																																															
Дата голосования: 02.03.2008																																															
																																															
Наименование Избирательной комиссии:    Таловская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
	Число участковых избирательных комиссий	40																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																													
																																															
		Сумма	УИК №3601	УИК №3602	УИК №3603	УИК №3604	УИК №3605	УИК №3606	УИК №3607	УИК №3608	УИК №3609	УИК №3610	УИК №3611	УИК №3612	УИК №3613	УИК №3614	УИК №3615	УИК №3616	УИК №3617	УИК №3618	УИК №3619	УИК №3620	УИК №3621	УИК №3622	УИК №3623	УИК №3624	УИК №3625	УИК №3626	УИК №3627	УИК №3628	УИК №3629	УИК №3630	УИК №3631	УИК №3632	УИК №3633	УИК №3634	УИК №3635	УИК №3636	УИК №3637	УИК №3638	УИК №3639	УИК №3640					
1	"Число избирателей, включенных в списки избирателей"	34352	1391	2189	1527	2327	2076	278	383	763	1309	1609	342	447	570	476	1070	1089	791	996	831	460	1189	718	457	316	646	610	275	228	475	676	645	1401	1281	725	1167	440	928	409	262	580					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	32200	1200	1900	1300	2000	1800	300	400	750	1300	1500	300	500	550	500	1000	1000	750	900	750	450	1150	700	450	300	650	600	250	200	500	750	700	1300	1200	700	1000	450	900	400	250	600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	19390	732	1312	885	1421	1160	189	169	524	860	1124	184	250	333	216	356	408	388	382	316	343	476	551	357	273	351	335	183	143	237	430	369	758	851	440	707	209	509	260	102	297					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	6743	218	165	119	166	210	68	120	139	205	134	106	188	102	155	388	309	238	391	318	69	426	131	58	25	193	107	60	51	135	156	194	157	161	218	108	138	237	93	142	145					
6	Число погашенных избирательных бюллетеней	6067	250	423	296	413	430	43	111	87	235	242	10	62	115	129	256	283	124	127	116	38	248	18	35	2	106	158	7	6	128	164	137	385	188	42	185	103	154	47	6	158					
