Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Кирсановская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729					
1	"Число избирателей, внесенных в список"	15991	1040	554	377	467	439	541	546	658	652	600	274	121	94	158	326	176	820	121	418	365	288	157	235	188	463	346	309	528	1489	780	1022	1439					
2	Число полученных избирательных бюллетеней	15992	1017	545	369	462	447	557	564	673	685	596	272	122	95	157	311	172	821	123	421	351	277	156	230	190	464	344	310	531	1494	783	1009	1444					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	9912	563	332	249	301	273	332	275	469	373	320	174	55	41	108	147	113	547	64	263	189	181	98	155	117	333	341	269	360	934	497	549	890					
5	"Число избирательных бюллетеней, выданных вне помещения"	3749	308	197	117	126	105	163	173	139	101	135	98	64	53	48	157	45	204	52	113	151	88	52	75	69	104	2	31	96	176	127	244	136					
6	Число погашенных избирательных бюллетеней	2331	146	16	3	35	69	62	116	65	211	141	0	3	1	1	7	14	70	7	45	11	8	6	0	4	27	1	10	75	384	159	216	418					
7	Число избирательных бюллетеней в переносных ящиках	3749	308	197	117	126	105	163	173	139	101	135	98	64	53	48	157	45	204	52	113	151	88	52	75	69	104	2	31	96	176	127	244	136					
8	Число бюллетеней в стационарных ящиках для голосования	9912	563	332	249	301	273	332	275	469	373	320	174	55	41	108	147	113	547	64	263	189	181	98	155	117	333	341	269	360	934	497	549	890					
9	Число недействительных избирательных бюллетеней	115	19	7	0	6	1	2	5	4	10	4	1	1	1	1	2	1	4	0	3	1	0	0	3	0	3	2	0	3	8	6	7	10					
10	Число действительных избирательных бюллетеней	13546	852	522	366	421	377	493	443	604	464	451	271	118	93	155	302	157	747	116	373	339	269	150	227	186	434	341	300	453	1102	618	786	1016					
11	Число полученных открепительных  удостоверений	199	10	7	4	6	6	7	7	8	9	7	3	2	2	2	4	2	6	2	5	4	3	2	4	2	4	4	3	13	18	15	11	17					
12	Число выданных открепительных удостоверений	106	10	0	0	2	4	3	5	4	3	3	0	0	0	0	4	1	3	2	4	0	0	0	2	1	1	1	0	11	14	13	6	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	91	3	1	1	2	5	6	3	2	2	0	1	2	2	2	2	4	3	3	3	1	2	1	3	1	3	3	13	1	2	5	6	3					
14	Число неиспользованных открепительных удостоверений	93	0	7	4	4	2	4	2	4	6	4	3	2	2	2	0	1	3	0	1	4	3	2	2	1	3	3	3	2	4	2	5	8					
15	"Число открепительных удостоверений, выданных в ТИК"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																							
18	. Глазьев Сергей Юрьевич	286	6	14	4	11	7	9	13	13	11	10	2	1	1	2	6	2	12	3	2	6	12	1	3	1	4	5	6	4	33	24	8	50					
		2.09%	0.69%	2.65%	1.09%	2.58%	1.85%	1.82%	2.90%	2.14%	2.32%	2.20%	0.74%	0.84%	1.06%	1.28%	1.97%	1.27%	1.60%	2.59%	0.53%	1.76%	4.46%	0.67%	1.30%	0.54%	0.92%	1.46%	2.00%	0.88%	2.97%	3.85%	1.01%	4.87%					
19	. Малышкин Олег Александрович	294	11	6	5	7	15	12	10	20	9	11	2	3	2	1	9	3	23	2	3	13	15	2	10	7	4	5	2	10	30	8	9	25					
