Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Михайловская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153					
1	"Число избирателей, внесенных в списки"	20073	1087	65	150	161	205	890	775	689	135	1198	373	611	301	1101	171	60	384	306	170	818	136	185	1393	287	1005	53	154	298	182	493	758	284	834	1071	289	1054	255	158	1237	297					
2	"Число бюллетеней, полученных участковыми комиссиями"	20360	1080	100	160	170	220	900	780	710	150	1220	380	620	310	1080	190	70	390	310	180	830	150	200	1410	300	1000	60	160	300	180	500	770	290	780	1080	300	1060	260	150	1240	320					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	9335	439	44	76	39	115	361	339	302	76	528	183	231	128	494	96	29	172	159	86	373	100	93	623	109	414	33	105	182	114	280	377	152	365	461	98	566	129	82	633	149					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	953	58	21	17	58	20	47	19	14	0	22	18	36	40	35	7	8	28	14	6	13	0	22	87	13	27	1	9	27	16	13	33	9	67	19	60	9	4	0	35	21					
6	Число погашенных бюллетеней	10071	583	35	67	72	85	492	422	394	74	670	179	353	142	551	87	33	190	137	88	444	50	85	700	178	559	26	46	91	50	207	360	129	348	600	142	485	127	68	572	150					
7	Число бюллетеней в переносных ящиках для голосования	953	58	21	17	58	20	47	19	14	0	22	18	36	40	35	7	8	28	14	6	13	0	22	87	13	27	1	9	27	16	13	33	9	67	19	60	9	4	0	35	21					
8	Число бюллетеней в стационарных ящиках для голосования	9334	439	44	76	39	115	361	339	302	75	528	183	231	128	494	96	29	172	159	86	373	100	93	623	109	414	33	105	182	114	280	377	152	365	461	98	566	129	82	633	149					
9	Число недействительных бюллетеней	221	3	1	2	1	5	4	0	5	3	16	12	0	0	10	2	2	3	2	4	13	10	0	18	4	14	0	7	0	5	13	6	9	7	15	4	6	2	0	5	8					
10	Число действительных бюллетеней	10066	494	64	91	96	130	404	358	311	72	534	189	267	168	519	101	35	197	171	88	373	90	115	692	118	427	34	107	209	125	280	404	152	425	465	154	569	131	82	663	162					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	390	20	5	5	5	6	20	10	10	6	20	7	10	6	20	6	6	7	6	5	15	6	5	20	6	15	5	5	7	6	10	15	6	15	15	6	15	6	6	20	6					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	35	0	0	0	0	0	0	2	0	0	4	0	2	0	3	0	2	3	0	0	0	0	1	5	2	0	0	0	0	2	0	5	0	0	0	0	2	0	0	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	42	4	0	0	3	0	2	1	3	0	3	4	1	1	3	0	0	0	1	0	2	0	0	0	1	1	1	1	1	1	0	3	1	1	0	0	0	0	0	2	1					
14	Число погашенных открепительных удостоверений	355	20	5	5	5	6	20	8	10	6	16	7	8	6	17	6	4	4	6	5	15	6	4	15	4	15	5	5	7	4	10	10	6	15	15	6	13	6	6	20	4					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
