Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Сысертская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877					
1	"Число избирателей, включенных в списки избирателей"	47766	817	1347	1511	1820	2101	1138	1835	1662	1516	1537	1275	440	277	1957	1557	558	696	1993	990	976	1948	2128	1654	259	205	830	220	420	2078	578	1142	1215	837	937	707	690	2379	191	342	1682	1321					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	46000	750	1200	1500	1800	2050	1050	1750	1500	1500	1400	1200	400	250	1900	1500	500	650	2000	950	900	1900	2100	1600	250	200	800	200	450	2000	550	1100	1200	850	900	700	650	2400	200	350	1650	1200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	151	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	42					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	24012	349	590	713	946	1210	544	959	808	792	662	586	222	151	931	707	275	354	901	435	526	1107	1040	853	142	86	450	127	306	1067	289	532	649	388	509	572	372	1104	119	203	891	545					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2586	29	45	53	44	17	47	56	111	27	82	59	130	25	87	75	34	37	87	59	62	99	95	102	21	50	42	20	41	124	22	80	14	68	70	9	45	270	34	25	74	115					
6	Число погашенных избирательных бюллетеней	19251	342	565	734	810	823	459	735	581	681	656	555	48	74	882	718	191	259	1012	456	260	694	965	645	87	64	308	53	103	809	239	488	537	394	321	119	233	999	47	122	685	498					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2737	59	45	53	44	17	47	56	111	27	82	59	130	25	87	75	34	37	87	59	114	99	95	102	21	50	42	20	41	124	22	80	14	68	70	9	45	297	34	25	74	157					
8	Число бюллетеней в стационарных ящиках для голосования	24009	349	590	713	946	1209	544	959	808	792	662	586	222	151	931	707	275	354	901	435	526	1107	1040	853	142	86	450	127	306	1067	289	532	647	388	509	572	372	1104	119	203	891	545					
9	Число недействительных избирательных бюллетеней	321	5	12	6	12	16	8	9	5	8	15	9	1	2	19	14	4	7	20	12	5	19	12	12	6	3	6	0	0	17	5	16	3	4	0	2	7	10	0	1	7	2					
10	Число действительных избирательных бюллетеней	26425	403	623	760	978	1210	583	1006	914	811	729	636	351	174	999	768	305	384	968	482	635	1187	1123	943	157	133	486	147	347	1174	306	596	658	452	579	579	410	1391	153	227	958	700					
11	Число полученных открепительных  удостоверений	735	10	20	25	15	30	15	20	20	25	20	15	15	10	24	11	10	10	30	15	15	30	25	25	10	10	10	10	10	35	10	10	20	20	10	50	15	30	10	10	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	403	6	6	13	9	13	8	11	10	15	11	10	7	5	20	9	2	2	6	12	4	8	16	8	9	5	8	0	10	34	6	7	12	20	7	15	6	28	0	6	13	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	465	20	11	6	16	14	9	21	12	8	19	8	18	6	8	8	11	6	16	4	27	18	5	28	2	6	9	2	3	15	2	12	8	5	10	23	21	13	12	4	6	13					
14	Число неиспользованных открепительных удостоверений	332	4	14	12	6	17	7	9	10	10	9	5	8	5	4	2	8	8	24	3	11	22	9	17	1	5	2	10	0	1	4	3	8	0	3	35	9	2	10	4	2	9					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	63	2	3	3	4	6	2	6	6	1	2	3	0	1	0	0	0	0	0	1	3	0	1	9	0	0	1	0	1	0	1	0	0	0	0	0	0	5	0	0	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	260	2	4	1	8	16	4	12	14	9	7	6	1	2	11	11	4	2	10	2	8	21	18	5	1	1	3	1	3	14	3	6	1	6	4	1	4	11	1	0	14	8					
