Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Завитинского района																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522									
1	"Число избирателей, включенных в список избирателей"	12397	358	309	143	179	121	415	86	164	263	209	181	94	1758	1209	1252	1706	1586	1228	176	378	412	170									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	10304	299	250	131	153	100	335	69	133	207	174	142	74	1471	1012	1022	1394	1312	1032	151	370	334	139									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	6937	231	191	120	119	65	262	41	102	180	123	101	65	907	561	680	1002	911	536	81	329	238	92									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	581	15	40	0	8	5	31	4	8	10	12	15	3	69	53	86	60	75	62	2	0	16	7									
6	Число погашенных избирательных бюллетеней	2786	53	19	11	26	30	42	24	23	17	39	26	6	495	398	256	332	326	434	68	41	80	40									
7	Число избирательных бюллетеней в переносных ящиках для голосования	581	15	40	0	8	5	31	4	8	10	12	15	3	69	53	86	60	75	62	2	0	16	7									
8	Число бюллетеней в стационарных ящиках для голосования	6937	231	191	120	119	65	262	41	102	180	123	101	65	907	561	680	1002	911	536	81	329	238	92									
9	Число недействительных избирательных бюллетеней	106	3	3	4	2	0	5	1	5	3	2	9	0	9	15	6	14	10	4	1	5	4	1									
10	Число действительных избирательных бюллетеней	7412	243	228	116	125	70	288	44	105	187	133	107	68	967	599	760	1048	976	594	82	324	250	98									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	54	1	1	1	2	1	4	0	0	0	4	0	0	1	10	5	8	8	3	0	1	4	0									
		0.72%	0.41%	0.43%	0.83%	1.57%	1.43%	1.37%	0.00%	0.00%	0.00%	2.96%	0.00%	0.00%	0.10%	1.63%	0.65%	0.75%	0.81%	0.50%	0.00%	0.30%	1.57%	0.00%									
14	Грудинин Павел Николаевич	1433	32	41	11	14	13	38	5	19	24	29	7	12	200	148	165	243	197	118	17	59	33	8									
		19.06%	13.01%	17.75%	9.17%	11.02%	18.57%	12.97%	11.11%	17.27%	12.63%	21.48%	6.03%	17.65%	20.49%	24.10%	21.54%	22.88%	19.98%	19.73%	20.48%	17.93%	12.99%	8.08%									
15	Жириновский Владимир Вольфович	759	35	16	12	10	13	31	4	14	12	7	10	9	91	66	69	103	105	79	12	38	19	4									
		10.10%	14.23%	6.93%	10.00%	7.87%	18.57%	10.58%	8.89%	12.73%	6.32%	5.19%	8.62%	13.24%	9.32%	10.75%	9.01%	9.70%	10.65%	13.21%	14.46%	11.55%	7.48%	4.04%									
16	Путин Владимир Владимирович	4987	173	169	92	98	42	211	32	67	150	89	90	46	651	365	506	660	627	376	52	214	191	86									
		66.33%	70.33%	73.16%	76.67%	77.17%	60.00%	72.01%	71.11%	60.91%	78.95%	65.93%	77.59%	67.65%	66.70%	59.45%	66.06%	62.15%	63.59%	62.88%	62.65%	65.05%	75.20%	86.87%									
17	Собчак Ксения Анатольевна	51	2	1	0	1	0	2	1	3	0	1	0	0	4	5	3	10	8	3	0	7	0	0									
		0.68%	0.81%	0.43%	0.00%	0.79%	0.00%	0.68%	2.22%	2.73%	0.00%	0.74%	0.00%	0.00%	0.41%	0.81%	0.39%	0.94%	0.81%	0.50%	0.00%	2.13%	0.00%	0.00%									
18	Сурайкин Максим Александрович	72	0	0	0	0	1	1	1	2	0	3	0	1	8	3	6	12	20	7	1	3	3	0									
		0.96%	0.00%	0.00%	0.00%	0.00%	1.43%	0.34%	2.22%	1.82%	0.00%	2.22%	0.00%	1.47%	0.82%	0.49%	0.78%	1.13%	2.03%	1.17%	1.20%	0.91%	1.18%	0.00%									
19	Титов Борис Юрьевич	37	0	0	0	0	0	0	1	0	1	0	0	0	9	1	3	8	6	7	0	1	0	0									
		0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.22%	0.00%	0.53%	0.00%	0.00%	0.00%	0.92%	0.16%	0.39%	0.75%	0.61%	1.17%	0.00%	0.30%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	19	0	0	0	0	0	1	0	0	0	0	0	0	3	1	3	4	5	1	0	1	0	0									
		0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.16%	0.39%	0.38%	0.51%	0.17%	0.00%	0.30%	0.00%	0.00%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
