Выборы Президента Российской Федерации																																																									
Дата голосования: 02.03.2008																																																									
																																																									
Наименование Избирательной комиссии:    Соль-Илецкая																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
	Число участковых избирательных комиссий	50																																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																							
																																																									
		Сумма	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584					
1	"Число избирателей, включенных в списки избирателей"	40734	629	340	1136	776	1185	177	246	507	585	1006	216	667	770	428	289	339	1175	586	777	341	293	894	308	621	771	853	514	678	668	269	744	667	121	332	1450	1610	1754	1026	1851	1899	1738	1348	1326	1934	355	877	1078	1190	1247	143					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	38749	620	330	1170	780	1170	190	260	470	600	1030	200	720	770	410	290	310	1190	600	790	360	300	820	300	650	780	710	550	660	700	280	750	700	130	310	1220	1520	1600	890	1720	1750	1650	1200	1250	1630	330	800	980	1080	1100	129					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	23328	448	203	746	598	681	156	167	372	439	779	163	446	431	276	197	251	685	439	512	277	223	651	243	323	474	606	372	428	524	163	511	408	89	239	613	556	888	367	867	903	959	637	710	984	221	439	448	531	602	83					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1960	9	32	83	26	58	0	11	12	38	68	22	39	88	20	2	8	70	57	141	19	17	73	11	36	19	20	29	63	11	25	64	63	3	15	70	42	42	81	41	57	89	39	36	40	4	41	24	31	54	17					
6	Число погашенных избирательных бюллетеней	13461	163	95	341	156	431	34	82	86	123	183	15	235	251	114	91	51	435	104	137	64	60	96	46	291	287	84	149	169	165	92	175	229	38	56	537	922	670	442	812	790	602	524	504	606	105	320	508	518	444	29					
