Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Арсеньевская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758					
1	"Число избирателей, внесенных в списки"	10766	2078	2148	213	318	343	173	260	212	353	338	293	163	204	142	290	221	230	276	538	294	63	1616					
2	"Число бюллетеней, полученных участковыми комиссиями"	10550	2000	2000	220	320	350	170	260	210	360	340	290	160	200	150	290	220	220	280	550	290	70	1600					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	5878	1133	1116	98	137	199	77	163	120	182	153	134	90	101	90	172	128	117	153	331	154	26	1004					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1062	113	49	69	56	70	15	29	31	86	100	69	14	30	16	36	42	64	45	38	49	14	27					
6	Число погашенных бюллетеней	3610	754	835	53	127	81	78	68	59	92	87	87	56	69	44	82	50	39	82	181	87	30	569					
7	Число бюллетеней в переносных ящиках для голосования	1062	113	49	69	56	70	15	29	31	86	100	69	14	30	16	36	42	64	45	38	49	14	27					
8	Число бюллетеней в стационарных ящиках для голосования	5875	1133	1116	98	137	199	76	163	120	182	153	134	90	101	90	172	128	117	153	331	154	26	1002					
9	Число недействительных бюллетеней	113	40	8	1	1	2	2	2	4	4	3	2	4	2	1	11	2	1	0	7	3	0	13					
10	Число действительных бюллетеней	6824	1206	1157	166	192	267	89	190	147	264	250	201	100	129	105	197	168	180	198	362	200	40	1016					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	200	43	20	1	5	10	5	3	5	2	5	5	5	0	5	4	5	5	5	15	5	1	46					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	136	38	19	1	0	4	0	1	0	1	2	1	0	0	4	3	1	4	4	9	1	0	43					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	80	7	5	3	2	3	6	1	5	2	1	2	2	2	4	2	5	7	2	2	3	3	11					
14	Число погашенных открепительных удостоверений	64	5	1	0	5	6	5	2	5	1	3	4	5	0	1	1	4	1	1	6	4	1	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	132	24	13	8	5	4	0	5	2	15	3	5	1	3	1	7	1	2	8	6	2	0	17					
		1.90%	1.92%	1.11%	4.79%	2.59%	1.48%	0.0%	2.60%	1.32%	5.59%	1.18%	2.46%	0.96%	2.29%	0.94%	3.36%	0.58%	1.10%	4.04%	1.62%	0.98%	0.0%	1.65%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	115	28	16	2	4	8	1	8	2	2	1	1	8	0	0	1	1	1	3	5	5	1	17					
		1.65%	2.24%	1.37%	1.19%	2.07%	2.97%	1.09%	4.16%	1.32%	0.74%	0.39%	0.49%	7.69%	0.0%	0.0%	0.48%	0.58%	0.55%	1.51%	1.35%	2.46%	2.5%	1.65%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	215	38	33	1	4	9	3	7	8	6	11	3	4	1	0	8	7	8	9	15	12	0	28					
		3.09%	3.04%	2.83%	0.59%	2.07%	3.34%	3.29%	3.64%	5.29%	2.23%	4.34%	1.47%	3.84%	0.76%	0.0%	3.84%	4.11%	4.41%	4.54%	4.06%	5.91%	0.0%	2.72%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	107	24	16	4	2	2	2	2	2	1	3	2	0	0	0	4	4	3	7	9	4	1	15					
		1.54%	1.92%	1.37%	2.39%	1.03%	0.74%	2.19%	1.04%	1.32%	0.37%	1.18%	0.98%	0.0%	0.0%	0.0%	1.92%	2.35%	1.65%	3.53%	2.43%	1.97%	2.5%	1.45%					
22	"5. ""За Русь Святую"""	48	11	8	1	1	0	0	1	3	3	1	1	0	0	0	0	1	1	1	4	5	0	6					
		0.69%	0.88%	0.68%	0.59%	0.51%	0.0%	0.0%	0.52%	1.98%	1.11%	0.39%	0.49%	0.0%	0.0%	0.0%	0.0%	0.58%	0.55%	0.50%	1.08%	2.46%	0.0%	0.58%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	4	3	0	1	1	0	2	2	3	1	1	1	1	0	0	0	0	0	1	1	0	1					
		0.33%	0.32%	0.25%	0.0%	0.51%	0.37%	0.0%	1.04%	1.32%	1.11%	0.39%	0.49%	0.96%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.49%	0.0%	0.09%					
24	"7. ""Новый курс - Автомобильная Россия"""	41	10	10	1	0	0	0	2	1	3	3	0	0	1	0	0	0	1	1	0	1	0	7					
		0.59%	0.80%	0.85%	0.59%	0.0%	0.0%	0.0%	1.04%	0.66%	1.11%	1.18%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.55%	0.50%	0.0%	0.49%	0.0%	0.68%					
25	"8. ""Народно-республиканская партия России"""	15	4	1	2	0	0	0	0	1	3	0	2	0	0	0	0	2	0	0	0	0	0	0					
		0.21%	0.32%	0.08%	1.19%	0.0%	0.0%	0.0%	0.0%	0.66%	1.11%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	5	3	0	2	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1					
		0.23%	0.40%	0.25%	0.0%	1.03%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.49%	0.0%	0.09%					
27	"10. ""Аграрная партия России"""	459	66	78	10	22	23	6	28	26	10	20	13	5	3	3	12	12	10	14	34	34	6	24					
		6.61%	5.29%	6.69%	5.98%	11.39%	8.55%	6.59%	14.58%	17.21%	3.73%	7.90%	6.40%	4.80%	2.29%	2.83%	5.76%	7.05%	5.52%	7.07%	9.21%	16.74%	15.0%	2.33%					
28	"11. ""Истинные патриоты России"""	17	1	1	2	0	1	0	0	0	1	0	0	2	0	4	0	3	0	1	0	0	0	1					
		0.24%	0.08%	0.08%	1.19%	0.0%	0.37%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	1.92%	0.0%	3.77%	0.0%	1.76%	0.0%	0.50%	0.0%	0.0%	0.0%	0.09%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	158	45	35	6	0	5	2	4	6	2	3	5	0	4	1	6	1	5	2	4	3	3	16					
		2.27%	3.61%	3.00%	3.59%	0.0%	1.85%	2.19%	2.08%	3.97%	0.74%	1.18%	2.46%	0.0%	3.05%	0.94%	2.88%	0.58%	2.76%	1.01%	1.08%	1.47%	7.5%	1.55%					
30	"13. ""Демократическая партия России"""	10	1	2	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	2	0	0	1					
		0.14%	0.08%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.96%	0.0%	0.0%	0.48%	0.0%	0.55%	0.0%	0.54%	0.0%	0.0%	0.09%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	3	2	0	0	1	0	1	2	0	0	0	2	1	0	0	0	0	2	1	0	0	3					
		0.25%	0.24%	0.17%	0.0%	0.0%	0.37%	0.0%	0.52%	1.32%	0.0%	0.0%	0.0%	1.92%	0.76%	0.0%	0.0%	0.0%	0.0%	1.01%	0.27%	0.0%	0.0%	0.29%					
32	"15. ""Партия СЛОН"""	5	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0					
		0.07%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.27%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	505	132	125	6	14	6	2	7	15	10	23	6	5	6	3	11	5	3	24	30	9	5	58					
		7.27%	10.59%	10.72%	3.59%	7.25%	2.23%	2.19%	3.64%	9.93%	3.73%	9.09%	2.95%	4.80%	4.58%	2.83%	5.28%	2.94%	1.65%	12.12%	8.13%	4.43%	12.5%	5.63%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	43	5	5	1	1	1	2	3	3	5	2	2	0	0	0	3	0	0	2	4	1	0	3					
		0.61%	0.40%	0.42%	0.59%	0.51%	0.37%	2.19%	1.56%	1.98%	1.86%	0.79%	0.98%	0.0%	0.0%	0.0%	1.44%	0.0%	0.0%	1.01%	1.08%	0.49%	0.0%	0.29%					
35	"18. ""ЛДПР"""	960	199	199	13	18	24	6	21	15	30	26	10	4	22	18	15	26	11	32	56	42	4	169					
		13.83%	15.97%	17.08%	7.78%	9.32%	8.92%	6.59%	10.93%	9.93%	11.19%	10.27%	4.92%	3.84%	16.79%	16.98%	7.21%	15.29%	6.07%	16.16%	15.17%	20.68%	10.0%	16.42%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	149	31	30	2	5	6	4	1	5	3	2	1	1	6	3	4	4	3	5	12	4	0	17					
		2.14%	2.48%	2.57%	1.19%	2.59%	2.23%	4.39%	0.52%	3.31%	1.11%	0.79%	0.49%	0.96%	4.58%	2.83%	1.92%	2.35%	1.65%	2.52%	3.25%	1.97%	0.0%	1.65%					
37	"20. ""Политическая партия ""Единая Россия"""	2017	277	296	66	41	91	32	63	30	101	73	39	23	41	14	42	67	88	61	108	44	9	411					
		29.07%	22.23%	25.40%	39.52%	21.24%	33.82%	35.16%	32.81%	19.86%	37.68%	28.85%	19.21%	22.11%	31.29%	13.20%	20.19%	39.41%	48.61%	30.80%	29.26%	21.67%	22.5%	39.94%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	2	3	2	2	1	0	1	0	0	0	1	0	2	0	1	0	0	1	0	0	0	0					
