Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Ветлужская 																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497					
1	"Число избирателей, внесенных в список"	14459	2063	1033	2141	1121	1061	1025	1128	537	101	379	153	221	435	329	101	281	181	535	61	322	104	279	255	339	274					
2	Число полученных избирательных бюллетеней	14613	2030	1020	2140	1070	1030	1040	1150	570	108	400	167	235	465	340	107	290	192	545	67	320	104	300	278	355	290					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	8211	1117	642	1266	615	515	538	593	349	54	214	86	140	292	174	60	173	132	298	38	181	55	154	139	198	188					
5	"Число избирательных бюллетеней, выданных вне помещения"	1301	82	41	60	35	53	106	78	50	36	56	31	41	28	66	28	71	31	59	19	58	28	48	49	102	45					
6	Число погашенных избирательных бюллетеней	5101	831	337	814	420	462	396	479	171	18	130	50	54	145	100	19	46	29	188	10	81	21	98	90	55	57					
7	Число избирательных бюллетеней в переносных ящиках	1301	82	41	60	35	53	106	78	50	36	56	31	41	28	66	28	71	31	59	19	58	28	48	49	102	45					
8	Число бюллетеней в стационарных ящиках для голосования	8211	1117	642	1266	615	515	538	593	349	54	214	86	140	292	174	60	173	132	298	38	181	55	154	139	198	188					
9	Число недействительных избирательных бюллетеней	59	6	4	6	7	1	3	13	4	5	1	0	1	2	0	0	1	3	2	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	9453	1193	679	1320	643	567	641	658	395	85	269	117	180	318	240	88	243	160	355	57	239	83	202	188	300	233					
11	Число полученных открепительных  удостоверений	399	35	20	39	20	20	20	20	18	5	14	10	14	20	19	5	12	10	20	5	14	5	14	14	14	12					
12	Число выданных открепительных удостоверений	221	18	8	21	7	5	13	15	16	4	14	8	14	20	15	5	4	6	4	5	0	0	3	6	7	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	91	6	6	16	5	12	2	2	1	4	0	1	2	5	4	4	1	3	3	3	2	1	3	3	1	1					
14	Число неиспользованных открепительных удостоверений	178	17	12	18	13	15	7	5	2	1	0	2	0	0	4	0	8	4	16	0	14	5	11	8	7	9					
15	"Число открепительных удостоверений, выданных в ТИК"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																
18	. Глазьев Сергей Юрьевич	292	51	47	57	24	22	11	10	7	0	2	0	2	4	5	1	10	3	14	0	1	0	6	2	10	3					
		3.07%	4.25%	6.88%	4.30%	3.69%	3.87%	1.71%	1.49%	1.75%	0.00%	0.74%	0.00%	1.10%	1.25%	2.08%	1.14%	4.10%	1.84%	3.92%	0.00%	0.42%	0.00%	2.97%	1.06%	3.33%	1.29%					
19	. Малышкин Олег Александрович	235	32	17	43	14	17	10	11	15	1	6	2	7	8	3	4	3	1	5	5	4	4	12	1	7	3					
		2.47%	2.67%	2.49%	3.24%	2.15%	2.99%	1.55%	1.64%	3.76%	1.11%	2.22%	1.71%	3.87%	2.50%	1.25%	4.55%	1.23%	0.61%	1.40%	8.77%	1.67%	4.82%	5.94%	0.53%	2.33%	1.29%					
20	. Миронов Сергей Михайлович	78	9	8	8	9	7	9	2	3	1	2	0	2	0	2	0	2	3	2	0	0	0	2	1	4	2					
		0.82%	0.75%	1.17%	0.60%	1.38%	1.23%	1.40%	0.30%	0.75%	1.11%	0.74%	0.00%	1.10%	0.00%	0.83%	0.00%	0.82%	1.84%	0.56%	0.00%	0.00%	0.00%	0.99%	0.53%	1.33%	0.86%					
21	. Путин Владимир Владимирович	6644	817	382	881	479	382	453	451	290	77	211	100	125	236	201	58	174	112	257	42	173	53	152	147	203	188					
		69.85%	68.14%	55.93%	66.44%	73.69%	67.25%	70.34%	67.21%	72.68%	85.56%	78.15%	85.47%	69.06%	73.75%	83.75%	65.91%	71.31%	68.71%	71.99%	73.68%	72.38%	63.86%	75.25%	78.19%	67.67%	80.69%					
22	. Хакамада Ирина Муцуовна	211	41	20	39	17	9	11	19	9	1	2	2	2	3	2	1	3	3	4	0	1	3	2	5	10	2					
		2.22%	3.42%	2.93%	2.94%	2.62%	1.58%	1.71%	2.83%	2.26%	1.11%	0.74%	1.71%	1.10%	0.94%	0.83%	1.14%	1.23%	1.84%	1.12%	0.00%	0.42%	3.61%	0.99%	2.66%	3.33%	0.86%					
23	. Харитонов Николай Михайлович	1727	205	164	242	80	101	136	158	66	5	39	11	38	63	27	24	46	33	64	9	52	22	24	28	57	33					
		18.16%	17.10%	24.01%	18.25%	12.31%	17.78%	21.12%	23.55%	16.54%	5.56%	14.44%	9.40%	20.99%	19.69%	11.25%	27.27%	18.85%	20.25%	17.93%	15.79%	21.76%	26.51%	11.88%	14.89%	19.00%	14.16%					
																																
24	Против всех	266	38	41	50	20	29	11	7	5	0	7	2	4	4	0	0	5	5	9	1	8	1	4	4	9	2					
		2.80%	3.17%	6.00%	3.77%	3.08%	5.11%	1.71%	1.04%	1.25%	0.00%	2.59%	1.71%	2.21%	1.25%	0.00%	0.00%	2.05%	3.07%	2.52%	1.75%	3.35%	1.20%	1.98%	2.13%	3.00%	0.86%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
