Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Брюховецкая																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736					
1	"Число избирателей, внесенных в список избирателей"	43300	1697	2402	2476	2254	2051	1106	1225	1714	1593	1406	1144	449	892	2139	2101	726	283	1521	344	348	268	327	1660	1725	1712	1698	1142	528	561	1011	358	1657	1370	254	569	589					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	44502	1677	2380	2620	2330	2100	1080	1304	1760	1660	1450	1170	440	920	2170	2140	740	288	1565	361	352	280	332	1745	1788	1817	1737	1215	542	604	1024	329	1691	1446	256	584	605					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	24487	898	1162	1203	1476	1099	531	596	902	910	852	325	191	359	1411	1677	456	200	1020	323	233	215	179	952	920	857	876	511	219	151	566	170	1014	1150	231	322	330					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	6264	100	296	384	248	110	149	204	114	112	136	526	152	250	300	173	126	76	128	10	10	14	27	200	317	371	228	220	151	270	264	117	247	81	23	51	79					
6	Число погашенных избирательных бюллетеней	13751	679	922	1033	606	891	400	504	744	638	462	319	97	311	459	290	158	12	417	28	109	51	126	593	551	589	633	484	172	183	194	42	430	215	2	211	196					
7	Число избирательных бюллетеней в переносных ящиках для голосования	6264	100	296	384	248	110	149	204	114	112	136	526	152	250	300	173	126	76	128	10	10	14	27	200	317	371	228	220	151	270	264	117	247	81	23	51	79					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	24487	898	1162	1203	1476	1099	531	596	902	910	852	325	191	359	1411	1677	456	200	1020	323	233	215	179	952	920	857	876	511	219	151	566	170	1014	1150	231	322	330					
9	Число недействительных избирательных бюллетеней	186	2	2	2	1	3	5	9	11	15	17	13	1	11	25	0	0	0	4	0	5	3	8	6	2	0	0	13	2	2	0	1	2	16	5	0	0					
10	Число действительных избирательных бюллетеней	30565	996	1456	1585	1723	1206	675	791	1005	1007	971	838	342	598	1686	1850	582	276	1144	333	238	226	198	1146	1235	1228	1104	718	368	419	830	286	1259	1215	249	373	409					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	919	30	48	50	40	40	20	20	41	35	25	20	10	15	50	50	15	5	25	10	5	7	5	39	40	45	35	50	14	10	10	5	30	50	5	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	919	30	48	50	40	40	20	20	41	35	25	20	10	15	50	50	15	5	25	10	5	7	5	39	40	45	35	50	14	10	10	5	30	50	5	10	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	311	20	21	14	14	20	8	13	6	14	0	5	3	5	12	14	14	5	5	3	3	6	6	10	16	13	15	0	6	3	7	9	3	2	5	7	4					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
