Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Слюдянская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289					
1	"Число избирателей, внесенных в список избирателей"	34363	1153	2473	1890	1293	1232	1875	1966	1937	1688	300	2326	1827	1944	1855	2154	1617	471	1361	1943	490	102	941	151	377	397	131	358	111					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	35090	1185	2490	1885	1305	1260	1845	2010	1975	1705	302	2430	1740	2010	1885	2200	1610	519	1390	2020	513	103	1010	162	390	435	139	371	201					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	15247	506	1025	889	593	667	741	763	804	778	108	1015	919	1016	912	942	748	239	451	630	258	82	434	86	198	194	69	133	47					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1360	64	41	100	39	36	91	39	41	44	42	52	90	41	44	92	35	16	51	116	31	3	96	9	24	30	27	36	30					
6	Число погашенных избирательных бюллетеней	18483	615	1424	896	673	557	1013	1208	1130	883	152	1363	731	953	929	1166	827	264	888	1274	224	18	480	67	168	211	43	202	124					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1360	64	41	100	39	36	91	39	41	44	42	52	90	41	44	92	35	16	51	116	31	3	96	9	24	30	27	36	30					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15245	506	1025	889	593	667	741	763	804	778	108	1015	919	1016	912	941	748	239	451	630	258	82	434	86	197	194	69	133	47					
9	Число недействительных избирательных бюллетеней	342	7	16	18	10	5	10	18	14	18	2	20	8	18	17	14	18	6	11	61	15	1	8	2	18	3	0	1	3					
10	Число действительных избирательных бюллетеней	16263	563	1050	971	622	698	822	784	831	804	148	1047	1001	1039	939	1019	765	249	491	685	274	84	522	93	203	221	96	168	74					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	682	25	35	27	28	28	25	40	25	25	17	20	15	30	25	20	20	27	20	25	20	15	60	15	20	30	15	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	640	25	26	20	20	24	16	35	25	25	17	20	15	30	25	20	20	27	20	25	20	15	60	15	20	30	15	15	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	206	8	15	17	15	7	2	3	6	6	1	4	20	7	9	11	7	4	13	9	6	0	7	6	6	3	8	2	4					
14	Число погашенных неиспользованных открепительных удостоверений	42	0	9	7	8	4	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	18	0	3	0	1	1	4	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2463	59	167	174	120	125	115	123	130	127	16	165	175	158	147	159	100	28	51	90	36	0	75	6	34	38	6	30	9					
		14.83%	10.35%	15.67%	17.59%	18.99%	17.78%	13.82%	15.34%	15.38%	15.45%	10.67%	15.46%	17.34%	14.95%	15.38%	15.39%	12.77%	10.98%	10.16%	12.06%	12.46%	0.00%	14.15%	6.32%	15.38%	16.96%	6.25%	17.75%	11.69%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4079	108	252	191	117	137	172	201	207	162	55	368	278	279	251	330	251	89	120	118	78	18	112	26	32	38	16	43	30					
		24.56%	18.95%	23.64%	19.31%	18.51%	19.49%	20.67%	25.06%	24.50%	19.71%	36.67%	34.49%	27.55%	26.40%	26.26%	31.95%	32.06%	34.90%	23.90%	15.82%	26.99%	21.18%	21.13%	27.37%	14.48%	16.96%	16.67%	25.44%	38.96%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	189	5	9	6	6	13	7	17	12	6	1	10	10	14	9	11	7	4	7	13	1	0	9	1	1	2	0	5	3					
		1.14%	0.88%	0.84%	0.61%	0.95%	1.85%	0.84%	2.12%	1.42%	0.73%	0.67%	0.94%	0.99%	1.32%	0.94%	1.06%	0.89%	1.57%	1.39%	1.74%	0.35%	0.00%	1.70%	1.05%	0.45%	0.89%	0.00%	2.96%	3.90%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3713	67	224	214	141	144	180	145	165	213	20	226	264	315	277	204	175	46	137	191	33	8	157	30	46	44	7	33	7					
		22.36%	11.75%	21.01%	21.64%	22.31%	20.48%	21.63%	18.08%	19.53%	25.91%	13.33%	21.18%	26.16%	29.80%	28.97%	19.75%	22.35%	18.04%	27.29%	25.60%	11.42%	9.41%	29.62%	31.58%	20.81%	19.64%	7.29%	19.53%	9.09%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	387	2	32	23	19	14	31	14	15	17	3	21	30	28	27	19	14	2	20	8	2	0	28	0	9	7	1	1	0					
		2.33%	0.35%	3.00%	2.33%	3.01%	1.99%	3.73%	1.75%	1.78%	2.07%	2.00%	1.97%	2.97%	2.65%	2.82%	1.84%	1.79%	0.78%	3.98%	1.07%	0.69%	0.00%	5.28%	0.00%	4.07%	3.13%	1.04%	0.59%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5364	320	360	362	215	264	316	279	299	277	53	253	236	240	222	291	216	79	156	261	122	56	139	30	81	90	66	56	25					
		32.30%	56.14%	33.77%	36.60%	34.02%	37.55%	37.98%	34.79%	35.38%	33.70%	35.33%	23.71%	23.39%	22.71%	23.22%	28.17%	27.59%	30.98%	31.08%	34.99%	42.21%	65.88%	26.23%	31.58%	36.65%	40.18%	68.75%	33.14%	32.47%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	68	2	6	1	4	1	1	5	3	2	0	4	8	5	6	5	2	1	0	4	2	2	2	0	0	2	0	0	0					
		0.41%	0.35%	0.56%	0.10%	0.63%	0.14%	0.12%	0.62%	0.36%	0.24%	0.00%	0.37%	0.79%	0.47%	0.63%	0.48%	0.26%	0.39%	0.00%	0.54%	0.69%	2.35%	0.38%	0.00%	0.00%	0.89%	0.00%	0.00%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
