Выборы Президента Российской Федерации																																																	
Дата голосования: 04.03.2012																																																	
																																																	
Наименование Избирательной комиссии:    Майнская																																																	
																																																	
Сводная таблица итогов голосования																																																	
																																																	
	Число участковых избирательных комиссий	38																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	38																																															
																																																	
		Сумма	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251									
1	Число избирателей, включенных в список избирателей	21416	884	1007	303	649	531	422	459	2014	2090	1499	861	538	367	284	306	588	587	484	221	451	85	199	367	348	347	278	134	328	382	456	317	214	199	1316	362	827	595	117									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	22060	920	1040	310	670	540	450	480	2010	2100	1570	870	570	380	320	300	600	590	500	230	470	90	220	370	410	370	280	140	350	390	460	330	230	190	1340	380	840	620	130									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	11844	459	595	179	295	308	219	246	1290	1122	709	509	316	215	166	152	258	232	227	104	311	54	138	239	208	199	190	76	130	203	257	172	147	110	728	182	501	324	74									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2694	169	141	57	110	62	63	100	160	143	158	46	81	70	31	52	157	124	26	50	33	18	22	43	60	56	35	25	78	57	54	45	15	40	107	40	67	86	13									
6	Число погашенных избирательных бюллетеней	7522	292	304	74	265	170	168	134	560	835	703	315	173	95	123	96	185	234	247	76	126	18	60	88	142	115	55	39	142	130	149	113	68	40	505	158	272	210	43									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2694	169	141	57	110	62	63	100	160	143	158	46	81	70	31	52	157	124	26	50	33	18	22	43	60	56	35	25	78	57	54	45	15	40	107	40	67	86	13									
8	Число бюллетеней в стационарных ящиках для голосования	11843	459	595	179	295	308	219	246	1290	1122	709	509	316	215	166	152	258	232	227	104	311	54	138	239	208	199	190	76	130	203	257	172	147	110	727	182	501	324	74									
9	Число недействительных избирательных бюллетеней	140	6	6	1	1	3	2	3	16	20	8	4	0	0	1	0	4	4	6	1	2	0	0	1	7	3	1	0	3	2	3	1	0	1	15	1	9	3	2									
10	Число действительных избирательных бюллетеней	14397	622	730	235	404	367	280	343	1434	1245	859	551	397	285	196	204	411	352	247	153	342	72	160	281	261	252	224	101	205	258	308	216	162	149	819	221	559	407	85									
11	Число полученных открепительных  удостоверений	1780	150	120	55	50	31	60	30	100	53	100	20	50	50	70	30	40	31	50	30	60	15	40	30	70	40	30	20	30	30	20	20	30	10	50	30	45	60	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1780	150	120	55	50	31	60	30	100	53	100	20	50	50	70	30	40	31	50	30	60	15	40	30	70	40	30	20	30	30	20	20	30	10	50	30	45	60	30									
13	Число избирателей, проголосовавших по открепительным удостоверениям	315	9	13	11	8	5	8	5	31	36	18	9	6	9	4	7	9	11	8	5	2	3	2	6	5	3	7	2	4	7	5	3	2	8	23	6	8	4	3									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	20	0	0	0	0	1	0	0	8	1	2	2	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																	
19	Жириновский Владимир Вольфович	1167	33	39	10	20	26	17	29	125	131	113	81	42	25	17	19	39	33	25	7	20	4	10	16	25	15	13	3	16	17	24	1	6	3	75	10	45	23	10									
		8.03%	5.25%	5.30%	4.24%	4.94%	7.03%	6.03%	8.38%	8.62%	10.36%	13.03%	14.59%	10.58%	8.77%	8.63%	9.31%	9.40%	9.27%	9.88%	4.55%	5.81%	5.56%	6.25%	5.67%	9.33%	5.88%	5.78%	2.97%	7.69%	6.54%	7.72%	0.46%	3.70%	2.00%	8.99%	4.50%	7.92%	5.61%	11.49%									
20	Зюганов Геннадий Андреевич	3067	121	134	43	98	84	57	58	332	295	158	107	102	48	41	39	58	94	49	15	95	7	29	61	40	43	39	15	44	78	102	86	42	43	140	29	107	123	11									
		21.10%	19.27%	18.21%	18.22%	24.20%	22.70%	20.21%	16.76%	22.90%	23.32%	18.22%	19.28%	25.69%	16.84%	20.81%	19.12%	13.98%	26.40%	19.37%	9.74%	27.62%	9.72%	18.13%	21.63%	14.93%	16.86%	17.33%	14.85%	21.15%	30.00%	32.80%	39.63%	25.93%	28.67%	16.79%	13.06%	18.84%	30.00%	12.64%									
21	Миронов Сергей Михайлович	442	22	23	17	9	13	11	10	41	41	37	23	10	11	10	3	6	7	7	8	13	1	4	5	6	6	6	2	6	3	2	7	1	4	28	9	14	15	1									
		3.04%	3.50%	3.13%	7.20%	2.22%	3.51%	3.90%	2.89%	2.83%	3.24%	4.27%	4.14%	2.52%	3.86%	5.08%	1.47%	1.45%	1.97%	2.77%	5.19%	3.78%	1.39%	2.50%	1.77%	2.24%	2.35%	2.67%	1.98%	2.88%	1.15%	0.64%	3.23%	0.62%	2.67%	3.36%	4.05%	2.46%	3.66%	1.15%									
22	Прохоров Михаил Дмитриевич	466	10	19	3	15	9	6	4	72	56	40	32	17	6	3	3	17	15	10	3	14	4	2	6	3	12	6	2	5	2	0	9	7	0	24	5	18	7	0									
		3.21%	1.59%	2.58%	1.27%	3.70%	2.43%	2.13%	1.16%	4.97%	4.43%	4.61%	5.77%	4.28%	2.11%	1.52%	1.47%	4.10%	4.21%	3.95%	1.95%	4.07%	5.56%	1.25%	2.13%	1.12%	4.71%	2.67%	1.98%	2.40%	0.77%	0.00%	4.15%	4.32%	0.00%	2.88%	2.25%	3.17%	1.71%	0.00%									
23	Путин Владимир Владимирович	9255	436	515	162	262	235	189	242	864	722	511	308	226	195	125	140	291	203	156	120	200	56	115	193	187	176	160	79	134	158	180	113	106	99	552	168	375	239	63									
		63.67%	69.43%	69.97%	68.64%	64.69%	63.51%	67.02%	69.94%	59.59%	57.08%	58.94%	55.50%	56.93%	68.42%	63.45%	68.63%	70.12%	57.02%	61.66%	77.92%	58.14%	77.78%	71.88%	68.44%	69.78%	69.02%	71.11%	78.22%	64.42%	60.77%	57.88%	52.07%	65.43%	66.00%	66.19%	75.68%	66.02%	58.29%	72.41%									
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
