Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Сабинская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №2472	УИК №2473	УИК №2474	УИК №2475	УИК №2476	УИК №2477	УИК №2478	УИК №2479	УИК №2480	УИК №2481	УИК №2482	УИК №2483	УИК №2484	УИК №2485	УИК №2486	УИК №2487	УИК №2488	УИК №2489	УИК №2490	УИК №2491	УИК №2492	УИК №2493	УИК №2494	УИК №2495	УИК №2496	УИК №2497	УИК №2498	УИК №2499	УИК №2500	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511									
1	Число избирателей, включенных в список избирателей	24329	600	595	222	473	629	234	468	556	424	383	406	490	459	231	378	210	882	357	425	112	330	276	1118	1080	1169	1234	1229	814	162	736	612	377	232	647	1275	1107	1161	1413	188	635									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	24794	610	608	233	485	638	243	478	559	435	393	415	499	465	239	381	218	898	363	432	120	347	282	1140	1100	1187	1258	1249	832	170	742	621	383	237	660	1294	1130	1184	1426	192	648									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	21571	455	485	188	411	573	189	371	475	375	342	382	461	395	174	273	153	777	312	332	97	232	231	1062	1002	1062	1188	1164	776	134	536	572	327	198	534	1166	1000	1103	1302	146	616									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2336	143	108	33	57	50	43	96	79	47	41	24	23	61	51	102	57	101	44	88	13	96	45	29	55	81	21	27	33	25	196	38	47	34	105	55	49	23	61	42	13									
6	Число погашенных избирательных бюллетеней	887	12	15	12	17	15	11	11	5	13	10	9	15	9	14	6	8	20	7	12	10	19	6	49	43	44	49	58	23	11	10	11	9	5	21	73	81	58	63	4	19									
