Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Красногвардейская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660					
1	"Число избирателей, внесенных в списки избирателей"	31254	681	1198	1788	2615	1865	2043	1919	2271	1349	1549	1163	1483	328	2517	2779	1164	1473	1134	1211	724					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	30200	650	1150	1750	2500	1850	1850	1850	2250	1300	1500	1100	1450	300	2500	2650	1100	1400	1100	1250	700					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	18067	349	745	1071	1552	1088	1161	1080	1007	589	997	783	887	209	1232	1459	615	856	870	933	584					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2402	120	88	65	186	154	228	111	173	124	135	140	108	23	112	215	50	105	129	98	38					
6	Число погашенных избирательных бюллетеней	9731	181	317	614	762	608	461	659	1070	587	368	177	455	68	1156	976	435	439	101	219	78					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2402	120	88	65	186	154	228	111	173	124	135	140	108	23	112	215	50	105	129	98	38					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	18067	349	745	1071	1552	1088	1161	1080	1007	589	997	783	887	209	1232	1459	615	856	870	933	584					
9	Число недействительных избирательных бюллетеней	150	4	5	6	10	6	13	7	11	9	16	4	7	0	20	21	5	0	0	6	0					
10	Число действительных избирательных бюллетеней	20319	465	828	1130	1728	1236	1376	1184	1169	704	1116	919	988	232	1324	1653	660	961	999	1025	622					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	277	10	10	13	19	20	20	20	7	10	20	10	10	0	10	25	10	10	3	30	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	213	2	3	13	15	20	15	12	7	7	12	9	9	0	6	25	2	3	3	30	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	102	3	3	2	9	12	4	8	5	6	7	8	9	4	1	2	1	5	3	7	3					
14	Число погашенных неиспользованных открепительных удостоверений	64	8	7	0	4	0	5	8	0	3	8	1	1	0	4	0	8	7	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	1.Политическая партия «Аграрная партия России»	360	1	10	7	19	9	8	15	15	8	14	7	40	5	97	31	13	16	29	14	2					
		1.76%	0.21%	1.20%	0.62%	1.09%	0.72%	0.58%	1.26%	1.27%	1.12%	1.24%	0.76%	4.02%	2.16%	7.22%	1.85%	1.95%	1.66%	2.90%	1.36%	0.32%					
19	2.Всероссийская политическая партия «Гражданская Сила»	34	0	2	1	1	5	5	0	0	0	4	5	0	0	5	1	2	0	1	1	1					
		0.17%	0.00%	0.24%	0.09%	0.06%	0.40%	0.36%	0.00%	0.00%	0.00%	0.35%	0.54%	0.00%	0.00%	0.37%	0.06%	0.30%	0.00%	0.10%	0.10%	0.16%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	0	2	0	0	0	2	2	0	2	0	0	1	0	0	1	0	1	0					
		0.05%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.17%	0.28%	0.00%	0.22%	0.00%	0.00%	0.07%	0.00%	0.00%	0.10%	0.00%	0.10%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1758	29	83	119	155	138	80	114	131	48	57	38	80	32	79	187	83	58	95	116	36					
		8.59%	6.18%	9.96%	10.48%	8.92%	11.11%	5.76%	9.57%	11.10%	6.73%	5.04%	4.12%	8.04%	13.79%	5.88%	11.17%	12.48%	6.04%	9.51%	11.25%	5.79%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	44	0	1	4	6	7	5	1	4	2	1	2	0	0	3	4	1	0	0	3	0					
		0.21%	0.00%	0.12%	0.35%	0.35%	0.56%	0.36%	0.08%	0.34%	0.28%	0.09%	0.22%	0.00%	0.00%	0.22%	0.24%	0.15%	0.00%	0.00%	0.29%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	22	0	0	1	3	0	0	4	0	0	1	1	0	0	3	3	3	1	0	1	1					
		0.11%	0.00%	0.00%	0.09%	0.17%	0.00%	0.00%	0.34%	0.00%	0.00%	0.09%	0.11%	0.00%	0.00%	0.22%	0.18%	0.45%	0.10%	0.00%	0.10%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	939	31	41	50	74	70	50	65	40	27	51	46	73	13	62	56	31	48	56	29	26					
		4.59%	6.61%	4.92%	4.40%	4.26%	5.64%	3.60%	5.46%	3.39%	3.79%	4.51%	4.98%	7.34%	5.60%	4.61%	3.35%	4.66%	4.99%	5.61%	2.81%	4.18%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3484	55	114	208	232	222	191	190	161	101	105	120	332	33	380	392	111	238	121	140	38					
		17.02%	11.73%	13.69%	18.31%	13.35%	17.87%	13.75%	15.95%	13.64%	14.17%	9.28%	13.00%	33.37%	14.22%	28.27%	23.42%	16.69%	24.77%	12.11%	13.58%	6.11%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	120	0	8	5	9	17	10	10	4	3	11	4	14	1	11	4	0	4	1	3	1					
		0.59%	0.00%	0.96%	0.44%	0.52%	1.37%	0.72%	0.84%	0.34%	0.42%	0.97%	0.43%	1.41%	0.43%	0.82%	0.24%	0.00%	0.42%	0.10%	0.29%	0.16%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13485	347	567	735	1222	766	1018	777	805	513	870	693	448	148	677	971	415	590	691	716	516					
		65.88%	73.99%	68.07%	64.70%	70.31%	61.67%	73.29%	65.24%	68.22%	71.95%	76.86%	75.08%	45.03%	63.79%	50.37%	58.00%	62.41%	61.39%	69.17%	69.45%	82.96%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	62	2	2	0	5	2	9	8	7	0	2	1	1	0	6	4	1	5	5	1	1					
		0.30%	0.43%	0.24%	0.00%	0.29%	0.16%	0.65%	0.67%	0.59%	0.00%	0.18%	0.11%	0.10%	0.00%	0.45%	0.24%	0.15%	0.52%	0.50%	0.10%	0.16%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
