Выборы Президента Российской Федерации																																															
Дата голосования: 18.03.2018																																															
																																															
Наименование Избирательной комиссии:    Басманный район																																															
																																															
Сводная таблица итогов голосования																																															
																																															
	Число участковых избирательных комиссий	36																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	36																																													
																																															
		Сумма	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №3601	УИК №3602	УИК №3604	УИК №3606	УИК №3607	УИК №3608	УИК №3609	УИК №4001									
1	"Число избирателей, включенных в список избирателей"	65278	1801	2152	2159	2264	2314	1497	2600	1230	2540	2596	1498	2441	2380	2374	1737	2431	2985	1402	1557	2778	2572	2314	2760	2761	2452	2575	2792	2298	647	146	175	127	107	128	103	585									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	50350	1600	1500	1500	1550	2000	1000	2000	1000	2000	2000	1000	2000	1650	2000	1500	1650	2000	1000	1050	2000	2000	1600	2000	2000	2000	2000	2000	1650	1000	200	200	500	200	200	200	600									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	35542	1029	1182	1145	1282	1214	713	1316	676	1269	1345	808	1212	1274	1255	998	1474	1626	810	839	1580	1337	1325	1276	1483	1513	1330	1527	1331	366	35	162	123	86	43	100	458									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1736	24	32	33	49	65	21	45	29	51	55	35	43	42	80	37	55	61	33	32	41	76	65	38	49	28	49	43	58	268	103	6	3	0	84	3	0									
6	Число погашенных избирательных бюллетеней	13072	547	286	322	219	721	266	639	295	680	600	157	745	334	665	465	121	313	157	179	379	587	210	686	468	459	621	430	261	366	62	32	374	114	73	97	142									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1736	24	32	33	49	65	21	45	29	51	55	35	43	42	80	37	55	61	33	32	41	76	65	38	49	28	49	43	58	268	103	6	3	0	84	3	0									
8	Число бюллетеней в стационарных ящиках для голосования	35490	1022	1180	1142	1279	1211	711	1310	676	1268	1341	807	1212	1273	1255	997	1471	1623	810	837	1580	1333	1324	1275	1482	1513	1329	1526	1331	365	35	162	123	86	43	100	458									
9	Число недействительных избирательных бюллетеней	542	14	23	28	16	18	9	40	14	21	21	16	14	12	12	15	29	22	11	8	21	22	23	16	21	16	26	18	16	6	0	4	2	1	1	2	4									
10	Число действительных избирательных бюллетеней	36684	1032	1189	1147	1312	1258	723	1315	691	1298	1375	826	1241	1303	1323	1019	1497	1662	832	861	1600	1387	1366	1297	1510	1525	1352	1551	1373	627	138	164	124	85	126	101	454									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
13	Бабурин Сергей Николаевич	447	16	18	17	17	17	8	16	9	21	16	9	10	13	25	15	12	16	6	5	21	20	12	10	19	25	15	20	17	4	2	3	1	2	2	2	6									
		1.20%	1.53%	1.49%	1.45%	1.28%	1.33%	1.09%	1.18%	1.28%	1.59%	1.15%	1.07%	0.80%	0.99%	1.87%	1.45%	0.79%	0.95%	0.71%	0.58%	1.30%	1.42%	0.86%	0.76%	1.24%	1.62%	1.09%	1.27%	1.22%	0.63%	1.45%	1.79%	0.79%	2.33%	1.57%	1.94%	1.31%									
14	Грудинин Павел Николаевич	4936	175	167	148	159	132	87	158	109	174	182	124	155	188	162	135	215	211	99	114	193	170	201	165	215	231	178	246	205	79	26	13	14	10	18	11	67									
		13.26%	16.73%	13.78%	12.60%	11.97%	10.34%	11.89%	11.66%	15.46%	13.19%	13.04%	14.73%	12.35%	14.30%	12.13%	13.06%	14.09%	12.53%	11.74%	13.12%	11.91%	12.07%	14.47%	12.57%	14.04%	14.99%	12.92%	15.68%	14.76%	12.48%	18.84%	7.74%	11.11%	11.63%	14.17%	10.68%	14.63%									
15	Жириновский Владимир Вольфович	1584	38	59	31	49	42	26	53	23	47	36	38	74	80	52	40	57	73	41	39	99	64	46	54	56	81	64	52	64	42	4	6	5	6	7	4	32									
		4.26%	3.63%	4.87%	2.64%	3.69%	3.29%	3.55%	3.91%	3.26%	3.56%	2.58%	4.51%	5.90%	6.08%	3.90%	3.87%	3.74%	4.33%	4.86%	4.49%	6.11%	4.54%	3.31%	4.11%	3.66%	5.26%	4.64%	3.31%	4.61%	6.64%	2.90%	3.57%	3.97%	6.98%	5.51%	3.88%	6.99%									
16	Путин Владимир Владимирович	24424	649	741	725	871	798	457	852	428	812	911	525	812	807	900	702	1071	1091	582	564	1080	967	930	903	1032	955	930	1039	967	478	98	126	92	57	91	73	308									
		65.61%	62.05%	61.14%	61.70%	65.59%	62.54%	62.43%	62.88%	60.71%	61.56%	65.26%	62.35%	64.70%	61.37%	67.42%	67.89%	70.18%	64.79%	69.04%	64.90%	66.63%	68.63%	66.95%	68.77%	67.41%	61.97%	67.49%	66.22%	69.62%	75.51%	71.01%	75.00%	73.02%	66.28%	71.65%	70.87%	67.25%									
17	Собчак Ксения Анатольевна	2474	82	94	129	109	135	67	119	60	106	110	66	80	96	84	56	68	133	52	63	81	84	79	74	81	88	69	89	54	8	4	10	6	3	5	3	27									
		6.65%	7.84%	7.76%	10.98%	8.21%	10.58%	9.15%	8.78%	8.51%	8.04%	7.88%	7.84%	6.37%	7.30%	6.29%	5.42%	4.46%	7.90%	6.17%	7.25%	4.99%	5.96%	5.69%	5.64%	5.29%	5.71%	5.01%	5.67%	3.89%	1.26%	2.90%	5.95%	4.76%	3.49%	3.94%	2.91%	5.90%									
18	Сурайкин Максим Александрович	288	6	15	7	12	12	8	6	3	15	7	6	8	12	12	6	12	19	7	8	13	6	13	9	11	11	10	9	9	5	1	1	1	1	1	3	3									
