Выборы Президента Российской Федерации																																													
Дата голосования: 02.03.2008																																													
																																													
Наименование Избирательной комиссии:    Басманный район																																													
																																													
Сводная таблица результатов выборов																																													
																																													
	Число участковых избирательных комиссий	38																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	38																																											
																																													
		Сумма	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №4001					
1	"Число избирателей, включенных в списки избирателей"	65130	1481	1991	2054	1851	2368	1581	2509	1242	2814	2380	2150	2478	2147	2509	2039	2672	2653	2264	1549	2828	2662	1800	2205	2782	2386	2437	2680	2192	497	152	431	266	150	128	26	142	127	507					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	60650	1400	1800	2000	1500	2000	1500	2000	1100	2500	2000	1900	2300	2000	2500	2000	2500	2500	2300	1350	2500	2500	1700	2000	2500	2000	2200	2500	2000	600	200	600	300	200	300	100	150	150	1000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	51265	1349	1579	1653	1446	1734	1179	1901	1051	2225	1907	1650	2055	1972	2197	1773	1656	2019	1997	1306	2141	1310	1618	1681	2204	1935	1896	2192	1762	288	55	261	222	150	118	26	142	108	507					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1453	15	23	28	27	9	18	22	29	56	45	30	44	26	37	48	64	39	29	14	34	38	23	17	30	33	57	28	61	209	91	170	30	0	10	0	0	19	0					
6	Число погашенных избирательных бюллетеней	7932	36	198	319	27	257	303	77	20	219	48	220	201	2	266	179	780	442	274	30	325	1152	59	302	266	32	247	280	177	103	54	169	48	50	172	74	8	23	493					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1453	15	23	28	27	9	18	22	29	56	45	30	44	26	37	48	64	39	29	14	34	38	23	17	30	33	57	28	61	209	91	170	30	0	10	0	0	19	0					
8	Число бюллетеней в стационарных ящиках для голосования	50920	1334	1579	1648	1433	1725	1167	1877	1051	2169	1907	1650	2055	1965	2195	1765	1656	2019	1997	1299	2133	1299	1618	1681	2069	1902	1896	2192	1762	288	55	261	222	150	118	26	142	108	507					
9	Число недействительных избирательных бюллетеней	764	5	7	43	33	37	29	20	32	63	33	40	0	32	5	9	50	38	3	17	36	47	39	7	6	48	36	16	11	6	3	0	7	0	1	0	0	2	3					
10	Число действительных избирательных бюллетеней	51609	1344	1595	1633	1427	1697	1156	1879	1048	2162	1919	1640	2099	1959	2227	1804	1670	2020	2023	1296	2131	1290	1602	1691	2093	1887	1917	2204	1812	491	143	431	245	150	127	26	142	125	504					
11	Число полученных открепительных  удостоверений	1855	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	70	50	460	50	50	50	50	50	75	50	50	50	50	0	0	0	0	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1453	22	15	42	45	45	32	24	18	45	32	25	29	50	31	24	57	50	460	22	37	44	25	27	71	45	50	44	42	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2119	48	52	48	45	40	35	33	48	37	96	76	40	59	30	33	54	95	50	102	50	31	119	30	101	41	41	23	26	93	20	125	8	21	5	3	19	5	337					
14	Число неиспользованных открепительных удостоверений	402	28	35	8	5	5	18	26	32	5	18	25	21	0	19	26	13	0	0	28	13	6	25	23	4	5	0	6	8	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	491	7	0	2	39	0	4	0	0	0	1	1	1	0	0	1	1	3	426	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																													
18	Богданов Андрей Владимирович	881	2	16	38	34	54	29	45	24	53	42	25	15	20	25	3	37	37	20	22	48	36	34	21	36	48	33	24	21	3	1	7	10	5	0	1	4	2	6					
		1.68%	0.15%	0.99%	2.27%	2.33%	3.11%	2.45%	2.37%	2.22%	2.38%	2.15%	1.49%	0.71%	1.00%	1.12%	0.17%	2.15%	1.80%	0.99%	1.68%	2.22%	2.69%	2.07%	1.24%	1.72%	2.48%	1.69%	1.08%	1.15%	0.60%	0.68%	1.62%	3.97%	3.33%	0.00%	3.85%	2.82%	1.57%	1.18%					
19	Жириновский Владимир Вольфович	2894	54	96	82	85	88	57	110	45	145	109	102	51	82	37	82	112	115	138	69	130	102	108	115	102	102	105	129	81	55	11	55	25	16	26	0	14	14	45					
		5.53%	4.00%	5.99%	4.89%	5.82%	5.07%	4.81%	5.79%	4.17%	6.52%	5.58%	6.07%	2.43%	4.12%	1.66%	4.52%	6.51%	5.59%	6.81%	5.26%	5.99%	7.63%	6.58%	6.77%	4.86%	5.27%	5.38%	5.81%	4.44%	11.07%	7.53%	12.76%	9.92%	10.67%	20.31%	0.00%	9.86%	11.02%	8.88%					
20	Зюганов Геннадий Андреевич	6974	161	303	205	190	265	122	263	98	329	194	268	207	172	361	142	314	215	273	115	291	333	138	143	231	291	234	386	283	136	25	84	51	10	31	8	13	30	59					
		13.32%	11.93%	18.91%	12.23%	13.01%	15.28%	10.30%	13.85%	9.07%	14.79%	9.94%	15.95%	9.86%	8.64%	16.17%	7.83%	18.26%	10.45%	13.47%	8.76%	13.43%	24.91%	8.41%	8.42%	11.01%	15.04%	11.98%	17.39%	15.52%	27.36%	17.12%	19.49%	20.24%	6.67%	24.22%	30.77%	9.15%	23.62%	11.64%					
21	Медведев Дмитрий Анатольевич	40860	1127	1180	1308	1118	1290	948	1461	881	1635	1574	1245	1826	1685	1804	1577	1207	1653	1592	1090	1662	819	1322	1412	1724	1446	1545	1665	1427	297	106	285	159	119	70	17	111	79	394					
		78.02%	83.54%	73.66%	78.04%	76.58%	74.39%	80.00%	76.94%	81.57%	73.48%	80.64%	74.11%	86.99%	84.63%	80.82%	86.98%	70.17%	80.32%	78.58%	83.02%	76.70%	61.26%	80.56%	83.16%	82.13%	74.73%	79.11%	75.00%	78.28%	59.76%	72.60%	66.13%	63.10%	79.33%	54.69%	65.38%	78.17%	62.20%	77.71%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
