Выборы Президента Российской Федерации																																			
Дата голосования: 18.03.2018																																			
																																			
Наименование Избирательной комиссии:    Федоровская																																			
																																			
Сводная таблица итогов голосования																																			
																																			
	Число участковых избирательных комиссий	24																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	24																																	
																																			
		Сумма	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711									
1	"Число избирателей, включенных в список избирателей"	14909	1203	1078	1323	341	1301	313	508	307	258	393	529	578	467	212	524	602	545	261	656	622	459	317	979	1133									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15854	1240	1100	1383	370	1402	334	572	321	265	406	542	578	492	214	563	626	640	279	688	702	487	337	1088	1225									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	9334	689	675	636	224	804	180	392	212	179	235	318	365	238	142	313	469	399	165	347	485	299	234	513	821									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1055	76	34	27	18	39	20	46	14	27	51	75	45	33	31	63	33	65	29	67	44	49	22	89	58									
6	Число погашенных избирательных бюллетеней	5465	475	391	720	128	559	134	134	95	59	120	149	168	221	41	187	124	176	85	274	173	139	81	486	346									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1055	76	34	27	18	39	20	46	14	27	51	75	45	33	31	63	33	65	29	67	44	49	22	89	58									
8	Число бюллетеней в стационарных ящиках для голосования	9334	689	675	636	224	804	180	392	212	179	235	318	365	238	142	313	469	399	165	347	485	299	234	513	821									
9	Число недействительных избирательных бюллетеней	103	14	0	23	1	8	2	1	0	1	6	0	8	1	0	0	6	2	4	1	3	1	0	15	6									
10	Число действительных избирательных бюллетеней	10286	751	709	640	241	835	198	437	226	205	280	393	402	270	173	376	496	462	190	413	526	347	256	587	873									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																			
13	Бабурин Сергей Николаевич	53	3	4	2	3	6	0	0	3	0	3	1	1	2	0	0	3	0	1	2	2	1	1	2	13									
		0.51%	0.39%	0.56%	0.30%	1.24%	0.71%	0.00%	0.00%	1.33%	0.00%	1.05%	0.25%	0.24%	0.74%	0.00%	0.00%	0.60%	0.00%	0.52%	0.48%	0.38%	0.29%	0.39%	0.33%	1.48%									
14	Грудинин Павел Николаевич	1513	128	139	147	43	207	28	50	27	25	21	65	75	46	38	46	42	57	18	46	40	56	5	75	89									
		14.56%	16.73%	19.61%	22.17%	17.77%	24.56%	14.00%	11.42%	11.95%	12.14%	7.34%	16.54%	18.29%	16.97%	21.97%	12.23%	8.37%	12.28%	9.28%	11.11%	7.56%	16.09%	1.95%	12.46%	10.13%									
15	Жириновский Владимир Вольфович	666	80	52	75	21	78	15	20	20	12	37	26	1	14	9	5	25	6	3	28	21	34	2	31	51									
		6.41%	10.46%	7.33%	11.31%	8.68%	9.25%	7.50%	4.57%	8.85%	5.83%	12.94%	6.62%	0.24%	5.17%	5.20%	1.33%	4.98%	1.29%	1.55%	6.76%	3.97%	9.77%	0.78%	5.15%	5.80%									
16	Путин Владимир Владимирович	7886	527	499	407	167	518	147	367	170	166	216	296	324	202	123	321	424	399	162	331	460	252	248	469	691									
		75.91%	68.89%	70.38%	61.39%	69.01%	61.45%	73.50%	83.79%	75.22%	80.58%	75.52%	75.32%	79.02%	74.54%	71.10%	85.37%	84.46%	85.99%	83.51%	79.95%	86.96%	72.41%	96.88%	77.91%	78.61%									
17	Собчак Ксения Анатольевна	50	7	6	1	1	9	1	0	4	1	0	0	0	3	0	0	0	0	0	2	0	1	0	8	6									
		0.48%	0.92%	0.85%	0.15%	0.41%	1.07%	0.50%	0.00%	1.77%	0.49%	0.00%	0.00%	0.00%	1.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.29%	0.00%	1.33%	0.68%									
18	Сурайкин Максим Александрович	53	3	4	3	5	7	2	0	0	1	3	3	0	3	3	2	2	0	0	1	3	1	0	1	6									
		0.51%	0.39%	0.56%	0.45%	2.07%	0.83%	1.00%	0.00%	0.00%	0.49%	1.05%	0.76%	0.00%	1.11%	1.73%	0.53%	0.40%	0.00%	0.00%	0.24%	0.57%	0.29%	0.00%	0.17%	0.68%									
19	Титов Борис Юрьевич	28	1	3	1	0	7	0	0	1	0	0	2	1	0	0	0	0	0	3	3	0	2	0	1	3									
		0.27%	0.13%	0.42%	0.15%	0.00%	0.83%	0.00%	0.00%	0.44%	0.00%	0.00%	0.51%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	1.55%	0.72%	0.00%	0.57%	0.00%	0.17%	0.34%									
20	Явлинский Григорий Алексеевич	37	2	2	4	1	3	5	0	1	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	14									
		0.36%	0.26%	0.28%	0.60%	0.41%	0.36%	2.50%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	1.55%	0.00%	0.00%	0.00%	0.00%	0.00%	1.59%									
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
