Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Нюрбинская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №806					
1	"Число избирателей, внесенных в список избирателей"	17620	849	688	844	739	968	692	704	629	575	487	1797	116	220	313	633	26	430	614	219	165	528	479	326	50	363	106	695	362	312	327	1193	400	771					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15927	688	596	760	605	782	585	566	520	456	381	1433	90	218	305	627	20	375	528	214	158	527	477	310	58	339	116	590	491	323	360	1176	418	835					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	10355	364	294	427	352	384	351	356	349	291	247	1022	64	157	212	424	19	325	335	179	119	291	374	219	32	252	80	423	311	208	247	681	262	704					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	931	50	52	69	26	23	33	21	37	14	21	87	4	13	19	38	0	26	37	19	10	46	44	13	1	16	0	20	51	29	11	70	31	0					
6	Число погашенных избирательных бюллетеней	4634	274	250	264	227	375	201	189	134	151	113	324	22	48	74	165	1	24	156	16	29	190	59	78	25	71	36	147	129	86	102	418	125	131					
7	Число избирательных бюллетеней в переносных ящиках для голосования	938	50	52	69	26	23	33	21	37	14	21	87	4	13	19	38	0	26	37	19	10	46	44	13	1	16	0	20	51	29	11	77	31	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10355	364	294	427	352	384	351	356	349	291	247	1022	64	157	212	424	19	325	335	179	119	291	374	219	32	252	80	423	311	208	247	681	262	704					
9	Число недействительных избирательных бюллетеней	96	4	1	4	4	6	1	1	4	6	0	9	0	2	0	5	0	0	3	1	1	2	0	1	0	4	0	0	4	0	2	3	4	24					
10	Число действительных избирательных бюллетеней	11197	410	345	492	374	401	383	376	382	299	268	1100	68	168	231	457	19	351	369	197	128	335	418	231	33	264	80	443	358	237	256	755	289	680					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	374	12	12	12	7	7	15	10	7	10	10	24	2	5	8	15	1	12	10	18	4	22	10	15	4	16	14	10	20	9	14	25	14	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	350	9	11	12	7	7	15	9	7	10	10	24	0	4	8	15	1	12	10	18	4	22	10	14	4	16	14	10	20	5	14	16	12	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	124	6	4	2	3	6	4	10	12	0	0	19	2	0	1	3	0	2	2	1	1	0	0	2	0	3	0	6	2	1	3	5	3	21					
14	Число погашенных неиспользованных открепительных удостоверений	24	3	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	9	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	25	3	1	1	1	0	2	4	0	1	0	0	0	0	2	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	2	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3011	126	117	118	74	104	82	91	90	72	75	322	13	49	72	90	3	85	88	68	35	165	67	72	16	85	16	125	103	85	57	231	105	110					
		26.66%	30.43%	33.82%	23.79%	19.58%	25.55%	21.35%	24.14%	23.32%	23.61%	27.99%	29.04%	19.12%	28.82%	31.17%	19.48%	15.79%	24.22%	23.66%	34.34%	27.13%	48.96%	16.03%	31.03%	48.48%	31.72%	20.00%	28.22%	28.45%	35.86%	22.09%	30.47%	35.84%	15.63%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	261	10	3	7	3	4	7	4	5	15	7	12	2	4	3	8	0	3	3	3	3	2	7	3	0	7	0	3	5	4	1	16	5	102					
		2.31%	2.42%	0.87%	1.41%	0.79%	0.98%	1.82%	1.06%	1.30%	4.92%	2.61%	1.08%	2.94%	2.35%	1.30%	1.73%	0.00%	0.85%	0.81%	1.52%	2.33%	0.59%	1.67%	1.29%	0.00%	2.61%	0.00%	0.68%	1.38%	1.69%	0.39%	2.11%	1.71%	14.49%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	45	3	3	8	3	2	2	1	0	4	0	2	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	2	0	1	0	1	0	9					
		0.40%	0.72%	0.87%	1.61%	0.79%	0.49%	0.52%	0.27%	0.00%	1.31%	0.00%	0.18%	0.00%	0.00%	0.43%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.24%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.42%	0.00%	0.13%	0.00%	1.28%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1181	33	42	36	43	51	48	33	67	27	33	77	9	11	12	42	2	28	54	17	21	22	26	32	12	20	2	30	25	22	46	112	48	98					
		10.46%	7.97%	12.14%	7.26%	11.38%	12.53%	12.50%	8.75%	17.36%	8.85%	12.31%	6.94%	13.24%	6.47%	5.19%	9.09%	10.53%	7.98%	14.52%	8.59%	16.28%	6.53%	6.22%	13.79%	36.36%	7.46%	2.50%	6.77%	6.91%	9.28%	17.83%	14.78%	16.38%	13.92%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	56	4	0	1	3	5	3	1	2	8	2	3	1	0	2	1	0	1	2	1	0	0	3	1	0	2	0	2	0	0	0	3	0	5					
		0.50%	0.97%	0.00%	0.20%	0.79%	1.23%	0.78%	0.27%	0.52%	2.62%	0.75%	0.27%	1.47%	0.00%	0.87%	0.22%	0.00%	0.28%	0.54%	0.51%	0.00%	0.00%	0.72%	0.43%	0.00%	0.75%	0.00%	0.45%	0.00%	0.00%	0.00%	0.40%	0.00%	0.71%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6612	233	179	322	246	233	240	245	217	172	150	682	43	104	141	314	14	232	222	107	68	143	313	123	5	150	62	280	224	123	152	390	130	353					
		58.55%	56.28%	51.73%	64.92%	65.08%	57.25%	62.50%	64.99%	56.22%	56.39%	55.97%	61.50%	63.24%	61.18%	61.04%	67.97%	73.68%	66.10%	59.68%	54.04%	52.71%	42.43%	74.88%	53.02%	15.15%	55.97%	77.50%	63.21%	61.88%	51.90%	58.91%	51.45%	44.37%	50.14%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	31	1	1	0	2	2	1	1	1	1	1	2	0	0	0	1	0	2	0	1	1	2	1	0	0	0	0	1	1	2	0	2	1	3					
		0.27%	0.24%	0.29%	0.00%	0.53%	0.49%	0.26%	0.27%	0.26%	0.33%	0.37%	0.18%	0.00%	0.00%	0.00%	0.22%	0.00%	0.57%	0.00%	0.51%	0.78%	0.59%	0.24%	0.00%	0.00%	0.00%	0.00%	0.23%	0.28%	0.84%	0.00%	0.26%	0.34%	0.43%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
