Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Нюрбинская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453					
1	"Число избирателей, внесенных в списки избирателей"	16485	847	637	787	404	766	1047	607	593	538	484	1547	110	213	274	574	24	386	616	203	163	442	502	301	52	412	117	570	468	297	331	1034	438	701					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14570	700	550	600	350	600	800	500	450	450	350	1225	115	200	250	600	25	400	550	210	165	500	450	300	55	360	115	550	450	300	300	1000	400	700					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	11326	452	370	448	254	427	612	397	416	350	273	1005	81	172	205	448	23	330	429	169	135	403	385	248	40	330	86	438	346	241	259	777	307	470					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	959	56	43	23	26	26	40	18	23	19	9	41	0	19	16	42	1	25	46	34	6	39	48	16	3	13	0	25	48	25	22	68	28	111					
6	Число погашенных избирательных бюллетеней	2277	191	137	129	70	147	148	85	11	81	68	179	34	9	29	110	1	45	75	7	24	58	17	36	12	17	29	87	56	34	19	148	65	119					
7	Число избирательных бюллетеней в переносных ящиках для голосования	966	56	43	23	26	26	40	18	23	19	9	41	0	19	16	42	1	25	46	34	6	39	48	16	3	13	0	25	48	25	22	75	28	111					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11303	452	370	448	254	427	612	397	393	350	273	1005	81	172	205	448	23	330	429	169	135	403	385	248	40	330	86	438	346	241	259	777	307	470					
9	Число недействительных избирательных бюллетеней	119	10	2	2	4	5	3	1	6	5	1	6	0	1	1	10	1	2	7	0	0	3	2	1	0	7	0	5	5	2	0	8	6	13					
10	Число действительных избирательных бюллетеней	12150	498	411	469	276	448	649	414	410	364	281	1040	81	190	220	480	23	353	468	203	141	439	431	263	43	336	86	458	389	264	281	844	329	568					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	346	19	14	16	6	15	21	13	12	11	10	30	4	7	6	14	2	8	13	8	3	12	10	6	2	10	5	13	10	9	6	23	8	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	176	9	2	4	0	1	21	6	5	6	2	23	2	4	3	6	0	8	6	7	0	9	3	2	0	8	0	8	5	5	0	21	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	231	4	3	0	0	4	4	4	7	3	1	4	1	1	3	0	0	2	1	1	0	0	2	0	0	2	1	3	1	4	1	0	0	174					
14	Число погашенных неиспользованных открепительных удостоверений	170	10	12	12	6	14	0	7	7	5	8	7	2	3	3	8	2	0	7	1	3	3	7	4	2	2	5	5	5	4	6	2	8	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	1.Политическая партия «Аграрная партия России»	289	10	10	3	9	7	7	14	4	5	6	24	1	6	4	22	0	26	13	6	1	11	3	4	0	6	1	2	20	2	1	18	27	16					
		2.36%	1.97%	2.42%	0.64%	3.21%	1.55%	1.07%	3.37%	0.96%	1.36%	2.13%	2.29%	1.23%	3.14%	1.81%	4.49%	0.00%	7.32%	2.74%	2.96%	0.71%	2.49%	0.69%	1.52%	0.00%	1.75%	1.16%	0.43%	5.08%	0.75%	0.36%	2.11%	8.06%	2.75%					
19	2.Всероссийская политическая партия «Гражданская Сила»	21	0	2	0	0	4	0	0	0	0	2	2	0	0	2	0	0	0	1	0	0	2	2	0	0	1	0	0	0	0	0	2	1	0					
		0.17%	0.00%	0.48%	0.00%	0.00%	0.88%	0.00%	0.00%	0.00%	0.00%	0.71%	0.19%	0.00%	0.00%	0.90%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.45%	0.46%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.30%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	0	2	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1					
