Выборы Президента Российской Федерации																																																													
Дата голосования: 18.03.2018																																																													
																																																													
"Наименование Избирательной комиссии:    Пенза, Железнодорожная"																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																											
																																																													
		Сумма	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №728									
1	"Число избирателей, включенных в список избирателей"	87918	1793	836	1014	1809	1948	1885	2111	2087	2011	1759	1571	2023	1059	1189	1373	1882	1601	1848	1941	1488	1581	1888	2017	2301	1965	2562	1818	2099	2302	1483	2024	1828	1220	1079	1284	1159	1448	1222	1747	1642	2354	2138	1895	2346	2378	1193	1454	1932	1682	2649									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	80700	1700	800	1000	1700	1800	1800	2000	1900	1900	1700	1400	1600	1000	1100	1100	1800	1500	1700	1900	1400	1500	1800	1900	2100	1800	2400	1600	2000	2100	1400	1900	1700	1100	1000	1200	1100	1400	1100	1700	1600	2000	2000	1600	1900	2200	1100	1200	1700	1500	2300									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	51304	1237	457	826	1168	1478	1269	1282	1202	1192	1034	1036	1237	649	699	704	1126	1047	1079	926	667	848	988	1037	1375	1273	1309	1041	1218	1258	872	1072	893	614	565	801	608	781	651	1113	1051	1422	1385	1232	1564	1375	508	925	1084	935	1191									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	6727	141	57	63	199	198	240	75	82	79	59	130	179	178	201	247	201	88	99	416	468	90	99	104	80	156	105	50	181	64	82	34	97	222	231	285	85	155	220	39	92	107	58	69	52	28	106	45	67	58	266									
6	Число погашенных избирательных бюллетеней	22668	322	286	111	333	124	291	643	616	629	607	234	184	173	200	149	473	365	522	558	265	562	713	759	645	371	986	509	601	778	446	794	710	264	204	114	407	464	229	548	457	471	556	299	284	797	486	230	549	507	843									
