Выборы Президента Российской Федерации																																																							
Дата голосования: 04.03.2012																																																							
																																																							
Наименование Избирательной комиссии:    Пенза, Железнодорожная																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	44																																																					
																																																							
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44									
1	Число избирателей, включенных в список избирателей	88398	2155	1362	1335	2348	2240	2473	2318	2212	1923	2049	1735	2185	1705	1387	2061	1992	2106	1662	2569	2547	2683	2658	2529	2097	2445	2427	2148	1414	1219	1496	2028	1596	1458	1380	1376	1458	2884	1424	1653	1638	2139	2132	3044	2708									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	78650	1920	1230	1150	2140	2000	2250	2090	2000	1770	1850	1450	1620	1450	1350	1820	1810	1900	1480	2350	2270	2420	2350	2290	1810	2220	2090	1940	1230	1100	1330	1850	1440	1300	1220	1230	1320	2600	1310	1470	1470	1920	1900	2600	2340									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	49833	1065	675	744	1474	1424	1528	1470	1332	1194	1241	1132	1208	924	787	1148	1108	1102	772	1481	1549	1530	1520	1283	1145	1410	1273	1011	764	673	898	1172	704	642	712	714	711	1674	822	838	912	1392	1414	1792	1469									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3490	95	30	69	83	74	99	42	49	40	55	79	161	59	185	82	66	125	196	75	25	48	108	126	63	37	135	134	97	71	112	46	70	189	40	85	37	40	21	52	34	43	50	70	93									
6	Число погашенных избирательных бюллетеней	25329	760	525	337	583	502	623	578	619	536	554	239	251	467	378	590	636	673	512	794	696	842	722	881	602	773	682	795	369	356	320	632	666	469	468	431	572	886	467	580	524	485	436	738	780									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3490	95	30	69	83	74	99	42	49	40	55	79	161	59	185	82	66	125	196	75	25	48	108	126	63	37	135	134	97	71	112	46	70	189	40	85	37	40	21	52	34	43	50	70	93									
8	Число бюллетеней в стационарных ящиках для голосования	49813	1065	675	744	1474	1422	1528	1470	1331	1194	1239	1132	1207	922	787	1148	1108	1102	771	1481	1548	1530	1520	1283	1145	1410	1271	1011	763	673	898	1172	702	642	712	714	711	1672	822	838	911	1392	1414	1792	1467									
9	Число недействительных избирательных бюллетеней	634	18	13	12	22	26	11	19	13	16	19	11	15	14	5	10	20	5	8	15	18	21	17	28	13	12	17	17	12	10	10	10	14	9	11	10	9	16	7	4	13	23	17	26	18									
10	Число действительных избирательных бюллетеней	52669	1142	692	801	1535	1470	1616	1493	1367	1218	1275	1200	1353	967	967	1220	1154	1222	959	1541	1555	1557	1611	1381	1195	1435	1389	1128	848	734	1000	1208	758	822	741	789	739	1696	836	886	932	1412	1447	1836	1542									
11	Число полученных открепительных  удостоверений	1598	27	25	25	45	39	62	44	45	46	37	30	30	38	30	40	25	25	25	48	44	32	49	29	30	37	30	25	25	47	25	39	25	25	25	25	30	64	35	30	37	52	47	75	30									
