Выборы Президента Российской Федерации																																															
Дата голосования: 02.03.2008																																															
																																															
"Наименование Избирательной комиссии:    Пенза, Железнодорожная"																																															
																																															
Сводная таблица результатов выборов																																															
																																															
	Число участковых избирательных комиссий	40																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																													
																																															
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40					
1	"Число избирателей, включенных в списки избирателей"	86606	2122	1389	1601	2425	2252	2554	2246	2328	1944	2226	1626	1860	1944	1715	2029	1649	2118	2691	2263	2646	2926	2669	2566	2070	2535	2011	1562	2719	2123	1654	2821	1354	1941	1445	1838	2873	2031	2300	2843	2697					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	78000	1910	1260	1420	2220	2070	2320	2210	2100	1850	2020	1470	1540	1580	1550	1840	1500	1750	2230	2060	2400	2620	2450	2250	1880	2300	1850	1370	2550	1950	1500	2650	1240	1780	1320	1700	2600	1850	2110	2430	2300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	46265	1029	742	877	1395	1410	1479	1377	1363	1197	1295	1052	933	984	847	983	696	1045	1117	1160	1470	1338	1598	1286	1156	1354	916	845	1745	1168	718	1464	595	828	674	1008	1416	1224	1440	1667	1374					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	5753	49	51	77	106	129	117	78	108	52	87	120	344	78	172	174	254	267	386	101	34	174	229	104	154	64	207	304	207	120	139	230	47	151	100	76	254	47	74	88	200					
6	Число погашенных избирательных бюллетеней	25982	832	467	466	719	531	724	755	629	601	638	298	263	518	531	683	550	438	727	799	896	1108	623	860	570	882	727	221	598	662	643	956	598	801	546	616	930	579	596	675	726					
