Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Романовская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991					
1	"Число избирателей, внесенных в списки"	14008	1433	1318	1457	1516	566	548	351	686	460	1005	530	207	593	176	653	477	514	235	946	337					
2	"Число бюллетеней, полученных участковыми комиссиями"	14278	1455	1334	1475	1551	572	550	363	713	471	1026	548	226	579	191	646	507	518	239	962	352					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7140	777	580	655	708	269	283	253	367	325	533	262	130	365	98	334	214	253	151	393	190					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	917	38	52	49	48	20	81	33	38	57	88	21	0	41	40	58	65	56	30	47	55					
6	Число погашенных бюллетеней	6221	640	702	771	795	283	186	77	308	89	405	265	96	173	53	254	228	209	58	522	107					
7	Число бюллетеней в переносных ящиках для голосования	917	38	52	49	48	20	81	33	38	57	88	21	0	41	40	58	65	56	30	47	55					
8	Число бюллетеней в стационарных ящиках для голосования	7136	777	576	655	708	269	283	253	367	325	533	262	130	365	98	334	214	253	151	393	190					
9	Число недействительных бюллетеней	362	19	7	12	16	23	7	14	39	41	77	8	10	15	4	14	6	7	7	24	12					
10	Число действительных бюллетеней	7691	796	621	692	740	266	357	272	366	341	544	275	120	391	134	378	273	302	174	416	233					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	266	30	25	25	30	15	5	15	5	11	10	5	5	25	5	15	5	15	5	10	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	163	19	13	12	23	7	2	7	2	8	8	5	1	16	1	14	4	9	2	5	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	56	5	4	3	2	1	1	5	2	2	2	4	5	2	2	4	3	4	2	2	1					
14	Число погашенных открепительных удостоверений	103	11	12	13	7	8	3	8	3	3	2	0	4	9	4	1	1	6	3	5	0					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	"1. ""ЕДИНЕНИЕ"""	103	2	6	16	9	1	4	6	1	7	8	6	4	6	3	6	6	1	2	3	6					
		1.27%	0.24%	0.95%	2.27%	1.19%	0.34%	1.09%	2.09%	0.24%	1.83%	1.28%	2.12%	3.07%	1.47%	2.17%	1.53%	2.15%	0.32%	1.10%	0.68%	2.44%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	91	14	4	11	16	4	2	1	5	4	1	2	1	10	1	1	5	2	1	5	1					
		1.13%	1.71%	0.63%	1.56%	2.11%	1.38%	0.54%	0.34%	1.23%	1.04%	0.16%	0.70%	0.76%	2.46%	0.72%	0.25%	1.79%	0.64%	0.55%	1.13%	0.40%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	117	12	5	14	9	1	8	2	2	6	10	6	1	12	5	5	3	2	6	6	2					
		1.45%	1.47%	0.79%	1.98%	1.19%	0.34%	2.19%	0.69%	0.49%	1.57%	1.61%	2.12%	0.76%	2.95%	3.62%	1.27%	1.07%	0.64%	3.31%	1.36%	0.81%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	71	12	4	3	14	2	8	1	1	0	3	2	2	1	2	6	1	3	0	4	2					
		0.88%	1.47%	0.63%	0.42%	1.85%	0.69%	2.19%	0.34%	0.24%	0.0%	0.48%	0.70%	1.53%	0.24%	1.44%	1.53%	0.35%	0.97%	0.0%	0.90%	0.81%					
22	"5. ""За Русь Святую"""	31	5	1	6	2	2	3	3	0	0	4	1	0	0	1	0	0	0	0	2	1					
		0.38%	0.61%	0.15%	0.85%	0.26%	0.69%	0.82%	1.04%	0.0%	0.0%	0.64%	0.35%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.45%	0.40%					
23	"6. ""Объединенная Российская партия ""Русь"""	36	2	0	2	0	1	3	3	0	1	2	3	1	3	3	1	1	4	0	4	2					
		0.44%	0.24%	0.0%	0.28%	0.0%	0.34%	0.82%	1.04%	0.0%	0.26%	0.32%	1.06%	0.76%	0.73%	2.17%	0.25%	0.35%	1.29%	0.0%	0.90%	0.81%					
24	"7. ""Новый курс - Автомобильная Россия"""	30	4	0	4	1	1	2	0	1	0	5	3	0	1	0	1	3	1	0	2	1					
		0.37%	0.49%	0.0%	0.56%	0.13%	0.34%	0.54%	0.0%	0.24%	0.0%	0.80%	1.06%	0.0%	0.24%	0.0%	0.25%	1.07%	0.32%	0.0%	0.45%	0.40%					
25	"8. ""Народно-республиканская партия России"""	18	1	0	0	0	0	2	0	0	0	1	1	1	2	1	2	2	1	2	2	0					
		0.22%	0.12%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.16%	0.35%	0.76%	0.49%	0.72%	0.51%	0.71%	0.32%	1.10%	0.45%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	1	0	1	2	2	0	0	2	0	1	0	4	1	1	0	1	0	0	1					
		0.21%	0.0%	0.15%	0.0%	0.13%	0.69%	0.54%	0.0%	0.0%	0.52%	0.0%	0.35%	0.0%	0.98%	0.72%	0.25%	0.0%	0.32%	0.0%	0.0%	0.40%					
27	"10. ""Аграрная партия России"""	365	29	13	35	26	13	19	17	9	5	34	7	6	31	2	36	12	18	25	22	6					
		4.53%	3.55%	2.07%	4.97%	3.43%	4.49%	5.21%	5.94%	2.22%	1.30%	5.47%	2.47%	4.61%	7.63%	1.44%	9.18%	4.30%	5.82%	13.81%	5.0%	2.44%					
28	"11. ""Истинные патриоты России"""	5	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	2					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.81%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	148	21	11	15	17	2	5	5	2	3	8	7	4	8	3	6	6	10	1	11	3					
		1.83%	2.57%	1.75%	2.13%	2.24%	0.69%	1.37%	1.74%	0.49%	0.78%	1.28%	2.47%	3.07%	1.97%	2.17%	1.53%	2.15%	3.23%	0.55%	2.5%	1.22%					
30	"13. ""Демократическая партия России"""	28	1	1	1	4	1	5	0	1	4	1	0	0	0	2	0	0	0	0	5	2					
		0.34%	0.12%	0.15%	0.14%	0.52%	0.34%	1.37%	0.0%	0.24%	1.04%	0.16%	0.0%	0.0%	0.0%	1.44%	0.0%	0.0%	0.0%	0.0%	1.13%	0.81%					
31	"14. ""Великая Россия - Евразийский Союз"""	8	0	0	0	3	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0					
		0.09%	0.0%	0.0%	0.0%	0.39%	0.34%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.24%	0.0%	0.25%	0.35%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	7	1	0	0	3	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0					
		0.08%	0.12%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.35%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	384	34	19	49	43	16	12	16	5	2	36	17	1	14	6	20	19	20	11	28	16					
		4.76%	4.17%	3.02%	6.96%	5.68%	5.53%	3.29%	5.59%	1.23%	0.52%	5.79%	6.00%	0.76%	3.44%	4.34%	5.10%	6.81%	6.47%	6.07%	6.36%	6.53%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	2	1	3	2	1	1	2	0	1	4	0	2	1	3	3	1	0	0	0	1					
		0.34%	0.24%	0.15%	0.42%	0.26%	0.34%	0.27%	0.69%	0.0%	0.26%	0.64%	0.0%	1.53%	0.24%	2.17%	0.76%	0.35%	0.0%	0.0%	0.0%	0.40%					
35	"18. ""ЛДПР"""	884	95	40	114	98	31	37	44	16	29	96	43	14	25	11	39	65	28	9	39	11					
		10.97%	11.65%	6.36%	16.19%	12.96%	10.72%	10.16%	15.38%	3.95%	7.59%	15.45%	15.19%	10.76%	6.15%	7.97%	9.94%	23.29%	9.06%	4.97%	8.86%	4.48%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	114	10	8	6	13	2	3	4	2	9	1	6	4	11	2	9	1	3	2	14	4					
		1.41%	1.22%	1.27%	0.85%	1.71%	0.69%	0.82%	1.39%	0.49%	2.35%	0.16%	2.12%	3.07%	2.70%	1.44%	2.29%	0.35%	0.97%	1.10%	3.18%	1.63%					
37	"20. ""Политическая партия ""Единая Россия"""	3516	288	405	261	313	114	158	132	291	225	231	120	39	161	59	148	78	112	78	179	124					
		43.66%	35.33%	64.49%	37.07%	41.40%	39.44%	43.40%	46.15%	71.85%	58.90%	37.19%	42.40%	30.0%	39.65%	42.75%	37.75%	27.95%	36.24%	43.09%	40.68%	50.61%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	4	1	3	3	1	0	3	2	0	0	0	0	5	1	3	2	1	1	5	1					
		0.44%	0.49%	0.15%	0.42%	0.39%	0.34%	0.0%	1.04%	0.49%	0.0%	0.0%	0.0%	0.0%	1.23%	0.72%	0.76%	0.71%	0.32%	0.55%	1.13%	0.40%					
39	"22. ""Развитие предпринимательства"""	12	1	1	0	0	0	2	0	0	2	0	2	1	1	0	0	0	1	1	0	0					
		0.14%	0.12%	0.15%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.52%	0.0%	0.70%	0.76%	0.24%	0.0%	0.0%	0.0%	0.32%	0.55%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1376	226	78	120	129	66	73	27	25	30	87	40	27	69	26	77	60	75	29	71	41					
		17.08%	27.73%	12.42%	17.04%	17.06%	22.83%	20.05%	9.44%	6.17%	7.85%	14.00%	14.13%	20.76%	16.99%	18.84%	19.64%	21.50%	24.27%	16.02%	16.13%	16.73%					
																											
41	Против всех	266	32	22	29	34	4	7	6	3	10	11	7	12	23	2	13	6	19	6	14	6					
		3.30%	3.92%	3.50%	4.11%	4.49%	1.38%	1.92%	2.09%	0.74%	2.61%	1.77%	2.47%	9.23%	5.66%	1.44%	3.31%	2.15%	6.14%	3.31%	3.18%	2.44%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
