Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Усть-Цилемская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187					
1	"Число избирателей, внесенных в списки избирателей"	11438	221	615	636	2102	1783	157	298	414	695	336	514	604	231	238	343	336	586	216	666	204	243					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	11508	232	619	585	2024	1800	162	312	426	726	342	519	643	228	252	345	344	617	213	663	207	249					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	250	0	0	0	13	0	0	0	11	51	0	110	0	0	0	0	0	32	0	0	0	33					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	6746	140	400	372	1368	1116	108	191	164	371	173	186	351	147	131	237	143	337	118	418	142	133					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	723	9	67	13	103	74	7	12	84	22	73	6	44	5	45	11	59	25	16	41	3	4					
6	Число погашенных избирательных бюллетеней	3789	83	152	200	540	610	47	109	167	282	96	217	248	76	76	97	142	223	79	204	62	79					
7	Число избирательных бюллетеней в переносных ящиках для голосования	973	9	67	13	116	74	7	12	95	73	73	116	44	5	45	11	59	57	16	41	3	37					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6746	140	400	372	1368	1116	108	191	164	371	173	186	351	147	131	237	143	337	118	418	142	133					
9	Число недействительных избирательных бюллетеней	42	1	6	2	9	5	0	0	3	4	0	2	0	0	0	2	1	3	0	2	0	2					
10	Число действительных избирательных бюллетеней	7677	148	461	383	1475	1185	115	203	256	440	246	300	395	152	176	246	201	391	134	457	145	168					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	280	5	12	10	40	40	8	5	10	10	10	10	20	5	10	15	10	10	10	20	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	187	5	12	8	25	13	8	5	8	5	10	2	20	5	6	15	2	10	8	16	0	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	103	3	16	7	28	18	2	4	1	0	3	1	3	3	0	2	1	1	2	5	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	93	0	0	2	15	27	0	0	2	5	0	8	0	0	4	0	8	0	2	4	10	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	1	0	3	1	0	4	0	0	0	1	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	490	9	16	20	76	68	7	9	16	24	34	54	30	32	17	12	10	8	1	30	15	2					
		6.35%	6.04%	3.43%	5.19%	5.12%	5.71%	6.09%	4.43%	6.18%	5.41%	13.82%	17.88%	7.59%	21.05%	9.66%	4.84%	4.95%	2.03%	0.75%	6.54%	10.34%	1.18%					
19	2.Всероссийская политическая партия «Гражданская Сила»	44	0	0	3	14	14	1	1	0	1	0	3	1	1	0	0	1	2	0	2	0	0					
