Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Пильнинская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976	УИК №1977	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №2494					
1	"Число избирателей, внесенных в списки избирателей"	17866	1849	788	1424	1661	880	358	742	117	219	535	75	160	802	277	257	155	439	197	215	193	100	159	293	312	319	120	82	717	221	262	314	178	744	823	632	105	249	292	55	546					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	17335	1780	765	1385	1580	875	345	715	115	220	530	70	160	710	270	245	150	440	195	225	195	95	160	295	305	315	120	80	700	215	250	310	170	730	820	615	100	230	290	55	510					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	10148	880	399	754	895	438	128	443	75	161	360	33	100	454	143	119	78	227	111	140	111	65	105	200	152	197	60	33	476	181	195	207	119	451	436	376	57	206	246	44	293					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1402	69	27	28	19	124	117	112	15	10	69	37	32	151	28	33	27	31	28	16	12	7	18	26	83	36	27	30	41	2	7	35	25	6	4	24	14	5	4	3	20					
6	Число погашенных избирательных бюллетеней	5785	831	339	603	666	313	100	160	25	49	101	0	28	105	99	93	45	182	56	69	72	23	37	69	70	82	33	17	183	32	48	68	26	273	380	215	29	19	40	8	197					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1402	69	27	28	19	124	117	112	15	10	69	37	32	151	28	33	27	31	28	16	12	7	18	26	83	36	27	30	41	2	7	35	25	6	4	24	14	5	4	3	20					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10145	880	399	752	894	438	128	443	75	161	360	33	100	454	143	119	78	227	111	140	111	65	105	200	152	197	60	33	476	181	195	207	119	451	436	376	57	206	246	44	293					
9	Число недействительных избирательных бюллетеней	106	5	2	3	0	11	1	4	0	3	3	2	1	3	4	2	0	0	3	1	1	0	0	0	0	2	2	0	7	1	3	10	0	2	9	6	1	6	2	2	4					
10	Число действительных избирательных бюллетеней	11441	944	424	777	913	551	244	551	90	168	426	68	131	602	167	150	105	258	136	155	122	72	123	226	235	231	85	63	510	182	199	232	144	455	431	394	70	205	248	45	309					
