Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Армизонская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81					
1	"Число избирателей, внесенных в списки"	7872	1675	734	996	86	111	117	376	98	105	464	90	251	311	75	52	58	492	99	354	157	202	207	36	432	44	193	57					
2	"Число бюллетеней, полученных участковыми комиссиями"	7167	1468	656	879	93	115	117	329	100	117	396	92	221	268	76	53	55	444	99	310	162	201	188	37	383	50	201	57					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	5451	1094	498	624	77	87	82	298	66	83	378	80	197	230	75	52	39	292	77	221	101	130	145	26	279	44	139	37					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	393	84	20	26	0	2	12	18	11	9	12	0	16	16	0	0	11	55	3	25	4	13	23	0	16	0	9	8					
6	Число погашенных бюллетеней	1323	290	138	229	16	26	23	13	23	25	6	12	8	22	1	1	5	97	19	64	57	58	20	11	88	6	53	12					
7	Число бюллетеней в переносных ящиках для голосования	393	84	20	26	0	2	12	18	11	9	12	0	16	16	0	0	11	55	3	25	4	13	23	0	16	0	9	8					
8	Число бюллетеней в стационарных ящиках для голосования	5446	1093	494	624	77	87	82	298	66	83	378	80	197	230	75	52	39	292	77	221	101	130	145	26	279	44	139	37					
9	Число недействительных бюллетеней	67	6	3	5	1	1	1	2	1	4	19	2	0	2	0	0	0	4	1	1	0	0	4	0	6	2	1	1					
10	Число действительных бюллетеней	5772	1171	511	645	76	88	93	314	76	88	371	78	213	244	75	52	50	343	79	245	105	143	164	26	289	42	147	44					
