Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Саянская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №1856	УИК №1857	УИК №1858	УИК №1859	УИК №1860	УИК №1861	УИК №1862	УИК №1863	УИК №1864	УИК №1865	УИК №1866	УИК №1867	УИК №1868	УИК №1869	УИК №1870	УИК №1871	УИК №1872	УИК №1873	УИК №1874	УИК №1875	УИК №1876	УИК №1877	УИК №1878					
1	"Число избирателей, внесенных в списки"	10446	1674	1538	1671	120	72	313	294	353	587	431	99	367	155	235	275	710	216	533	67	203	90	320	123					
2	"Число бюллетеней, полученных участковыми комиссиями"	10329	1650	1525	1680	121	73	307	295	352	567	423	97	355	151	226	266	695	209	527	68	200	88	331	123					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	4803	742	636	693	78	31	152	134	140	292	226	73	234	107	122	103	264	102	253	42	101	57	150	71					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	712	63	30	42	6	11	52	51	66	67	59	11	53	12	10	32	64	22	27	7	6	13	8	0					
6	Число погашенных бюллетеней	4814	845	859	945	37	31	103	110	146	208	138	13	68	32	94	131	367	85	247	19	93	18	173	52					
7	Число бюллетеней в переносных ящиках для голосования	712	63	30	42	6	11	52	51	66	67	59	11	53	12	10	32	64	22	27	7	6	13	8	0					
8	Число бюллетеней в стационарных ящиках для голосования	4803	742	636	693	78	31	152	134	140	292	226	73	234	107	122	103	264	102	253	42	101	57	150	71					
9	Число недействительных бюллетеней	86	9	5	4	2	0	9	7	1	2	4	1	6	2	3	2	10	1	0	1	4	3	4	6					
10	Число действительных бюллетеней	5429	796	661	731	82	42	195	178	205	357	281	83	281	117	129	133	318	123	280	48	103	67	154	65					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	99	13	14	13	2	2	3	3	4	4	4	2	3	2	3	3	7	2	5	2	2	2	2	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	45	13	10	13	0	0	0	0	1	2	1	0	1	1	0	0	0	0	3	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	48	10	2	2	1	1	4	0	4	2	4	2	3	1	1	1	3	1	1	0	1	1	2	1					
