Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Хабарская 																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760					
1	"Число избирателей, внесенных в список избирателей"	14325	1617	1457	888	858	931	1328	192	208	476	301	845	717	212	815	327	129	673	181	441	138	1591					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	13000	1400	1400	700	700	800	1200	200	210	460	300	770	700	220	750	320	130	600	180	420	140	1400					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7503	868	737	441	504	478	698	139	120	239	121	478	377	109	439	184	66	366	119	225	85	710					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	781	67	48	55	27	69	76	14	12	36	34	54	28	20	38	22	6	57	12	18	11	77					
6	Число погашенных избирательных бюллетеней	4716	465	615	204	169	253	426	47	78	185	145	238	295	91	273	114	58	177	49	177	44	613					
7	Число избирательных бюллетеней в переносных ящиках для голосования	781	67	48	55	27	69	76	14	12	36	34	54	28	20	38	22	6	57	12	18	11	77					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7503	868	737	441	504	478	698	139	120	239	121	478	377	109	439	184	66	366	119	225	85	710					
9	Число недействительных избирательных бюллетеней	175	21	8	7	10	6	17	3	1	10	5	16	17	4	10	3	2	1	7	8	0	19					
10	Число действительных избирательных бюллетеней	8109	914	777	489	521	541	757	150	131	265	150	516	388	125	467	203	70	422	124	235	96	768					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	145	24	19	8	16	4	22	2	2	4	2	6	4	3	6	3	2	4	2	4	2	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	95	16	12	7	11	3	19	1	1	4	0	5	1	2	5	3	0	0	0	2	2	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	60	6	6	6	4	0	4	4	2	2	0	4	4	2	5	3	1	1	2	1	0	3					
